iso3,year,value,wb_indicator,canonical_name,var_year
BEL,2019,24.6756822316808,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2019
BEL,2018,25.5515767637203,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2018
BLZ,2024,19.7878841757033,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2024
BLZ,2023,18.9112096493515,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2023
BLZ,2022,20.191917433134,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2022
BLZ,2021,21.675393036644,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2021
BLZ,2020,18.4434323395975,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2020
BLZ,2019,16.8394904249154,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2019
BLZ,2018,16.5318151258508,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2018
BEN,2024,35.0616847972117,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2024
BEN,2023,34.5306621756362,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2023
BEN,2022,31.1483716430973,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2022
BEN,2021,28.8506183177663,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2021
BEN,2020,25.6338435081567,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2020
BEN,2019,25.6298005790604,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2019
BEN,2018,26.3865130249513,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2018
BMU,2024,10.9469762606134,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2024
BMU,2023,11.1992411450802,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2023
BMU,2022,12.536566366296,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2022
BMU,2021,12.902924909709,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2021
BMU,2020,12.2379040805742,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2020
BMU,2019,14.7485170334877,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2019
BMU,2018,13.4097576009445,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2018
BTN,2023,45.2657365019991,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2023
BTN,2022,55.7788292940378,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2022
BTN,2021,44.3885960181084,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2021
BTN,2020,39.0705723574357,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2020
BTN,2019,46.0853579354704,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2019
BTN,2018,54.0155173557361,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2018
BOL,2024,17.9470160851028,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2024
BOL,2023,18.9835359683279,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2023
BOL,2022,18.0408015748368,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2022
BOL,2021,17.7866439972031,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2021
BOL,2020,17.268345922029,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2020
BOL,2019,22.7024136915554,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2019
BOL,2018,24.0294938980641,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2018
BIH,2024,27.479854363065,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2024
BIH,2023,27.0433997525874,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2023
BIH,2022,27.9026680250212,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2022
BIH,2021,26.2530245363466,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2021
BIH,2020,23.4676997821764,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2020
BIH,2019,25.1910361335464,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2019
BIH,2018,24.8120206694305,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2018
BWA,2024,35.9882137116598,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2024
BWA,2023,30.2958784873742,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2023
BWA,2022,26.791517866856,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2022
BWA,2021,27.3637239028603,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2021
BWA,2020,32.7272598389392,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2020
BWA,2019,30.8204405592326,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2019
BWA,2018,25.902879643882,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2018
BRA,2024,16.9814356039822,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2024
BRA,2023,15.7606472061782,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2023
BRA,2022,18.0882204442791,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2022
BRA,2021,19.521885020934,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2021
BRA,2020,16.1158206044059,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2020
BRA,2019,15.5167908016709,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2019
BRA,2018,15.0950416297894,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2018
BRN,2024,27.8989648348497,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2024
BRN,2023,29.6282073672206,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2023
BRN,2022,25.8510429426901,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2022
BRN,2021,31.2725676396553,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2021
BRN,2020,40.5878302733583,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2020
BRN,2019,38.6777534991209,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2019
BRN,2018,41.0665959296934,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2018
BGR,2024,20.4299085537289,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2024
BGR,2023,19.7877526320657,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2023
BGR,2022,22.6875854555705,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2022
BGR,2021,20.7058919426646,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2021
BGR,2020,20.1519208043409,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2020
BGR,2019,20.7340031845359,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2019
BGR,2018,21.1661572589054,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2018
BFA,2024,21.9339346887971,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2024
BFA,2023,20.4019181340469,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2023
BFA,2022,18.0585053758947,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2022
BFA,2021,15.5079014507343,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2021
BFA,2020,17.1615174265995,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2020
BFA,2019,19.7578680144889,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2019
BFA,2018,21.7391048190018,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2018
CPV,2024,16.3895388889131,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2024
CPV,2023,21.7251071461541,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2023
CPV,2022,21.8794313027596,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2022
CPV,2021,27.7497642140942,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2021
CPV,2020,28.9619236573871,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2020
CPV,2019,23.4319738651901,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2019
CPV,2018,27.486159184509,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2018
KHM,2024,32.1861316004857,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2024
KHM,2023,33.2944796211269,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2023
KHM,2022,34.5945264318735,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2022
KHM,2021,30.3788112661952,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2021
KHM,2020,31.351227539335,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2020
KHM,2019,31.3945541935104,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2019
KHM,2018,30.7394192448512,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2018
CMR,2024,18.9056881687822,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2024
CMR,2023,19.2850918964923,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2023
CMR,2022,19.1074398091244,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2022
CMR,2021,18.1266921736343,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2021
CMR,2020,17.6605439792144,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2020
CMR,2019,18.9346454960496,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2019
CMR,2018,19.5380296351056,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2018
CAN,2024,23.2003491794218,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2024
CAN,2023,23.8949011694691,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2023
CAN,2022,25.3186668256785,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2022
CAN,2021,24.3050554969726,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2021
CAN,2020,22.6747176119532,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2020
CAN,2019,23.0424241743147,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2019
CAN,2018,23.3773111619236,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2018
CAF,2024,23.6399492481873,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2024
CAF,2023,23.7477562200269,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2023
CAF,2022,24.3266600012173,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2022
CAF,2021,25.3641399970476,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2021
CAF,2020,25.9999999979092,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2020
CAF,2019,26.0,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2019
CAF,2018,26.0,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2018
TCD,2024,26.7898570855335,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2024
TCD,2023,19.3001907209327,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2023
TCD,2022,17.971522488907,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2022
TCD,2021,19.9485528388339,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2021
TCD,2020,22.7874455493419,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2020
TCD,2019,24.2909930911624,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2019
TCD,2018,21.9262549263931,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2018
CHL,2024,23.2396642941548,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2024
CHL,2023,23.3620550113744,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2023
CHL,2022,25.7984190064455,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2022
CHL,2021,24.1061176490995,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2021
CHL,2020,21.0582071011998,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2020
CHL,2019,24.9390098912825,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2019
CHL,2018,24.203078424347,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2018
CHN,2024,40.6111616668625,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2024
CHN,2023,41.1297102455381,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2023
CHN,2022,42.3554333470499,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2022
CHN,2021,42.6822612949312,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2021
CHN,2020,42.5723735094229,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2020
CHN,2019,42.6695374085222,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2019
CHN,2018,43.313827489682,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2018
COL,2024,16.8220284603038,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2024
COL,2023,16.4396849097732,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2023
COL,2022,19.7872446007318,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2022
COL,2021,18.9169518896828,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2021
COL,2020,19.1281469366662,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2020
COL,2019,21.3806095458027,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2019
COL,2018,21.1954755611258,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2018
COM,2024,11.7339416915408,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2024
COM,2023,13.0144879484644,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2023
COM,2022,13.3347943010824,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2022
COM,2021,13.5021643817496,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2021
COM,2020,11.8017625207878,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2020
COM,2019,12.7348062523346,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2019
COM,2018,14.868092932593,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2018
COD,2024,32.5446486830452,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2024
COD,2023,34.0781273164972,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2023
COD,2022,36.6858404848256,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2022
COD,2021,32.5613117581078,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2021
COD,2020,21.848825739462,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2020
COD,2019,22.3026244777218,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2019
COD,2018,28.6743449237541,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2018
COG,2024,26.8446298603412,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2024
COG,2023,25.2109559920067,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2023
COG,2022,20.9792068255243,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2022
COG,2021,21.9769014632722,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2021
COG,2020,23.7315670324983,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2020
COG,2019,25.9000965433665,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2019
COG,2018,29.5270088622039,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2018
CRI,2024,15.669024509728,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2024
CRI,2023,15.2565937229937,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2023
CRI,2022,17.6973336496207,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2022
CRI,2021,18.5817848852788,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2021
CRI,2020,16.1630546690345,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2020
CRI,2019,16.0640851994464,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2019
CRI,2018,18.3698605660091,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2018
CIV,2024,20.8700396792272,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2024
CIV,2023,24.5444478808032,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2023
CIV,2022,27.4853115364793,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2022
CIV,2021,23.5753170688856,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2021
CIV,2020,21.7428934104601,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2020
CIV,2019,21.9899384954404,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2019
CIV,2018,22.2527904990641,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2018
HRV,2024,24.409099144064,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2024
HRV,2023,24.665931641659,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2023
HRV,2022,26.2279615263249,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2022
HRV,2021,21.7930527803339,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2021
HRV,2020,23.5443662718786,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2020
HRV,2019,21.9665426156852,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2019
HRV,2018,22.4897435588565,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2018
CUB,2024,24.2142342206136,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2024
CUB,2023,21.4185705757855,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2023
CUB,2022,18.2946265398607,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2022
CUB,2021,23.8110260482963,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2021
CUB,2020,9.87499068484984,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2020
CUB,2019,11.494997466827,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2019
CUB,2018,12.0335788664448,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2018
CUW,2018,41.067354917333,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2018
CYP,2024,20.6775296375465,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2024
CYP,2023,21.4725198606437,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2023
CYP,2022,20.5950576006752,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2022
CYP,2021,19.6456822415145,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2021
CYP,2020,20.6447561187859,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2020
CYP,2019,19.4907459360244,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2019
CYP,2018,18.9431273490169,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2018
CZE,2024,26.3044257488365,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2024
CZE,2023,28.2189210871769,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2023
CZE,2022,31.0333010301464,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2022
CZE,2021,28.1285338444502,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2021
CZE,2020,24.7302051809802,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2020
CZE,2019,26.171850655873,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2019
CZE,2018,25.6426079021172,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2018
DNK,2024,23.2065036119904,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2024
DNK,2023,23.6446197797629,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2023
DNK,2022,24.7772032902353,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2022
DNK,2021,23.9587122773163,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2021
DNK,2020,22.7626532555055,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2020
DNK,2019,21.8859998750194,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2019
DNK,2018,22.5323146804877,NE.GDI.TOTL.ZS,gross_capital_formation_pct_gdp,gross_capital_formation_pct_gdp_2018
