iso3,year,vc_seed_pct_gdp,vc_startup_pct_gdp,vc_later_pct_gdp,vc_total_pct_gdp,ai_investment_vc_proxy
IRL,2016,0.0086118084972546,0.0436370572512347,0.0203627732541267,0.072611639002616,0.072611639002616
IRL,2017,0.0160475876266722,0.024308688322398,0.0018261394132678,0.042182415362337994,0.042182415362337994
IRL,2018,0.0026675839155412,0.0533399004501246,0.0521666923365089,0.10817417670217469,0.10817417670217469
IRL,2019,0.0048307844358591,0.0291782584984493,0.006703563201736,0.040712606136044396,0.040712606136044396
IRL,2020,0.0034746695184378,0.0435445245491145,0.0180658875087684,0.0650850815763207,0.0650850815763207
IRL,2021,0.0007309274423313,0.0336810840067685,0.0129541726657871,0.047366184114886904,0.047366184114886904
IRL,2022,0.0073142777210991,0.0350988865621348,0.0346381170732822,0.0770512813565161,0.0770512813565161
IRL,2023,0.0050078741818525,0.0222692861727349,0.023373331455943,0.0506504918105304,0.0506504918105304
IRL,2024,0.0032403571710488,0.0118168523363845,0.0334683514407337,0.048525560948167,0.048525560948167
ISR,2009,0.0188278123093479,0.2706498019468768,0.0583662181589786,0.3478438324152033,0.3478438324152033
ISR,2010,0.0205095832741863,0.2909012321542762,0.0585988093548182,0.3700096247832807,0.3700096247832807
ISR,2011,0.0299170436653575,0.3156248106695217,0.1136847659283585,0.4592266202632377,0.4592266202632377
ISR,2012,0.0262437857739027,0.249506137212757,0.0540089504332492,0.3297588734199089,0.3297588734199089
ISR,2013,0.0184789750673436,0.2630734086860019,0.0191509377970652,0.3007033215504107,0.3007033215504107
ISR,2014,0.0,0.2112949872047522,0.4663685917973078,0.67766357900206,0.67766357900206
ISR,2015,0.0,0.2923926533639335,0.6291706081641827,0.9215632615281162,0.9215632615281162
ISR,2016,0.0,0.2688098726405205,0.6789780335637001,0.9477879062042206,0.9477879062042206
ISR,2017,0.0,0.3137992250150104,0.8371545679365731,1.1509537929515834,1.1509537929515834
ISR,2018,0.0,0.3933258331937839,0.9533019851837046,1.3466278183774885,1.3466278183774885
ISR,2019,0.0,0.4003327417300312,1.436535320189113,1.836868061919144,1.836868061919144
ISR,2020,0.0,0.4783333640281587,1.969355520068082,2.4476888840962405,2.4476888840962405
ISR,2021,0.0,1.0753684965637027,3.6802189501568545,4.755587446720558,4.755587446720558
ISR,2022,0.0,1.0764397434401598,1.7462109066174951,2.822650650057655,2.822650650057655
ISR,2023,0.0,0.5120093325653816,0.7668127727286039,1.2788221052939854,1.2788221052939854
ITA,2009,0.0004986369077317,0.0052380371205842,6.415540603658876e-05,0.005800829434352488,0.005800829434352488
ITA,2010,0.0001364904661061,0.0033325796861946,0.0013098187174013,0.004778888869702,0.004778888869702
ITA,2011,0.0003612366712238,0.0045706177276069,0.0015077096709943,0.006439564069825,0.006439564069825
ITA,2012,0.0007286229250795,0.0045116985180817,0.000946500572805,0.0061868220159661995,0.0061868220159661995
ITA,2013,0.0006445926931112,0.0038433965694445,0.0003279545964915,0.0048159438590472,0.0048159438590472
ITA,2014,0.0006717888808221,0.0021126285858035,0.0004187188156954,0.003203136282321,0.003203136282321
ITA,2015,0.0002654998701279,0.0034090808595857,0.0008751395175683,0.0045497202472819,0.0045497202472819
ITA,2016,0.0003402045787384,0.003396411882249,0.0007906723942442,0.0045272888552316,0.0045272888552316
ITA,2017,0.0002404830394092,0.0045327385100977,0.0002634335459364,0.0050366550954433,0.0050366550954433
ITA,2018,0.0004859889344626,0.0044348506870331,0.0045858937915215,0.0095067334130172,0.0095067334130172
ITA,2019,0.0014588305301554,0.0044717369450891,0.0047680324838165,0.010698599959061,0.010698599959061
ITA,2020,0.0015575051407349,0.0071913676489455,0.0119451531544516,0.020694025944132,0.020694025944132
ITA,2021,0.0030182855248951,0.0130802494820426,0.0075856718565064,0.0236842068634441,0.0236842068634441
ITA,2022,0.0040101619024454,0.0170990123736463,0.0139068916766377,0.0350160659527294,0.0350160659527294
ITA,2023,0.0025471398104039,0.0153335616331895,0.0122750597237127,0.030155761167306103,0.030155761167306103
ITA,2024,0.0023284909451532,0.0134759525605686,0.0144947945054846,0.0302992380112064,0.0302992380112064
JPN,2009,0.0008839483419744,0.0107664908052491,0.0060285276922659,0.0176789668394894,0.0176789668394894
JPN,2010,0.0009852617824179,0.0139951957729827,0.0074118556813716,0.022392313236772203,0.022392313236772203
JPN,2011,0.0039135679139722,0.0122141192153812,0.0087992960103962,0.024926983139749597,0.024926983139749597
JPN,2012,0.0046126207747961,0.0126488311913299,0.0032185842739688,0.020480036240094802,0.020480036240094802
JPN,2013,0.0069331943435897,0.0235514178991011,0.005253502930452,0.0357381151731428,0.0357381151731428
JPN,2014,0.0031373470007293,0.0160478684713567,0.0033856262597799,0.022570841731865902,0.022570841731865902
LTU,2009,0.0,0.0,0.0005375660265053,0.0005375660265053,0.0005375660265053
LTU,2010,0.0,0.0003763066683938,0.0,0.0003763066683938,0.0003763066683938
LTU,2011,0.0028970386522524,0.0017575367823665,0.0070333660613018,0.0116879414959207,0.0116879414959207
LTU,2012,0.0018049522751111,0.0123434824820928,0.0,0.014148434757203902,0.014148434757203902
LTU,2013,0.0069473110198163,0.0062623923258178,0.0158002708115388,0.0290099741571729,0.0290099741571729
LTU,2014,0.0048187367488462,0.0174691223089406,0.0004778912478194,0.0227657503056062,0.0227657503056062
LTU,2015,0.0045313189300953,0.0123007403330061,0.0016116662356758,0.018443725498777198,0.018443725498777198
LTU,2016,0.0006179142156527,0.0058283004182756,0.0,0.0064462146339283,0.0064462146339283
LTU,2017,0.0,0.0084095096899278,0.0001182738838559,0.0085277835737837,0.0085277835737837
LTU,2018,0.0036728159583197,0.0037825061781621,0.0,0.0074553221364818,0.0074553221364818
LTU,2019,0.005180448396245,0.0042872368245667,0.0,0.0094676852208117,0.0094676852208117
LTU,2020,0.0103662274316352,0.0078473758559983,0.0078099140837947,0.026023517371428204,0.026023517371428204
LTU,2021,0.0194760385932855,0.0473323895795298,0.0135943063428263,0.0804027345156416,0.0804027345156416
LTU,2022,0.0023480342969701,0.0176270831164032,0.08558893956535,0.10556405697872331,0.10556405697872331
LTU,2023,0.0119523615469957,0.026513603805945,0.0013171990276281,0.039783164380568795,0.039783164380568795
LTU,2024,0.0078317851290832,0.0152354720710562,0.0028695599904066,0.025936817190546,0.025936817190546
LUX,2009,0.0,0.0029218549724321,0.0110793104240815,0.0140011653965136,0.0140011653965136
LUX,2010,0.0023583389668995,0.0025941728635895,9.331947292021638e-05,0.005045831303409217,0.005045831303409217
LUX,2011,0.0002256151533825,0.0122043132994995,0.0,0.012429928452881999,0.012429928452881999
LUX,2012,0.0016120039889291,0.0089253436859027,0.0145994902600006,0.0251368379348324,0.0251368379348324
LUX,2013,0.0,0.0117121585707636,0.0020206019655995,0.0137327605363631,0.0137327605363631
LUX,2014,0.0005791301847587,0.006159316161167,0.0015446560905748,0.0082831024365005,0.0082831024365005
LUX,2015,0.0001856206650758,0.0098043542412823,0.000901156006937,0.010891130913295098,0.010891130913295098
LUX,2016,0.0,0.0,0.0005249592557544,0.0005249592557544,0.0005249592557544
LUX,2017,7.223825624313608e-05,0.0228867712114319,0.0004779208766204,0.023436930344295438,0.023436930344295438
LUX,2018,0.0153083674080553,0.0026626382474452,0.0,0.0179710056555005,0.0179710056555005
LUX,2019,0.0,0.0233679728773012,0.0,0.0233679728773012,0.0233679728773012
LUX,2020,0.0010852808751258,0.0525353618663525,0.0015504012501797,0.055171043991658,0.055171043991658
LUX,2021,0.0020536775936055,0.0358508170014456,0.0005476473582948,0.038452141953345904,0.038452141953345904
LUX,2022,0.0065422806991306,0.2569489772818605,0.014945674542949,0.2784369325239401,0.2784369325239401
LUX,2023,0.0024360460849489,0.0023384066909307,0.0358274718008576,0.040601924576737204,0.040601924576737204
LUX,2024,4.464382441914353e-05,0.003309310589305,0.0056408238670864,0.008994778280810543,0.008994778280810543
LVA,2009,0.0,0.0,0.0,0.0,0.0
LVA,2010,0.0,0.0022938958830192,0.0,0.0022938958830192,0.0022938958830192
LVA,2011,0.0,0.0128157655163281,0.0007846387050813,0.0136004042214094,0.0136004042214094
LVA,2012,0.0,0.0018953282452085,0.0071074809195321,0.0090028091647406,0.0090028091647406
LVA,2013,0.0,0.0027327481759157,0.0043113657055364,0.0070441138814521,0.0070441138814521
LVA,2014,0.0061868286099977,0.0153792712125928,0.0070055961409378,0.0285716959635283,0.0285716959635283
LVA,2015,0.0030154155728042,0.0263710305117099,0.0018951634186619,0.031281609503176,0.031281609503176
LVA,2016,0.0080006272529385,0.0222656231863476,0.0023471227910406,0.032613373230326696,0.032613373230326696
LVA,2017,0.0023310844767664,0.0019218147974924,0.0,0.0042528992742588,0.0042528992742588
LVA,2018,0.0017759782630093,0.010037829142529,0.0,0.0118138074055383,0.0118138074055383
LVA,2019,0.0013021078092433,0.0158079270140349,0.0011025640150995,0.018212598838377704,0.018212598838377704
LVA,2020,0.0050071167180216,0.0095194414744319,0.0,0.0145265581924535,0.0145265581924535
LVA,2021,0.0026883699912766,0.0296180066789837,0.0023448508853513,0.034651227555611605,0.034651227555611605
LVA,2022,0.0060110891814908,0.0081787378019057,0.0059929728113309,0.0201827997947274,0.0201827997947274
LVA,2023,0.0025716068859433,0.003351013310723,0.0005079717305567,0.006430591927223,0.006430591927223
LVA,2024,0.0007461090950586,0.0027028050671531,0.0,0.0034489141622116998,0.0034489141622116998
NLD,2009,0.000766188211704,0.0157816005330919,0.0091002509977479,0.0256480397425438,0.0256480397425438
NLD,2010,0.0002911175607814,0.0151577921136728,0.005888165447698,0.0213370751221522,0.0213370751221522
NLD,2011,0.0008721135661374,0.0072391578304757,0.0143378748865625,0.022449146283175597,0.022449146283175597
NLD,2012,0.0003450910996509,0.0094193037233607,0.014154459511237,0.023918854334248597,0.023918854334248597
NLD,2013,0.0016266963945847,0.0177443831849512,0.0117587454705431,0.031129825050078996,0.031129825050078996
NLD,2014,0.0015581113208493,0.0166140438312818,0.0077570861007821,0.0259292412529132,0.0259292412529132
NLD,2015,0.0021147772541029,0.0185665857832628,0.0045831110533566,0.0252644740907223,0.0252644740907223
NLD,2016,0.0021662566658034,0.0188211671907513,0.0107291498267208,0.031716573683275504,0.031716573683275504
NLD,2017,0.0037740200256813,0.0237953845390087,0.0183163721112951,0.045885776675985104,0.045885776675985104
NLD,2018,0.0038420988496431,0.0399907406203076,0.0081237400814912,0.0519565795514419,0.0519565795514419
NLD,2019,0.0029678186848826,0.0412379018363986,0.0179676078231079,0.0621733283443891,0.0621733283443891
NLD,2020,0.0041791771118104,0.0568185318388333,0.0296451845671466,0.0906428935177903,0.0906428935177903
NLD,2021,0.0152934356776098,0.051835262576082,0.0778453872851828,0.1449740855388746,0.1449740855388746
NLD,2022,0.0075548726857139,0.0655252728050166,0.0291690904676267,0.1022492359583572,0.1022492359583572
NLD,2023,0.0086675825219085,0.0652126147587259,0.0371253171090371,0.11100551438967149,0.11100551438967149
NLD,2024,0.0068854282785211,0.0470863206347399,0.0514160708634338,0.1053878197766948,0.1053878197766948
NOR,2009,0.0014546075026005,0.0258811601175973,0.0186683539210277,0.046004121541225504,0.046004121541225504
NOR,2010,0.0014894336884881,0.0306840581292782,0.0153476649874326,0.047521156805198896,0.047521156805198896
NOR,2011,7.392873479434848e-05,0.0242670100238805,0.0110843516522173,0.03542529041089215,0.03542529041089215
NOR,2012,0.0005243014769887,0.0162696494038025,0.0075077868846799,0.0243017377654711,0.0243017377654711
NOR,2013,0.0004656419523191,0.0123504797806216,0.004683938103612,0.0175000598365527,0.0175000598365527
NOR,2014,0.0003815491857062,0.0151009594970587,0.0077749741809381,0.023257482863703,0.023257482863703
NOR,2015,0.0003783280044648,0.01047355190329,0.0051969885837072,0.016048868491462,0.016048868491462
NOR,2016,0.0002157338662532,0.0142597074826023,0.0149588321370983,0.029434273485953802,0.029434273485953802
NOR,2017,0.0021654577502975,0.0130021299317684,0.0077022719467875,0.0228698596288534,0.0228698596288534
NOR,2018,0.0037935178478812,0.0059405108568183,0.0116076768074193,0.0213417055121188,0.0213417055121188
NOR,2019,0.0033731063455595,0.0151854531312982,0.018108694194751,0.0366672536716087,0.0366672536716087
NOR,2020,0.0057955843069575,0.0206077830333217,0.0086243848119496,0.0350277521522288,0.0350277521522288
NOR,2021,0.0077780786382414,0.0227185914916815,0.0177289240249035,0.0482255941548264,0.0482255941548264
NOR,2022,0.004310299895057,0.0165437145436297,0.0033462847573373,0.024200299196024,0.024200299196024
NOR,2023,0.0031616545369301,0.0268604657069896,0.0240293083865715,0.0540514286304912,0.0540514286304912
NOR,2024,0.0033775836700486,0.0272129047957494,0.0202822123079266,0.0508727007737246,0.0508727007737246
POL,2009,0.0,0.0001638717183716,0.0002006321308711,0.0003645038492427,0.0003645038492427
POL,2010,0.0,0.0006921808640301,0.0003534065073812,0.0010455873714112999,0.0010455873714112999
POL,2011,0.000140553860747,0.0032970138403689,0.003919263977424,0.007356831678539901,0.007356831678539901
POL,2012,0.0007014240658268,0.000815805692287,0.0010387117517262,0.00255594150984,0.00255594150984
POL,2013,0.0004341796222364,0.0012812092160822,0.0025097837643826,0.0042251726027012,0.0042251726027012
POL,2014,0.0006510985419725,0.0022920702594594,0.0029210603669356,0.0058642291683675,0.0058642291683675
POL,2015,0.001153571780464,0.004689804093538,0.0015475640264583,0.007390939900460299,0.007390939900460299
POL,2016,0.0003909220840842,0.0028485388778888,0.0153952385982665,0.018634699560239498,0.018634699560239498
POL,2017,0.0004683598020784,0.0033680217036271,0.005932752060279,0.0097691335659845,0.0097691335659845
POL,2018,0.0008770272936937,0.0047237544686534,0.0010172442536989,0.006618026016046,0.006618026016046
POL,2019,0.0011454216681175,0.0091949505339887,0.008313699914483,0.0186540721165892,0.0186540721165892
POL,2020,0.0033637793487325,0.0061664873832094,0.016567647682797,0.026097914414738903,0.026097914414738903
POL,2021,0.0022281381015456,0.0167266409934296,0.0018862525797117,0.0208410316746869,0.0208410316746869
POL,2022,0.0027310305526321,0.0180032961156665,0.0140296261715494,0.034763952839848,0.034763952839848
POL,2023,0.0016034350874068,0.0050129252641441,0.0037930981803261,0.010409458531877,0.010409458531877
POL,2024,0.001317414368975,0.0049100303494921,0.0034659117113343,0.0096933564298014,0.0096933564298014
PRT,2009,2.7363429806213663e-05,0.0159930639138359,0.0032983764274119,0.019318803771054015,0.019318803771054015
PRT,2010,3.3081202159731145e-05,0.0084884251992824,0.0009566861269957,0.009478192528437832,0.009478192528437832
PRT,2011,0.0004367105260374,0.0033166519698616,0.0018655139359265,0.005618876431825501,0.005618876431825501
PRT,2012,0.0005897744683484,0.0060888221178776,0.0002670005138398,0.006945597100065801,0.006945597100065801
PRT,2013,0.0040826049976242,0.0095017182377902,0.0030947645805756,0.01667908781599,0.01667908781599
PRT,2014,0.0033386060260272,0.0164280332605964,0.0013915598021327,0.0211581990887563,0.0211581990887563
PRT,2015,0.002579251384955,0.0213131451940378,0.0010981467967065,0.0249905433756993,0.0249905433756993
PRT,2016,0.0017159479662583,0.0086720027713541,0.0,0.0103879507376124,0.0103879507376124
PRT,2017,0.0009043055269987,0.0092075488545365,0.0022505341169651,0.012362388498500299,0.012362388498500299
PRT,2018,0.0016754965528147,0.0088829663953703,0.0017146482047143,0.0122731111528993,0.0122731111528993
PRT,2019,0.0039943181956021,0.0157107194667659,0.0021229761977013,0.0218280138600693,0.0218280138600693
PRT,2020,0.0034886328846202,0.0136009774756185,0.0028960383511228,0.0199856487113615,0.0199856487113615
PRT,2021,0.003949996777406,0.0176111702194746,0.0003764541160715,0.0219376211129521,0.0219376211129521
PRT,2022,0.0103448105502508,0.0123371051739594,0.0035326578703495,0.026214573594559698,0.026214573594559698
PRT,2023,0.0018001424183104,0.0056418770020606,0.007060917737261,0.014502937157632,0.014502937157632
PRT,2024,0.0044005905170449,0.0150399350277942,0.0047376476990776,0.0241781732439167,0.0241781732439167
ROU,2009,0.0,0.001742702979552,0.0,0.001742702979552,0.001742702979552
ROU,2010,0.0,0.001584804534594,0.0,0.001584804534594,0.001584804534594
ROU,2011,0.0,0.0,0.0028905126055092,0.0028905126055092,0.0028905126055092
ROU,2012,0.0,0.0010316641368345,0.0022070445364664,0.0032387086733009,0.0032387086733009
ROU,2013,0.0,0.0,0.0020888020113639,0.0020888020113639,0.0020888020113639
ROU,2014,0.0,0.0012139443433835,0.0023131526540053,0.0035270969973888004,0.0035270969973888004
ROU,2015,0.0002861150490985,0.0,0.000857553016775,0.0011436680658734998,0.0011436680658734998
ROU,2016,0.0,0.0005138060102103,0.0005973863319075,0.0011111923421177998,0.0011111923421177998
ROU,2017,0.0,0.0013439177983292,0.0,0.0013439177983292,0.0013439177983292
ROU,2018,0.0,0.0006426956697346,0.0,0.0006426956697346,0.0006426956697346
ROU,2019,0.0004440098406937,0.0076887571379659,0.0015568211522906,0.009689588130950201,0.009689588130950201
ROU,2020,0.0009419580708491,0.003301335309709,0.0003094208768116,0.0045527142573697004,0.0045527142573697004
ROU,2021,0.0025793683421703,0.0029267021976135,0.0005121749481397,0.0060182454879235,0.0060182454879235
ROU,2022,0.0045607175151589,0.0054289672315019,0.0016855302211498,0.011675214967810599,0.011675214967810599
ROU,2023,0.00167715991555,0.0034570751211897,0.0007314783362312,0.0058657133729709005,0.0058657133729709005
ROU,2024,0.000845471027567,0.0017587178309405,0.0008432502570012,0.0034474391155087,0.0034474391155087
SVK,2009,0.0,0.0,0.0,0.0,0.0
SVK,2010,0.0025352337847826,0.0,0.0004801634253023,0.0030153972100849,0.0030153972100849
SVK,2011,0.0,0.0,0.0,0.0,0.0
SVK,2012,0.0,0.0,0.0,0.0,0.0
SVK,2013,6.698600096746547e-05,0.0,0.0,6.698600096746547e-05,6.698600096746547e-05
SVK,2014,0.0016718423377464,0.0033698072120201,0.0039183804790931,0.0089600300288596,0.0089600300288596
SVK,2015,0.002164806105585,0.0096371195941736,0.0034213889599764,0.015223314659735,0.015223314659735
SVK,2016,0.0036011259223462,0.0126559920177446,0.0,0.016257117940090802,0.016257117940090802
SVK,2017,0.0,0.0032849477893348,0.0008533401939402,0.0041382879832750005,0.0041382879832750005
SVK,2018,0.0,0.0040874703934256,0.0004984706483292,0.004585941041754801,0.004585941041754801
SVK,2019,0.0,0.0151182841079788,0.006055186972768,0.0211734710807468,0.0211734710807468
SVK,2020,0.0052650031629387,0.015622682945501,0.0003180630183007,0.0212057491267404,0.0212057491267404
SVK,2021,0.0010791336662585,0.0098446421280946,0.0095699535585015,0.0204937293528546,0.0204937293528546
SVK,2022,0.0039574288377273,0.0083964735845237,0.0039256240135435,0.0162795264357945,0.0162795264357945
SVK,2023,0.0056324294313143,0.0035127885775141,0.0040376880201312,0.0131829060289596,0.0131829060289596
SVK,2024,0.0004580664417961,0.0033747052622043,0.0165978542919079,0.0204306259959083,0.0204306259959083
SVN,2009,0.0,0.0020094512297382,0.0,0.0020094512297382,0.0020094512297382
SVN,2010,0.0,0.0009153777751165,0.0,0.0009153777751165,0.0009153777751165
SVN,2011,0.0,0.0043553825484776,0.0013593578490879,0.0057147403975655,0.0057147403975655
SVN,2012,0.0,0.0033394987915082,0.000834874697877,0.0041743734893852,0.0041743734893852
SVN,2013,0.0,0.0027959372255206,0.0096470641349593,0.0124430013604799,0.0124430013604799
SVN,2014,0.0028172351614593,0.0067478416587275,0.0002683081106151,0.0098333849308019,0.0098333849308019
SVN,2015,0.0005195686598936,0.0081463689753389,0.0003896764949202,0.0090556141301527,0.0090556141301527
SVN,2016,0.0,0.0038478572162641,0.0049983206893263,0.0088461779055904,0.0088461779055904
SVN,2017,0.0010034181360322,0.0008304926706305,0.0035190367399601,0.005352947546622799,0.005352947546622799
SVN,2018,0.0,0.0,0.000659886292781,0.000659886292781,0.000659886292781
SVN,2019,5.191404684329014e-05,0.0020765618737316,0.0,0.00212847592057489,0.00212847592057489
SVN,2020,0.000106977250634,0.0052418852810691,0.0013501170893522,0.0066989796210553,0.0066989796210553
SVN,2021,0.0001403241439359,0.0011514268796936,0.0004805621367669,0.0017723131603964,0.0017723131603964
SVN,2022,0.0017571896970248,0.0080830726063144,0.0035143793940497,0.0133546416973889,0.0133546416973889
SVN,2023,0.0007818509759234,0.0,0.0,0.0007818509759234,0.0007818509759234
SVN,2024,0.0004479742557225,0.0007466237595375,0.0067550635319408,0.0079496615472008,0.0079496615472008
SWE,2009,0.0007490107483973,0.035661903734914,0.0374377236614041,0.0738486381447154,0.0738486381447154
SWE,2010,0.0011746733258813,0.0359360467977287,0.0366878412776583,0.07379856140126831,0.07379856140126831
SWE,2011,0.0006591855608641,0.0290176465219454,0.0299241358452085,0.059600967928018,0.059600967928018
SWE,2012,0.001388585215877,0.0236370177543405,0.0270886962796471,0.052114299249864604,0.052114299249864604
SWE,2013,0.001133996100916,0.0200803232093026,0.0329677711081764,0.054182090418395,0.054182090418395
SWE,2014,0.0015547618941958,0.0301738139530018,0.0333357115730107,0.0650642874202083,0.0650642874202083
SWE,2015,0.0004189185318751,0.0206738593244968,0.0176774526699643,0.0387702305263362,0.0387702305263362
SWE,2016,0.0029129776908133,0.0193810959512701,0.0226508339784517,0.0449449076205351,0.0449449076205351
SWE,2017,0.0032062703622954,0.0262202506223683,0.0185479313383008,0.0479744523229645,0.0479744523229645
SWE,2018,0.0034643391422349,0.0473982535981909,0.0337205511514984,0.0845831438919242,0.0845831438919242
SWE,2019,0.0039962729634399,0.051465758321514,0.0133942514397384,0.0688562827246923,0.0688562827246923
SWE,2020,0.0065929188076911,0.066233989929938,0.0437919446602568,0.11661885339788589,0.11661885339788589
SWE,2021,0.0102825571791767,0.0670336274906863,0.1078329772987264,0.18514916196858938,0.18514916196858938
SWE,2022,0.0074197530978056,0.066089984739221,0.0915609628520284,0.165070700689055,0.165070700689055
SWE,2023,0.0043466633090091,0.0361700468401089,0.0296622701437344,0.07017898029285241,0.07017898029285241
SWE,2024,0.0130626854223073,0.0691989518957814,0.0247025978878005,0.10696423520588921,0.10696423520588921
USA,2009,0.0021860120622456,0.0667689388673224,0.1147193663836477,0.1836743173132157,0.1836743173132157
USA,2010,0.0030741359525511,0.0723563423771633,0.1271158690783576,0.20254634740807198,0.20254634740807198
USA,2011,0.0075321006559599,0.0883987805713585,0.18458179587316,0.2805126771004784,0.2805126771004784
USA,2012,0.009860084906026,0.0843783665652146,0.1498609607929631,0.24409941226420367,0.24409941226420367
USA,2013,0.0245187872510996,0.1019497930797732,0.1113523260051444,0.2378209063360172,0.2378209063360172
USA,2014,0.024439132043053,0.1287196409507013,0.1697259400366353,0.32288471303038957,0.32288471303038957
USA,2015,0.0298918228125043,0.1454995758643049,0.1681081624263085,0.3434995611031177,0.3434995611031177
USA,2016,0.0309401527903478,0.1379073291884147,0.1608330409999291,0.32968052297869155,0.32968052297869155
USA,2017,0.0368696898129735,0.1559191463670594,0.1695261297380209,0.3623149659180538,0.3623149659180538
USA,2018,0.0477496257021027,0.2033086753847938,0.3216710030589234,0.5727293041458199,0.5727293041458199
USA,2019,0.0466050135238831,0.212050020695495,0.2830868808878062,0.5417419151071843,0.5417419151071843
USA,2020,0.0545643453210659,0.2128876417376237,0.3423548776393021,0.6098068646979917,0.6098068646979917
USA,2021,0.0792045421481944,0.3756529999126056,0.671295277186694,1.126152819247494,1.126152819247494
USA,2022,0.0957652853081258,0.2703949555214454,0.3649919085663404,0.7311521493959116,0.7311521493959116
USA,2023,0.0576059759563689,0.147183745462304,0.2609245134104142,0.46571423482908714,0.46571423482908714
USA,2024,0.0545474434385262,0.1928201215679589,0.2883794277820298,0.5357469927885149,0.5357469927885149
