iso3,country_name,year,control_of_corruption,education_expenditure_pct_gdp,exports_pct_gdp,fdi_net_inflows,gdp_current_usd,gdp_per_capita_ppp,government_effectiveness,inflation_consumer_prices,internet_penetration,labor_force,mobile_subscriptions_per100,patent_applications_residents,political_stability,population,rd_expenditure,regulatory_quality,rule_of_law,tertiary_education,unemployment_rate,voice_accountability
POL,Poland,2019,0.611018896102905,4.62736988067627,52.6128934811742,19012000000.0,602683770144.88,35882.3655065553,0.512824833393097,2.227478809383,80.4359,18454120.0,126.597,3887.0,0.550716519355774,37965475.0,1.32335,1.01351165771484,0.391241818666458,70.9065017700195,3.267,0.671802282333374
POL,Poland,2020,0.618671596050262,4.80081987380981,52.4338855199248,20086000000.0,605914237903.742,37089.3004256812,0.324195116758347,3.37446972618589,83.1849,18197725.0,129.288,4010.0,0.491619497537613,37515748.0,1.38608,0.850681960582733,0.524749398231506,70.9730377197266,3.155,0.615374743938446
POL,Poland,2021,0.546135544776917,4.61998987197876,57.0379760723016,37512000000.0,689170230665.35,41059.5847829682,0.254306375980377,5.05502704719272,85.3749,18351011.0,132.987,3377.0,0.49190354347229,36981559.0,1.43183,0.831825613975525,0.425569206476212,72.2060623168945,3.268,0.579096436500549
POL,Poland,2022,0.506645441055298,4.31372976303101,62.3525162455456,41780000000.0,695607470875.276,46777.5524519162,0.258881956338882,14.4294507575758,86.9411,18378935.0,137.002,,0.505146443843842,36821749.0,1.45383,0.717305660247803,0.428134799003601,75.2911071777344,2.811,0.603501915931702
POL,Poland,2023,0.565399944782257,,57.8812710195434,35660000000.0,812451193396.143,48473.0940286419,0.421437799930573,11.5289127961105,86.4147,18449404.0,135.146,,0.559584558010101,36687353.0,,0.780193567276001,0.458741247653961,76.8794097900391,2.743,0.626450896263123
POL,Poland,2024,,,52.1798133919011,20606000000.0,917767106146.761,51262.5105756884,,3.7842600751287,88.585,18269205.0,,,,36559233.0,,,,,2.807,
PRT,Portugal,2013,0.91217178106308,5.2652997970581,39.5639503324812,14590189381.8209,226677408291.745,27966.0874254705,1.19421780109406,0.274416666666663,62.0956,5281205.0,114.655,647.0,0.74876344203949,10457295.0,1.32468,0.798301339149475,1.03864598274231,,16.237,1.06688857078552
PRT,Portugal,2014,0.909372627735138,5.12006998062134,40.1850905816292,12512849286.8004,230078616299.675,28764.5254955042,0.983170330524445,-0.278153367467428,64.5924,5223582.0,114.313,722.0,0.8062744140625,10401062.0,1.28992,0.745933353900909,1.11946487426758,,13.88,1.10743820667267
PRT,Portugal,2015,0.892139911651611,4.8942699432373,40.6876664090066,1264336592.67287,199038523119.639,29608.0071513956,1.15793454647064,0.48793862390472,68.6329,5197927.0,112.964,925.0,0.904212951660156,10358076.0,1.2433,0.941803693771362,1.10189425945282,61.7960205078125,12.405,1.12872004508972
PRT,Portugal,2016,0.858934998512268,,40.3550889260564,7350311647.43462,206305431241.638,31589.2695609552,1.14832854270935,0.607397074641719,70.4236,5182106.0,111.847,724.0,0.958625793457031,10325452.0,1.28075,0.832201719284058,1.04333281517029,63.2387504577637,11.058,1.15758585929871
PRT,Portugal,2017,0.821428775787354,5.02685022354126,42.9426786480198,11088239861.7227,220862990767.229,32970.8395386562,1.2940491437912,1.36861411643472,73.7912,5221693.0,113.874,644.0,1.10616970062256,10300300.0,1.31928,0.897149801254272,1.10397756099701,64.2040176391602,8.878,1.19824862480164
PRT,Portugal,2018,0.806315660476685,4.67940998077393,43.677580570852,8390559335.10071,242092894542.888,34896.7993382974,1.18115174770355,0.993715683468326,74.661,5230976.0,114.859,661.0,1.11530721187592,10283822.0,1.34955,0.874975383281708,1.1079808473587,65.1127395629883,6.966,1.17852699756622
PRT,Portugal,2019,0.745498478412628,4.62753009796143,43.6531259432991,10814567640.9901,240115970063.019,37865.5603564295,1.13418579101562,0.338178410046034,75.3464,5245523.0,115.146,703.0,1.05175185203552,10286263.0,1.39562,0.957910358905792,1.10635912418365,66.0920562744141,6.422,1.19454848766327
PRT,Portugal,2020,0.72114634513855,4.86408996582031,37.2560151344529,4165618741.23914,229618773422.577,35966.712796561,0.979601144790649,-0.0124383299575305,78.2617,5138884.0,114.276,695.0,1.00873112678528,10297081.0,1.61392,0.82206916809082,1.15668058395386,68.1568908691406,6.85,1.25530016422272
PRT,Portugal,2021,0.741993844509125,4.77342987060547,41.5484271843512,9239418034.41564,256055879091.139,38657.6677223425,0.952431321144104,1.26565719069044,82.309,5114630.0,119.769,711.0,0.937390148639679,10361831.0,1.67051,0.724131643772125,1.10502743721008,72.5122375488281,6.712,1.24631035327911
PRT,Portugal,2022,0.728919625282288,4.55159997940063,49.4816822004506,13059930355.7494,256898677175.024,45250.0148759865,1.00113356113434,7.83269124233323,84.4969,5245513.0,122.801,,0.795802593231201,10434332.0,1.70179,0.762673318386078,1.11221826076508,75.0714797973633,6.138,1.25769352912903
PRT,Portugal,2023,0.696312069892883,,47.1554769314882,11585535574.2868,292323800948.839,49352.8388613032,0.987550020217896,4.31128191898672,85.7901,5395411.0,123.002,,0.712578117847443,10578174.0,,0.755356550216675,1.06766510009766,77.6778182983398,6.498,1.21128296852112
PRT,Portugal,2024,,,45.771725043315,13486433394.8596,313271185085.102,51679.8883807527,,2.41613187791884,88.487,5450166.0,,,,10694681.0,,,,,6.5,
ROU,Romania,2013,-0.301038712263107,3.06785011291504,40.2453636124718,3854819397.63757,189798603751.235,19678.1108930755,0.134710595011711,3.9847123554813,49.7645,8437034.0,114.191,993.0,0.179133072495461,19983693.0,0.39024,0.634414732456207,0.190215259790421,51.3826103210449,7.096,0.311483293771744
ROU,Romania,2014,-0.224212571978569,3.12494993209839,41.4767119396626,3869197075.10542,199722319675.741,20632.9924390362,0.224672213196754,1.06830987684298,54.0783,8482476.0,114.783,952.0,0.0491361282765865,19908979.0,0.38208,0.600805342197418,0.242155745625496,51.0950393676758,6.802,0.428103059530258
ROU,Romania,2015,-0.170948252081871,3.10693001747131,41.3491935848306,4317731472.30632,177885131240.315,21624.5618152909,0.0987904593348503,-0.594156437495203,55.7632,8563782.0,116.35,975.0,0.181799337267876,19815616.0,0.48796,0.568357586860657,0.204882144927979,49.3609886169434,6.812,0.486170291900635
ROU,Romania,2016,-0.178657218813896,3.0255401134491,42.4163351743737,6252035766.42822,185290759248.844,23905.1743665679,-0.0682618692517281,-1.54479666813897,59.504,8458910.0,115.791,1005.0,0.266823202371597,19702267.0,0.48864,0.566330015659332,0.45245349407196,49.911319732666,5.901,0.541079998016357
ROU,Romania,2017,-0.141483217477798,3.11819005012512,42.334274206143,5952909608.10491,210147385855.419,26943.3085419885,-0.0847913026809692,1.3390212110439,63.7473,8547354.0,113.767,1098.0,0.0485141687095165,19588715.0,0.50693,0.433020144701004,0.436648339033127,50.5108184814453,4.927,0.598848581314087
ROU,Romania,2018,-0.226882994174957,3.31710004806519,41.7841912043995,7343560129.25216,241791427223.903,29382.7567479407,-0.177138328552246,4.62548443137779,70.6813,8484137.0,115.492,1100.0,0.0363187454640865,19473970.0,0.49729,0.406415402889252,0.367548227310181,51.9943504333496,4.187,0.533204734325409
ROU,Romania,2019,-0.236893355846405,3.55761003494263,40.3352034270657,7365441773.73218,250080428511.595,33425.326172666,-0.215103924274445,3.82785432599438,73.6575,8460344.0,116.252,881.0,0.542255997657776,19371648.0,0.47616,0.443314433097839,0.415343642234802,52.4439697265625,3.912,0.515233874320984
ROU,Romania,2020,-0.0985997840762138,3.57969999313354,36.9711409958175,3602418172.35715,250625048303.578,34193.8374521868,-0.286944448947906,2.63107311184743,78.4553,8404862.0,116.478,817.0,0.508950412273407,19265250.0,0.46538,0.346217542886734,0.368689924478531,53.4911117553711,5.035,0.585118234157562
ROU,Romania,2021,-0.0613786391913891,3.31561994552612,40.6943872735548,11768726824.985,285071280114.469,37534.1559176911,-0.163359016180038,5.05232876096582,83.5904,8417695.0,119.123,772.0,0.581789910793304,19122059.0,0.47234,0.29227140545845,0.38048443198204,55.2656097412109,5.59,0.593723952770233
ROU,Romania,2022,0.0164916589856148,3.2788200378418,43.5131053942163,11477511658.9305,295319437556.988,41979.2586767087,-0.0004623509012162,13.7954887432521,85.5031,8420718.0,121.142,,0.431136310100555,19048502.0,0.45881,0.364533066749573,0.403401881456375,58.2390403747559,5.614,0.566261529922485
ROU,Romania,2023,0.0404953435063362,,39.2445975462886,8708794314.55245,347757995758.914,45981.6027785222,-0.0926659479737282,10.3971874764996,89.2034,8296265.0,123.252,,0.373643964529037,19061062.0,,0.318900614976883,0.437425792217255,55.1682891845703,5.589,0.503180325031281
ROU,Romania,2024,,,35.6030266999465,7159113565.92973,382564217988.866,49076.5399383138,,5.72140574354439,91.2905,8263437.0,,,,19051804.0,,,,,5.4,
RUS,Russian Federation,2013,-1.02072441577911,3.76382994651794,25.845336826255,69218890000.0,2292470078346.22,26019.7265625,-0.452954411506653,6.75466833903486,67.97,75862836.0,150.964,28765.0,-0.736093640327454,143805638.0,1.02732,-0.35747629404068,-0.821814119815826,82.8009567260742,5.513,-1.02226948738098
RUS,Russian Federation,2014,-0.918883323669434,4.01387977600098,27.1110970517525,22031340000.0,2059241589895.01,25688.2265625,-0.195760622620583,7.82016970013845,70.5176,75706539.0,152.513,24072.0,-0.943617463111877,144237223.0,1.07241,-0.402516543865204,-0.773192346096039,84.5181387513356,5.212,-1.0445214509964
RUS,Russian Federation,2015,-0.974069595336914,3.83402991294861,28.703389442924,6852970000.0,1363482182197.71,23994.013671875,-0.332078844308853,15.5343959935701,70.0992,75408951.0,156.419,29269.0,-1.03222346305847,144640716.0,1.10085,-0.580078840255737,-0.815131187438965,84.2355651240256,5.615,-1.08769965171814
RUS,Russian Federation,2016,-0.838650405406952,3.76044011116028,25.8544829769167,32538900000.0,1276786350881.14,24012.40234375,-0.324105769395828,7.04243725413707,73.0914,75488447.0,157.174,26795.0,-0.947688162326813,145015460.0,1.10238,-0.443195044994354,-0.845054090023041,83.860044350614,5.591,-1.13120901584625
RUS,Russian Federation,2017,-0.91468071937561,4.68990993499756,26.0908809797568,28557440000.0,1574199360089.0,25777.904296875,-0.191041514277458,3.68333072334495,76.0081,74950044.0,155.486,22777.0,-0.642759621143341,145293260.0,1.10967,-0.526991605758667,-0.845929563045502,81.7051021681418,5.238,-1.08964121341705
RUS,Russian Federation,2018,-0.869339644908905,4.67819976806641,30.7932568020743,8784850000.0,1657328773461.31,28628.5625,-0.103785149753094,2.87831382614981,80.8647,74826387.0,156.683,24926.0,-0.538330912590027,145398106.0,0.99002,-0.562712371349335,-0.832721412181854,81.5681115998523,4.871,-1.07006502151489
RUS,Russian Federation,2019,-0.822259068489075,3.69561429198336,28.4334306799759,31974770000.0,1693115002708.32,30963.853515625,0.0241736769676208,4.47202631837903,82.6422,73911859.0,163.646,23337.0,-0.551088750362396,145453291.0,1.03531,-0.476597219705582,-0.771243870258331,80.9520697471091,4.513,-1.11707234382629
RUS,Russian Federation,2020,-0.930568337440491,4.01641864383637,25.5221855113549,9478810000.0,1493075894362.14,31490.8046875,-0.111088737845421,3.38219796948068,84.9947,73410465.0,163.101,23759.0,-0.667407393455505,145245148.0,1.09099,-0.48384702205658,-0.80521035194397,57.2232854739754,5.62,-1.07110822200775
RUS,Russian Federation,2021,-0.921020746231079,3.99480697864774,30.0024195364041,40450000000.0,1829186719575.1,38638.4296875,-0.210440874099731,6.69445891957612,88.2138,73799608.0,169.073,19569.0,-0.707898318767548,144746762.0,0.95857,-0.542337775230408,-0.886179327964783,54.9542479280814,4.749,-1.10062623023987
RUS,Russian Federation,2022,-0.979839682579041,4.05402755323777,27.7203033526803,-39800944226.9805,2291612121334.64,40938.98828125,-0.696263790130615,13.7436797398232,90.418,73531906.0,168.476,,-1.00599670410156,144236933.0,0.92527,-1.14197266101837,-1.19659042358398,53.9151941239211,3.867,-1.26177060604095
RUS,Russian Federation,2023,-1.10467827320099,4.16454853394225,22.4927119538767,-10045120000.0,2071505725030.58,44268.73046875,-0.712461888790131,5.86571931748967,92.245,73713863.0,180.842,,-1.13433384895325,143826130.0,,-1.12207186222076,-1.18764269351959,93.7277679443359,3.076,-1.2855396270752
RUS,Russian Federation,2024,,,21.91660028345,-9350250000.0,2173835806671.66,47404.96484375,,8.43486410496723,94.365,73405850.0,,,,143533851.0,,,,60.3891235376867,2.43,
SAU,Saudi Arabia,2013,-0.0275518335402012,,50.3725164415794,3371408456.52722,769755733333.333,62202.8859202572,0.057302076369524,3.51104209799857,60.5,11714121.0,189.476,491.0,-0.431784123182297,27624004.0,0.80736,0.0796888396143913,0.153234601020813,46.1803092956543,5.6,-1.87657868862152
SAU,Saudi Arabia,2014,0.0814037397503853,,45.0958458227862,1509063087.30334,787153066666.667,62578.0708415156,0.192474737763405,2.24185348779063,64.7137,12334605.0,181.857,652.0,-0.285844653844833,28309273.0,,-0.0061049051582813,0.13271252810955,53.1803840195563,5.877,-1.88217794895172
SAU,Saudi Arabia,2015,0.0213859882205725,,31.4401316153804,3970644084.62136,693414400000.0,53930.8273872622,0.154987290501595,1.22269318552337,69.6162,13349016.0,176.134,715.0,-0.634387195110321,29816382.0,,0.0048320442438125,0.0975649878382683,57.0892771397236,5.6,-1.84278297424316
SAU,Saudi Arabia,2016,0.198880642652512,,29.1430897114591,21954833889.956,689279466666.667,49937.0668103808,0.214122653007507,2.05347076823965,74.8793,14104287.0,156.041,1070.0,-0.472771108150482,30954198.0,,0.0645687580108643,0.315819621086121,63.9826623355369,5.6,-1.72739458084106
SAU,Saudi Arabia,2017,0.332312196493149,,32.3625378991189,1014062501.14036,741266133333.333,53120.4572456269,0.210743635892868,-0.834845735027246,94.1756,13674850.0,130.63,909.0,-0.649625718593597,30977355.0,,-0.0177665743976831,0.0772835165262222,70.7471342981424,5.89,-1.68651461601257
SAU,Saudi Arabia,2018,0.330702602863312,,35.5209831625769,12141122232.9039,886564800000.0,59377.8025368768,0.273804366588593,2.46594308994843,93.31,13337661.0,136.046,1078.0,-0.660987615585327,30196281.0,,-0.0908822640776634,0.117757342755795,73.1971736383918,6.029,-1.69039928913116
SAU,Saudi Arabia,2019,0.246933832764626,,32.159204977113,3079217251.32355,888890133333.333,59560.2537904546,0.261275202035904,-1.1929864453332,95.7247,13661774.0,135.526,1188.0,-0.6240473985672,30063799.0,,-0.088528037071228,0.145257651805878,77.9664942011008,5.636,-1.65836346149445
SAU,Saudi Arabia,2020,0.241704508662224,,23.8098115262185,1621264195.43532,767951200000.0,47518.4877485153,0.113618113100529,3.37234961012303,97.8623,14673206.0,139.444,1294.0,-0.650637805461884,31552510.0,0.49802,0.249401479959488,0.215450674295425,73.7510866368859,7.66,-1.60906326770782
SAU,Saudi Arabia,2021,0.282917559146881,,29.1556614026837,28350373333.3333,982661066666.667,62690.4966645929,0.464676141738892,3.06328988941548,100.0,14623231.0,145.004,1398.0,-0.592355370521545,30784383.0,0.44266,0.32376030087471,0.205605715513229,71.5417709350586,6.621,-1.60110425949097
SAU,Saudi Arabia,2022,0.357307374477386,,35.9850098955522,26710062133.3333,1239075200000.0,71968.074955888,0.582258403301239,2.47407371925372,100.0,15469059.0,149.798,,-0.355806291103363,32175224.0,0.46317,0.418585479259491,0.289913713932037,69.3457565307617,5.589,-1.48439347743988
SAU,Saudi Arabia,2023,0.536042988300323,5.11466979980469,30.2425196271434,22803498160.5828,1218584533333.33,71564.800028565,0.796441078186035,2.32708518362699,100.0,16713756.0,157.775,,-0.213224530220032,33702731.0,0.56486,0.517070889472961,0.414570838212967,,4.008,-1.41669249534607
SAU,Saudi Arabia,2024,,,29.1092122693749,21337562069.6656,1239804533333.33,71375.3727890285,,1.68792112375809,100.0,17534019.0,,,,35300280.0,,,,83.884129573915,3.518,
SGP,Singapore,2013,2.07046675682068,2.85435009002686,195.077796338143,64389514904.4993,307576360584.992,83088.3185411658,2.12806558609009,2.36439793742726,80.9021,3179345.0,156.679,1143.0,1.378178358078,5399162.0,1.92104,1.96010839939117,1.69725751876831,,3.86,0.0366793386638165
SGP,Singapore,2014,2.06742691993713,3.01358665503678,191.953535787505,68698472830.5907,314863580758.455,84555.2446100826,2.21747350692749,1.03316955857629,79.0292,3266959.0,148.478,1303.0,1.18627142906189,5469724.0,2.08228,2.22636008262634,1.82067048549652,,3.74,-0.0988200157880783
SGP,Singapore,2015,2.05113077163696,2.99161870509909,178.384608499682,69774553124.9431,307998545269.398,87156.187383315,2.248699426651,-0.521975611895763,79.013,3360400.0,149.006,1469.0,1.29889214038849,5535002.0,2.17445,2.25223541259766,1.77914321422577,,3.79,-0.161713510751724
SGP,Singapore,2016,2.04224157333374,2.94466258946576,164.550664245506,65133174223.0873,319646468521.497,89901.8159165036,2.21462416648865,-0.529809760375464,84.4523,3396546.0,151.682,1601.0,1.47746896743774,5607283.0,2.07276,2.17064332962036,1.78623282909393,83.9409778236648,4.08,-0.149904429912567
SGP,Singapore,2017,2.08878493309021,2.87916382421742,171.741625509838,101969983887.611,343673334902.33,95744.1821600957,2.22598195075989,0.576763191179996,84.4523,3388507.0,149.568,1609.0,1.59912502765656,5612253.0,1.89913,2.10915470123291,1.78575432300568,84.7929138455372,4.2,-0.168806582689285
SGP,Singapore,2018,2.13473129272461,2.85660004615784,178.198251436118,83413645041.1155,377123710560.614,103963.36329269,2.23176574707031,0.438784215129623,88.1656,3390276.0,152.074,1575.0,1.46825659275055,5638676.0,1.80947,2.12173795700073,1.80290043354034,88.8864453410769,3.613,-0.0758845582604408
SGP,Singapore,2019,2.12004280090332,2.72951006889343,176.891299992751,106572526405.17,376161998830.048,105335.291974111,2.2316722869873,0.567829988405447,88.9493,3454121.0,159.347,1727.0,1.48045420646667,5703569.0,1.88474,2.15443754196167,1.83805370330811,91.0889904414776,3.1,-0.206006988883018
SGP,Singapore,2020,2.11823177337646,2.6869900226593,181.782024531778,79753262990.0524,349165858544.568,101518.31798444,2.28420281410217,-0.172111865925382,92.0043,3431193.0,150.259,1778.0,1.43851101398468,5685807.0,2.15626,2.20529913902283,1.83543491363525,93.134767179468,4.1,-0.203881621360779
SGP,Singapore,2021,2.13951063156128,2.82470989227295,182.710806574886,145404929970.598,436591382250.464,132617.354020876,2.24803853034973,2.31610315765146,96.9247,3385810.0,157.978,2024.0,1.44250547885895,5453566.0,,2.22689867019653,1.81946074962616,97.0989103061521,4.64,-0.13955394923687
SGP,Singapore,2022,2.09469985961914,2.48891997337341,186.114290787201,149723718568.665,509017841146.557,143094.949896959,2.14423561096191,6.13095418919732,95.9539,3459003.0,173.005,,1.44037234783173,5637022.0,,2.21437835693359,1.77819037437439,98.02222650098,3.591,-0.0601325668394566
SGP,Singapore,2023,2.04018402099609,2.14826011657715,181.561322405378,132496437703.249,505439514078.019,143786.136293013,2.31747198104858,4.83372362825798,94.2852,3622441.0,173.2,,1.42420423030853,5917648.0,,2.30859136581421,1.75317537784576,97.2886546863037,3.444,-0.0654119327664375
SGP,Singapore,2024,,2.19099857819757,178.776286814392,151941202883.727,547386645891.847,150689.301625826,,2.38951123595017,94.3776,3689424.0,,,,6036860.0,,,,,2.737,
SRB,,2013,,,,,50455529604.0696,15246.9321985267,,,53.450364175,,,,,7166553.0,0.65574,,,56.3808784484863,22.154,
SRB,,2014,,,,,49114321280.3466,15296.1484591287,,,62.0750804639377,,,,,7131787.0,0.69287,,,58.0549697875977,19.223,
SRB,,2015,,,,,41297410634.9586,15546.298142138,,,65.3170254003801,,,,,7095383.0,0.77867,,,58.2876892089844,17.66,
SRB,,2016,,,,,42225495909.5633,16455.4261201487,,,67.0568413716938,,,,,7058322.0,0.80779,,,62.1369705200195,15.257,
SRB,,2017,,,,,45972834713.8077,17285.4272257972,,,70.3308355269141,,,,,7020858.0,0.83834,,,66.4867401123047,13.477,
SRB,,2018,,,,,52787520248.9242,18469.022619005,,,73.360709154564,,,,,6982604.0,0.88154,,,67.1586608886719,12.733,
SRB,,2019,,,,,53864693664.5568,20587.382536041,,,77.4167736219802,,,,,6945235.0,0.84798,,,67.7898406982422,10.395,
SRB,,2020,,,,,55874017668.998,21013.0512590365,,,78.36804864,,,,,6899126.0,0.86478,,,68.1431121826172,9.011,
SRB,,2021,,,,,66159884072.5308,23406.4036315634,,,81.16588116,,,,,6834326.0,0.94784,,,69.1800231933594,9.843,
SRB,,2022,,,,,66809895701.2152,26142.8279237665,,,83.53825397,,,,,6664449.0,0.91938,,,69.8046798706055,8.439,
SRB,,2023,,,,,81343999280.0179,29776.8951752159,,,85.35746686,,,,,6623183.0,0.87816,,,73.2060012817383,8.268,
SRB,,2024,,,,,90097765959.1114,32832.1763221005,,,87.69071294,,,,,6586476.0,0.93978,,,70.582649230957,7.24,
SVK,,2013,,,,,99134277850.3418,28075.4326236719,,,77.8826,,,,,5413393.0,0.8184,,,55.253978729248,14.226,
SVK,,2014,,,,,101713075598.862,29108.072180194,,,79.9843017656729,,,,,5418649.0,0.87462,,,53.8843002319336,11.536,
SVK,,2015,,,,,89178548717.3324,30147.9903672541,,,77.6346820339875,,,,,5423801.0,1.15366,,,52.7206687927246,11.492,
SVK,,2016,,,,,90347173228.6356,29867.9803390081,,,80.475857275668,,,,,5430798.0,0.78513,,,50.3014488220215,9.679,
SVK,,2017,,,,,95978130734.9766,30245.7825869756,,,81.6256675172655,,,,,5439232.0,0.88153,,,49.1256103515625,8.142,
SVK,,2018,,,,,106611673364.837,31509.8187291635,,,80.4489224826099,,,,,5446771.0,0.83184,,,47.8138313293457,6.544,
SVK,,2019,,,,,105843498304.094,33985.6758419661,,,82.8536605021784,,,,,5454147.0,0.82138,,,48.1902389526367,5.761,
SVK,,2020,,,,,107732602896.441,35327.9439165588,,,89.92090413,,,,,5458827.0,0.88944,,,48.3790016174316,6.719,
SVK,,2021,,,,,120511265913.343,38346.0935768177,,,88.92560523,,,,,5447247.0,0.90093,,,50.7342491149902,6.894,
SVK,,2022,,,,,115792972358.209,41562.1497793913,,,89.06766196,,,,,5431752.0,0.97686,,,52.4959106445312,6.143,
SVK,,2023,,,,,133578518423.544,45973.9406902991,,,87.2131343,,,,,5426740.0,1.03359,,,53.417610168457,5.843,
SVK,,2024,,,,,140934076532.375,48132.356430543,,,89.82507032,,,,,5422069.0,,,,54.4743194580078,5.3,
SVN,Slovenia,2013,0.722197890281677,5.46767997741699,74.9589463655648,104022716.628649,47867056858.8892,29634.0657611471,1.00098669528961,1.76920085881907,72.6756,1014176.0,111.045,,0.882251679897308,2059953.0,2.56487,0.624960362911224,0.994512796401978,87.8572082519531,10.103,1.00185775756836
SVN,Slovenia,2014,0.721584439277649,5.34328985214233,76.6524478122161,1019380613.49719,49514466379.6057,30571.9753019832,0.996188342571259,0.19934382657075,71.5863,1017500.0,113.019,,0.965773403644562,2061980.0,2.36548,0.657770276069641,0.999711990356445,84.3780288696289,9.668,0.956069827079773
SVN,Slovenia,2015,0.737131714820862,4.95528984069824,77.6641701406595,1730147099.28225,42709468274.8137,31336.2043858881,0.936799585819244,-0.525552285820877,73.0987,1012244.0,114.271,,0.947492003440857,2063531.0,2.19565,0.609880983829498,0.945756256580353,82.1997833251953,8.962,0.986833035945892
SVN,Slovenia,2016,0.784757494926453,4.84419012069702,78.4365866675597,1446274234.68465,44290685824.0682,33575.1775435757,1.08712339401245,-0.054999541670474,75.4985,998728.0,115.736,,0.979141891002655,2065042.0,2.00764,0.627829551696777,1.05059957504272,79.4747467041016,8.0,1.01090347766876
SVN,Slovenia,2017,0.776858031749725,4.82381010055542,83.8819801621931,1196228604.6928,48153200134.6613,36180.0384547624,1.12923729419708,1.42910743319306,78.8854,1028260.0,118.462,,0.866365492343903,2066388.0,1.8653,0.564625978469849,0.993279337882996,79.2703475952148,6.564,1.00673377513885
SVN,Slovenia,2018,0.835979223251343,4.97948980331421,85.5686370516669,1538137615.35452,53689067639.9176,38620.2045436305,1.08223867416382,1.7386086198818,79.75,1038040.0,119.153,255.0,0.89426726102829,2073894.0,1.94593,0.642297327518463,1.02447843551636,77.3015975952148,5.108,0.970165312290192
SVN,Slovenia,2019,0.888419628143311,4.93479013442993,84.3570583498527,2151537534.12248,53909922735.545,42373.2506369279,1.04178440570831,1.63052260754344,83.1084,1035062.0,120.569,,0.801585972309113,2088385.0,2.03922,0.997022330760956,1.08500075340271,76.4720077514648,4.446,0.977372527122498
SVN,Slovenia,2020,0.777402997016907,5.41901016235352,78.2717999916943,506269486.820005,53384760135.1581,41767.2579899957,1.121173620224,-0.05485681576061,86.6013,1031435.0,121.331,232.0,0.701467931270599,2102419.0,2.14156,0.91221022605896,1.03954863548279,75.8166809082031,4.971,0.932139754295349
SVN,Slovenia,2021,0.692999660968781,5.39167022705078,83.6999417881902,2219247755.80674,61540813361.8556,45914.0572392406,1.13730704784393,1.91706506089259,89.004,1044095.0,123.363,222.0,0.755585372447968,2108079.0,2.128,0.822128713130951,1.00168013572693,82.2400436401367,4.744,0.904861509799957
SVN,Slovenia,2022,0.767268538475037,5.28065013885498,94.3162594247263,2180392923.46605,59899117741.0022,52347.109726538,1.06853556632996,8.83369886749452,88.9125,1058958.0,126.459,,0.709335088729858,2112076.0,2.09525,0.694944024085999,0.970905184745789,82.3922576904297,4.011,0.976333498954773
SVN,Slovenia,2023,0.776647090911865,,83.4382737313632,1447634542.25338,69255264238.3855,56064.0974596742,1.03929400444031,7.44687717385838,90.3779,1047279.0,129.228,,0.818632841110229,2120461.0,,0.731421768665314,1.03880786895752,80.0806884765625,3.652,1.07909941673279
SVN,Slovenia,2024,,,80.9173894920357,1867182324.38168,72972015197.3859,57186.3713538174,,1.96562656432512,90.7636,1051473.0,,,,2127400.0,,,,,3.7,
SWE,Sweden,2013,2.239426612854,7.64657020568848,42.736274814874,1487752726.3122,584125353119.18,46098.2321368832,1.78899824619293,-0.0442929701485858,94.7836,5090081.0,125.142,2332.0,1.12777805328369,9600379.0,3.26042,1.8954666852951,1.95059812068939,65.7820892333984,8.052,1.65803611278534
SWE,Sweden,2014,2.11085391044617,7.62924003601074,43.4587323957165,-6039792919.86722,577727767303.596,46841.4019746739,1.68137550354004,-0.179638494114635,92.5236,5132346.0,126.98,1984.0,1.06541478633881,9696110.0,3.10184,1.8051632642746,1.97514510154724,64.9541931152344,7.954,1.61101567745209
SWE,Sweden,2015,2.14546346664429,7.49443006515503,43.7114624281719,9777569491.28413,501602351911.6,48772.0696057277,1.6848486661911,-0.0467847449832812,90.6102,5177451.0,128.974,2038.0,0.932670474052429,9799186.0,3.21903,1.80380487442017,1.99032938480377,66.4283218383789,7.432,1.56545448303223
SWE,Sweden,2016,2.10577654838562,7.63990020751953,42.9375471367813,15470455705.9977,513058312950.939,50289.7687144136,1.66307485103607,0.984269244577992,89.6509,5244169.0,126.402,2032.0,1.00078213214874,9923085.0,3.24736,1.84277331829071,1.95228481292725,68.306037902832,6.99,1.56508469581604
SWE,Sweden,2017,2.09996318817139,7.63850021362305,43.9177471861903,24305209924.7369,535172356784.769,51474.1199115161,1.67575168609619,1.79449904665589,93.0063,5331498.0,124.473,1992.0,0.968603014945984,10057698.0,3.36279,1.79004573822021,1.81969857215881,70.4342498779297,6.718,1.56944692134857
SWE,Sweden,2018,2.10963678359985,7.69824981689453,45.9408514773526,-714153381.400277,549649344043.182,53122.438677218,1.67109441757202,1.95353530127028,89.247,5397382.0,124.086,1838.0,0.921417593955994,10175214.0,3.32106,1.82550489902496,1.78407502174377,73.4083786010742,6.365,1.58079731464386
SWE,Sweden,2019,2.09194946289062,7.66306018829346,48.2886583812982,15692851350.2202,530894124494.418,57046.4463076951,1.67401242256165,1.78415097403835,94.4934,5458324.0,125.457,1802.0,1.01188635826111,10278887.0,3.38758,1.79326152801514,1.79216158390045,75.1148529052734,6.833,1.5590580701828
