iso3,country_name,region,income_group,value_used_for_ranking,question_id,question_label,outcome,outcome_label,value_type,rank_desc,rank_asc,percentile,n_ranked,is_top_5_global,is_bottom_5_global,interpretation_label,missingness_flag,why_high_or_low_short,group_name,group_type,rank_within_group,percentile_within_group,n_group_ranked,is_best_in_group,is_worst_in_group,distance_to_group_best,distance_to_group_median,distance_to_chile,why_best_or_worst
DNK,Denmark,Europe & Central Asia,High income,42.0,Q1,Inversión,oxford_ind_vc_availability,oxford_ind_vc_availability,observed_or_score,12.0,32.0,0.7441860465116279,43,False,False,middle_performer,False,desempeño intermedio relativo,global_43,global,12.0,0.7441860465116279,43,False,False,58.0,-17.0,33.0,
DEU,Germany,Europe & Central Asia,High income,33.0,Q1,Inversión,oxford_ind_vc_availability,oxford_ind_vc_availability,observed_or_score,16.0,27.0,0.6395348837209303,43,False,False,middle_performer,False,desempeño intermedio relativo,global_43,global,16.0,0.6395348837209303,43,False,False,67.0,-8.0,24.0,
POL,Poland,Europe & Central Asia,High income,6.0,Q1,Inversión,oxford_ind_vc_availability,oxford_ind_vc_availability,observed_or_score,35.0,8.0,0.19767441860465115,43,False,False,bottom_laggard,False,ubicado en el tramo inferior de la muestra,global_43,global,35.0,0.19767441860465115,43,False,False,94.0,19.0,-3.0,
TWN,Taiwan,,,43.8,Q1,Inversión,oxford_ind_vc_availability,oxford_ind_vc_availability,observed_or_score,11.0,33.0,0.7674418604651163,43,False,False,high_performer,False,desempeño alto relativo,global_43,global,11.0,0.7674418604651163,43,False,False,56.2,-18.799999999999997,34.8,
CZE,Czech Republic,Europe & Central Asia,High income,8.0,Q1,Inversión,oxford_ind_vc_availability,oxford_ind_vc_availability,observed_or_score,30.0,11.0,0.29069767441860467,43,False,False,low_performer,False,desempeño bajo relativo,global_43,global,30.0,0.29069767441860467,43,False,False,92.0,17.0,-1.0,
ITA,Italy,Europe & Central Asia,High income,7.0,Q1,Inversión,oxford_ind_vc_availability,oxford_ind_vc_availability,observed_or_score,34.0,10.0,0.23255813953488372,43,False,False,low_performer,False,desempeño bajo relativo,global_43,global,34.0,0.23255813953488372,43,False,False,93.0,18.0,-2.0,
BGR,Bulgaria,Europe & Central Asia,High income,9.0,Q1,Inversión,oxford_ind_vc_availability,oxford_ind_vc_availability,observed_or_score,27.0,15.0,0.37209302325581395,43,False,False,low_performer,False,desempeño bajo relativo,global_43,global,27.0,0.37209302325581395,43,False,False,91.0,16.0,0.0,
FIN,Finland,Europe & Central Asia,High income,54.0,Q1,Inversión,oxford_ind_vc_availability,oxford_ind_vc_availability,observed_or_score,8.0,36.0,0.8372093023255814,43,False,False,high_performer,False,desempeño alto relativo,global_43,global,8.0,0.8372093023255814,43,False,False,46.0,-29.0,45.0,
CRI,Costa Rica,Latin America & Caribbean ,High income,5.0,Q1,Inversión,oxford_ind_vc_availability,oxford_ind_vc_availability,observed_or_score,37.0,6.0,0.1511627906976744,43,False,False,bottom_laggard,False,ubicado en el tramo inferior de la muestra,global_43,global,37.0,0.1511627906976744,43,False,False,95.0,20.0,-4.0,
CHL,Chile,Latin America & Caribbean ,High income,9.0,Q1,Inversión,oxford_ind_vc_availability,oxford_ind_vc_availability,observed_or_score,27.0,15.0,0.37209302325581395,43,False,False,low_performer,False,desempeño bajo relativo,global_43,global,27.0,0.37209302325581395,43,False,False,91.0,16.0,0.0,
USA,United States,North America,High income,87.0,Q1,Inversión,oxford_ind_vc_availability,oxford_ind_vc_availability,observed_or_score,5.0,39.0,0.9069767441860465,43,True,False,top_pioneer,False,ubicado en el tramo superior de la muestra,global_43,global,5.0,0.9069767441860465,43,False,False,13.0,-62.0,78.0,
CHN,China,East Asia & Pacific,Upper middle income,28.0,Q1,Inversión,oxford_ind_vc_availability,oxford_ind_vc_availability,observed_or_score,19.0,25.0,0.5813953488372093,43,False,False,middle_performer,False,desempeño intermedio relativo,global_43,global,19.0,0.5813953488372093,43,False,False,72.0,-3.0,19.0,
IND,India,South Asia,Lower middle income,31.0,Q1,Inversión,oxford_ind_vc_availability,oxford_ind_vc_availability,observed_or_score,18.0,26.0,0.6046511627906976,43,False,False,middle_performer,False,desempeño intermedio relativo,global_43,global,18.0,0.6046511627906976,43,False,False,69.0,-6.0,22.0,
JPN,Japan,East Asia & Pacific,High income,37.0,Q1,Inversión,oxford_ind_vc_availability,oxford_ind_vc_availability,observed_or_score,14.0,30.0,0.6976744186046512,43,False,False,middle_performer,False,desempeño intermedio relativo,global_43,global,14.0,0.6976744186046512,43,False,False,63.0,-12.0,28.0,
EST,Estonia,Europe & Central Asia,High income,100.0,Q1,Inversión,oxford_ind_vc_availability,oxford_ind_vc_availability,observed_or_score,1.0,40.0,0.9651162790697675,43,True,False,top_pioneer,False,ubicado en el tramo superior de la muestra,global_43,global,1.0,0.9651162790697675,43,True,False,0.0,-75.0,91.0,mejor de su grupo
ARG,Argentina,Latin America & Caribbean ,Upper middle income,4.0,Q1,Inversión,oxford_ind_vc_availability,oxford_ind_vc_availability,observed_or_score,39.0,3.0,0.09302325581395349,43,False,True,bottom_laggard,False,ubicado en el tramo inferior de la muestra,global_43,global,39.0,0.09302325581395349,43,False,False,96.0,21.0,-5.0,
BRA,Brazil,Latin America & Caribbean ,Upper middle income,12.0,Q1,Inversión,oxford_ind_vc_availability,oxford_ind_vc_availability,observed_or_score,26.0,18.0,0.4186046511627907,43,False,False,middle_performer,False,desempeño intermedio relativo,global_43,global,26.0,0.4186046511627907,43,False,False,88.0,13.0,3.0,
COL,Colombia,Latin America & Caribbean ,Upper middle income,8.0,Q1,Inversión,oxford_ind_vc_availability,oxford_ind_vc_availability,observed_or_score,30.0,11.0,0.29069767441860467,43,False,False,low_performer,False,desempeño bajo relativo,global_43,global,30.0,0.29069767441860467,43,False,False,92.0,17.0,-1.0,
MEX,Mexico,Latin America & Caribbean ,Upper middle income,5.0,Q1,Inversión,oxford_ind_vc_availability,oxford_ind_vc_availability,observed_or_score,37.0,6.0,0.1511627906976744,43,False,False,bottom_laggard,False,ubicado en el tramo inferior de la muestra,global_43,global,37.0,0.1511627906976744,43,False,False,95.0,20.0,-4.0,
PER,Peru,Latin America & Caribbean ,Upper middle income,2.0,Q1,Inversión,oxford_ind_vc_availability,oxford_ind_vc_availability,observed_or_score,42.0,2.0,0.046511627906976744,43,False,True,bottom_laggard,False,ubicado en el tramo inferior de la muestra,global_43,global,42.0,0.046511627906976744,43,False,False,98.0,23.0,-7.0,
URY,Uruguay,Latin America & Caribbean ,High income,8.0,Q1,Inversión,oxford_ind_vc_availability,oxford_ind_vc_availability,observed_or_score,30.0,11.0,0.29069767441860467,43,False,False,low_performer,False,desempeño bajo relativo,global_43,global,30.0,0.29069767441860467,43,False,False,92.0,17.0,-1.0,
GRC,Greece,Europe & Central Asia,High income,4.0,Q1,Inversión,oxford_ind_vc_availability,oxford_ind_vc_availability,observed_or_score,39.0,3.0,0.09302325581395349,43,False,True,bottom_laggard,False,ubicado en el tramo inferior de la muestra,global_43,global,39.0,0.09302325581395349,43,False,False,96.0,21.0,-5.0,
ROU,Romania,Europe & Central Asia,High income,4.0,Q1,Inversión,oxford_ind_vc_availability,oxford_ind_vc_availability,observed_or_score,39.0,3.0,0.09302325581395349,43,False,True,bottom_laggard,False,ubicado en el tramo inferior de la muestra,global_43,global,39.0,0.09302325581395349,43,False,False,96.0,21.0,-5.0,
HRV,Croatia,Europe & Central Asia,High income,9.0,Q1,Inversión,oxford_ind_vc_availability,oxford_ind_vc_availability,observed_or_score,27.0,15.0,0.37209302325581395,43,False,False,low_performer,False,desempeño bajo relativo,global_43,global,27.0,0.37209302325581395,43,False,False,91.0,16.0,0.0,
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",High income,30.3887519497273,Q1,Inversión,wipo_c_vencapdeal_score,wipo_c_vencapdeal_score,observed_or_score,14.0,27.0,0.675,40,False,False,middle_performer,False,desempeño intermedio relativo,global_43,global,14.0,0.675,40,False,False,69.6112480502727,-13.395281140913202,26.44023706522216,
SGP,Singapore,East Asia & Pacific,High income,100.0,Q1,Inversión,wipo_c_vencapdeal_score,wipo_c_vencapdeal_score,observed_or_score,1.0,37.0,0.9625,40,True,False,top_pioneer,False,ubicado en el tramo superior de la muestra,global_43,global,1.0,0.9625,40,True,False,0.0,-83.0065291911859,96.05148511549486,mejor de su grupo
NOR,Norway,Europe & Central Asia,High income,16.043029029287,Q1,Inversión,wipo_c_vencapdeal_score,wipo_c_vencapdeal_score,observed_or_score,21.0,20.0,0.5,40,False,False,middle_performer,False,desempeño intermedio relativo,global_43,global,21.0,0.5,40,False,False,83.956970970713,0.9504417795271003,12.094514144781858,
IRL,Ireland,Europe & Central Asia,High income,36.4551723326785,Q1,Inversión,wipo_c_vencapdeal_score,wipo_c_vencapdeal_score,observed_or_score,11.0,30.0,0.75,40,False,False,high_performer,False,desempeño alto relativo,global_43,global,11.0,0.75,40,False,False,63.5448276673215,-19.461701523864402,32.506657448173364,
FRA,France,Europe & Central Asia,High income,49.5878640668173,Q1,Inversión,wipo_c_vencapdeal_score,wipo_c_vencapdeal_score,observed_or_score,8.0,33.0,0.825,40,False,False,high_performer,False,desempeño alto relativo,global_43,global,8.0,0.825,40,False,False,50.4121359331827,-32.59439325800321,45.639349182312166,
ESP,Spain,Europe & Central Asia,High income,9.34148397556923,Q1,Inversión,wipo_c_vencapdeal_score,wipo_c_vencapdeal_score,observed_or_score,25.0,16.0,0.4,40,False,False,middle_performer,False,desempeño intermedio relativo,global_43,global,25.0,0.4,40,False,False,90.65851602443077,7.6519868332448695,5.392969091064089,
NZL,New Zealand,East Asia & Pacific,High income,19.3026608634052,Q1,Inversión,wipo_c_vencapdeal_score,wipo_c_vencapdeal_score,observed_or_score,19.0,22.0,0.55,40,False,False,middle_performer,False,desempeño intermedio relativo,global_43,global,19.0,0.55,40,False,False,80.69733913659479,-2.3091900545911024,15.35414597890006,
NLD,Netherlands (Kingdom of the),Europe & Central Asia,High income,17.9439125883412,Q1,Inversión,wipo_c_vencapdeal_score,wipo_c_vencapdeal_score,observed_or_score,20.0,21.0,0.525,40,False,False,middle_performer,False,desempeño intermedio relativo,global_43,global,20.0,0.525,40,False,False,82.05608741165881,-0.9504417795271003,13.995397703836058,
GBR,United Kingdom,Europe & Central Asia,High income,73.1447326591885,Q1,Inversión,wipo_c_vencapdeal_score,wipo_c_vencapdeal_score,observed_or_score,6.0,35.0,0.875,40,False,False,high_performer,False,desempeño alto relativo,global_43,global,6.0,0.875,40,False,False,26.855267340811494,-56.15126185037441,69.19621777468336,
QAT,Qatar,"Middle East, North Africa, Afghanistan & Pakistan",High income,0.679195832220637,Q1,Inversión,wipo_c_vencapdeal_score,wipo_c_vencapdeal_score,observed_or_score,39.0,2.0,0.05,40,False,True,bottom_laggard,False,ubicado en el tramo inferior de la muestra,global_43,global,39.0,0.05,40,False,False,99.32080416777936,16.314274976593463,-3.2693190522845033,
AUS,Australia,East Asia & Pacific,High income,25.335210146763,Q1,Inversión,wipo_c_vencapdeal_score,wipo_c_vencapdeal_score,observed_or_score,15.0,26.0,0.65,40,False,False,middle_performer,False,desempeño intermedio relativo,global_43,global,15.0,0.65,40,False,False,74.664789853237,-8.341739337948901,21.38669526225786,
ISR,Israel,"Middle East, North Africa, Afghanistan & Pakistan",High income,100.0,Q1,Inversión,wipo_c_vencapdeal_score,wipo_c_vencapdeal_score,observed_or_score,1.0,37.0,0.9625,40,True,False,top_pioneer,False,ubicado en el tramo superior de la muestra,global_43,global,1.0,0.9625,40,True,False,0.0,-83.0065291911859,96.05148511549486,mejor de su grupo
BEL,Belgium,Europe & Central Asia,High income,19.8582521525309,Q1,Inversión,wipo_c_vencapdeal_score,wipo_c_vencapdeal_score,observed_or_score,18.0,23.0,0.575,40,False,False,middle_performer,False,desempeño intermedio relativo,global_43,global,18.0,0.575,40,False,False,80.1417478474691,-2.8647813437167997,15.909737268025758,
CAN,Canada,North America,High income,100.0,Q1,Inversión,wipo_c_vencapdeal_score,wipo_c_vencapdeal_score,observed_or_score,1.0,37.0,0.9625,40,True,False,top_pioneer,False,ubicado en el tramo superior de la muestra,global_43,global,1.0,0.9625,40,True,False,0.0,-83.0065291911859,96.05148511549486,mejor de su grupo
CHE,Switzerland,Europe & Central Asia,High income,53.8346244301293,Q1,Inversión,wipo_c_vencapdeal_score,wipo_c_vencapdeal_score,observed_or_score,7.0,34.0,0.85,40,False,False,high_performer,False,desempeño alto relativo,global_43,global,7.0,0.85,40,False,False,46.1653755698707,-36.8411536213152,49.886109545624166,
SWE,Sweden,Europe & Central Asia,High income,35.9235637796986,Q1,Inversión,wipo_c_vencapdeal_score,wipo_c_vencapdeal_score,observed_or_score,12.0,29.0,0.725,40,False,False,middle_performer,False,desempeño intermedio relativo,global_43,global,12.0,0.725,40,False,False,64.0764362203014,-18.9300929708845,31.975048895193456,
AUT,Austria,Europe & Central Asia,High income,10.4544426973637,Q1,Inversión,wipo_c_vencapdeal_score,wipo_c_vencapdeal_score,observed_or_score,23.0,18.0,0.45,40,False,False,middle_performer,False,desempeño intermedio relativo,global_43,global,23.0,0.45,40,False,False,89.5455573026363,6.539028111450399,6.505927812858559,
KOR,South Korea,East Asia & Pacific,High income,5.1544887120339,Q1,Inversión,wipo_c_vencapdeal_score,wipo_c_vencapdeal_score,observed_or_score,28.0,13.0,0.325,40,False,False,low_performer,False,desempeño bajo relativo,global_43,global,28.0,0.325,40,False,False,94.8455112879661,11.8389820967802,1.20597382752876,
HUN,Hungary,Europe & Central Asia,High income,4.78882117748421,Q1,Inversión,wipo_c_vencapdeal_score,wipo_c_vencapdeal_score,observed_or_score,29.0,12.0,0.3,40,False,False,low_performer,False,desempeño bajo relativo,global_43,global,29.0,0.3,40,False,False,95.21117882251579,12.20464963132989,0.8403062929790699,
DNK,Denmark,Europe & Central Asia,High income,40.8785305756796,Q1,Inversión,wipo_c_vencapdeal_score,wipo_c_vencapdeal_score,observed_or_score,10.0,31.0,0.775,40,False,False,high_performer,False,desempeño alto relativo,global_43,global,10.0,0.775,40,False,False,59.1214694243204,-23.8850597668655,36.93001569117446,
DEU,Germany,Europe & Central Asia,High income,22.4909398637641,Q1,Inversión,wipo_c_vencapdeal_score,wipo_c_vencapdeal_score,observed_or_score,17.0,24.0,0.6,40,False,False,middle_performer,False,desempeño intermedio relativo,global_43,global,17.0,0.6,40,False,False,77.5090601362359,-5.4974690549500025,18.54242497925896,
POL,Poland,Europe & Central Asia,High income,3.33375041549552,Q1,Inversión,wipo_c_vencapdeal_score,wipo_c_vencapdeal_score,observed_or_score,32.0,9.0,0.225,40,False,False,low_performer,False,desempeño bajo relativo,global_43,global,32.0,0.225,40,False,False,96.66624958450448,13.65972039331858,-0.6147644690096201,
TWN,Taiwan,,,,Q1,Inversión,wipo_c_vencapdeal_score,wipo_c_vencapdeal_score,observed_or_score,,,,40,False,False,not_ranked_missing,True,sin dato suficiente para ranking,global_43,global,,,40,False,False,,,,
CZE,Czech Republic,Europe & Central Asia,High income,1.82702984455493,Q1,Inversión,wipo_c_vencapdeal_score,wipo_c_vencapdeal_score,observed_or_score,37.0,4.0,0.1,40,False,True,bottom_laggard,False,ubicado en el tramo inferior de la muestra,global_43,global,37.0,0.1,40,False,False,98.17297015544507,15.166440964259168,-2.12148503995021,
ITA,Italy,Europe & Central Asia,High income,7.13114531079065,Q1,Inversión,wipo_c_vencapdeal_score,wipo_c_vencapdeal_score,observed_or_score,27.0,14.0,0.35,40,False,False,low_performer,False,desempeño bajo relativo,global_43,global,27.0,0.35,40,False,False,92.86885468920934,9.862325498023448,3.18263042628551,
BGR,Bulgaria,Europe & Central Asia,High income,9.50287580940247,Q1,Inversión,wipo_c_vencapdeal_score,wipo_c_vencapdeal_score,observed_or_score,24.0,17.0,0.425,40,False,False,middle_performer,False,desempeño intermedio relativo,global_43,global,24.0,0.425,40,False,False,90.49712419059753,7.490594999411629,5.554360924897329,
FIN,Finland,Europe & Central Asia,High income,43.9707170242733,Q1,Inversión,wipo_c_vencapdeal_score,wipo_c_vencapdeal_score,observed_or_score,9.0,32.0,0.8,40,False,False,high_performer,False,desempeño alto relativo,global_43,global,9.0,0.8,40,False,False,56.0292829757267,-26.9772462154592,40.02220213976816,
CRI,Costa Rica,Latin America & Caribbean ,High income,,Q1,Inversión,wipo_c_vencapdeal_score,wipo_c_vencapdeal_score,observed_or_score,,,,40,False,False,not_ranked_missing,True,sin dato suficiente para ranking,global_43,global,,,40,False,False,,,,
CHL,Chile,Latin America & Caribbean ,High income,3.94851488450514,Q1,Inversión,wipo_c_vencapdeal_score,wipo_c_vencapdeal_score,observed_or_score,31.0,10.0,0.25,40,False,False,low_performer,False,desempeño bajo relativo,global_43,global,31.0,0.25,40,False,False,96.05148511549486,13.044955924308958,0.0,
USA,United States,North America,High income,100.0,Q1,Inversión,wipo_c_vencapdeal_score,wipo_c_vencapdeal_score,observed_or_score,1.0,37.0,0.9625,40,True,False,top_pioneer,False,ubicado en el tramo superior de la muestra,global_43,global,1.0,0.9625,40,True,False,0.0,-83.0065291911859,96.05148511549486,mejor de su grupo
CHN,China,East Asia & Pacific,Upper middle income,31.0203696294824,Q1,Inversión,wipo_c_vencapdeal_score,wipo_c_vencapdeal_score,observed_or_score,13.0,28.0,0.7,40,False,False,middle_performer,False,desempeño intermedio relativo,global_43,global,13.0,0.7,40,False,False,68.9796303705176,-14.0268988206683,27.07185474497726,
IND,India,South Asia,Lower middle income,23.4179716337861,Q1,Inversión,wipo_c_vencapdeal_score,wipo_c_vencapdeal_score,observed_or_score,16.0,25.0,0.625,40,False,False,middle_performer,False,desempeño intermedio relativo,global_43,global,16.0,0.625,40,False,False,76.5820283662139,-6.424500824972,19.46945674928096,
JPN,Japan,East Asia & Pacific,High income,13.5611776309987,Q1,Inversión,wipo_c_vencapdeal_score,wipo_c_vencapdeal_score,observed_or_score,22.0,19.0,0.475,40,False,False,middle_performer,False,desempeño intermedio relativo,global_43,global,22.0,0.475,40,False,False,86.4388223690013,3.4322931778153993,9.612662746493559,
EST,Estonia,Europe & Central Asia,High income,89.8155460919345,Q1,Inversión,wipo_c_vencapdeal_score,wipo_c_vencapdeal_score,observed_or_score,5.0,36.0,0.9,40,True,False,top_pioneer,False,ubicado en el tramo superior de la muestra,global_43,global,5.0,0.9,40,False,False,10.184453908065507,-72.8220752831204,85.86703120742935,
ARG,Argentina,Latin America & Caribbean ,Upper middle income,1.46047711722145,Q1,Inversión,wipo_c_vencapdeal_score,wipo_c_vencapdeal_score,observed_or_score,38.0,3.0,0.075,40,False,True,bottom_laggard,False,ubicado en el tramo inferior de la muestra,global_43,global,38.0,0.075,40,False,False,98.53952288277856,15.53299369159265,-2.48803776728369,
BRA,Brazil,Latin America & Caribbean ,Upper middle income,7.73827777506172,Q1,Inversión,wipo_c_vencapdeal_score,wipo_c_vencapdeal_score,observed_or_score,26.0,15.0,0.375,40,False,False,low_performer,False,desempeño bajo relativo,global_43,global,26.0,0.375,40,False,False,92.26172222493828,9.255193033752379,3.7897628905565797,
COL,Colombia,Latin America & Caribbean ,Upper middle income,3.20128857045219,Q1,Inversión,wipo_c_vencapdeal_score,wipo_c_vencapdeal_score,observed_or_score,33.0,8.0,0.2,40,False,False,low_performer,False,desempeño bajo relativo,global_43,global,33.0,0.2,40,False,False,96.79871142954781,13.792182238361908,-0.7472263140529503,
MEX,Mexico,Latin America & Caribbean ,Upper middle income,2.07476943223105,Q1,Inversión,wipo_c_vencapdeal_score,wipo_c_vencapdeal_score,observed_or_score,35.0,6.0,0.15,40,False,False,bottom_laggard,False,ubicado en el tramo inferior de la muestra,global_43,global,35.0,0.15,40,False,False,97.92523056776895,14.918701376583048,-1.8737454522740902,
PER,Peru,Latin America & Caribbean ,Upper middle income,0.635879349436584,Q1,Inversión,wipo_c_vencapdeal_score,wipo_c_vencapdeal_score,observed_or_score,40.0,1.0,0.025,40,False,True,bottom_laggard,False,ubicado en el tramo inferior de la muestra,global_43,global,40.0,0.025,40,False,True,99.36412065056342,16.357591459377513,-3.312635535068556,peor de su grupo
URY,Uruguay,Latin America & Caribbean ,High income,4.24955873945845,Q1,Inversión,wipo_c_vencapdeal_score,wipo_c_vencapdeal_score,observed_or_score,30.0,11.0,0.275,40,False,False,low_performer,False,desempeño bajo relativo,global_43,global,30.0,0.275,40,False,False,95.75044126054155,12.743912069355648,0.3010438549533103,
GRC,Greece,Europe & Central Asia,High income,1.94203888165926,Q1,Inversión,wipo_c_vencapdeal_score,wipo_c_vencapdeal_score,observed_or_score,36.0,5.0,0.125,40,False,True,bottom_laggard,False,ubicado en el tramo inferior de la muestra,global_43,global,36.0,0.125,40,False,False,98.05796111834074,15.05143192715484,-2.00647600284588,
ROU,Romania,Europe & Central Asia,High income,2.68000752252643,Q1,Inversión,wipo_c_vencapdeal_score,wipo_c_vencapdeal_score,observed_or_score,34.0,7.0,0.175,40,False,False,bottom_laggard,False,ubicado en el tramo inferior de la muestra,global_43,global,34.0,0.175,40,False,False,97.31999247747358,14.313463286287668,-1.2685073619787102,
HRV,Croatia,Europe & Central Asia,High income,,Q1,Inversión,wipo_c_vencapdeal_score,wipo_c_vencapdeal_score,observed_or_score,,,,40,False,False,not_ranked_missing,True,sin dato suficiente para ranking,global_43,global,,,40,False,False,,,,
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",High income,0.4704,Q2,Adopción,anthropic_usage_pct,anthropic_usage_pct,observed_or_score,24.0,19.0,0.4523809523809524,42,False,False,middle_performer,False,desempeño intermedio relativo,global_43,global,24.0,0.4523809523809524,42,False,False,21.7668,0.023099999999999954,0.19839999999999997,
SGP,Singapore,East Asia & Pacific,High income,0.5499,Q2,Adopción,anthropic_usage_pct,anthropic_usage_pct,observed_or_score,20.0,23.0,0.5476190476190477,42,False,False,middle_performer,False,desempeño intermedio relativo,global_43,global,20.0,0.5476190476190477,42,False,False,21.6873,-0.05640000000000012,0.27790000000000004,
NOR,Norway,Europe & Central Asia,High income,0.2618999999999999,Q2,Adopción,anthropic_usage_pct,anthropic_usage_pct,observed_or_score,31.0,12.0,0.2857142857142857,42,False,False,low_performer,False,desempeño bajo relativo,global_43,global,31.0,0.2857142857142857,42,False,False,21.9753,0.23160000000000003,-0.010100000000000109,
IRL,Ireland,Europe & Central Asia,High income,0.2577,Q2,Adopción,anthropic_usage_pct,anthropic_usage_pct,observed_or_score,32.0,11.0,0.2619047619047619,42,False,False,low_performer,False,desempeño bajo relativo,global_43,global,32.0,0.2619047619047619,42,False,False,21.9795,0.23579999999999995,-0.014300000000000035,
FRA,France,Europe & Central Asia,High income,3.2332,Q2,Adopción,anthropic_usage_pct,anthropic_usage_pct,observed_or_score,4.0,39.0,0.9285714285714286,42,True,False,top_pioneer,False,ubicado en el tramo superior de la muestra,global_43,global,4.0,0.9285714285714286,42,False,False,19.004,-2.7397,2.9612,
ESP,Spain,Europe & Central Asia,High income,1.564,Q2,Adopción,anthropic_usage_pct,anthropic_usage_pct,observed_or_score,12.0,31.0,0.7380952380952381,42,False,False,middle_performer,False,desempeño intermedio relativo,global_43,global,12.0,0.7380952380952381,42,False,False,20.6732,-1.0705,1.292,
NZL,New Zealand,East Asia & Pacific,High income,0.2739,Q2,Adopción,anthropic_usage_pct,anthropic_usage_pct,observed_or_score,29.0,14.0,0.3333333333333333,42,False,False,low_performer,False,desempeño bajo relativo,global_43,global,29.0,0.3333333333333333,42,False,False,21.9633,0.21959999999999996,0.0018999999999999573,
NLD,Netherlands (Kingdom of the),Europe & Central Asia,High income,1.0296,Q2,Adopción,anthropic_usage_pct,anthropic_usage_pct,observed_or_score,13.0,30.0,0.7142857142857143,42,False,False,middle_performer,False,desempeño intermedio relativo,global_43,global,13.0,0.7142857142857143,42,False,False,21.207600000000003,-0.5361000000000001,0.7576,
GBR,United Kingdom,Europe & Central Asia,High income,3.5869,Q2,Adopción,anthropic_usage_pct,anthropic_usage_pct,observed_or_score,3.0,40.0,0.9523809523809523,42,True,False,top_pioneer,False,ubicado en el tramo superior de la muestra,global_43,global,3.0,0.9523809523809523,42,False,False,18.6503,-3.0934,3.3148999999999997,
QAT,Qatar,"Middle East, North Africa, Afghanistan & Pakistan",High income,0.0634,Q2,Adopción,anthropic_usage_pct,anthropic_usage_pct,observed_or_score,41.0,2.0,0.047619047619047616,42,False,True,bottom_laggard,False,ubicado en el tramo inferior de la muestra,global_43,global,41.0,0.047619047619047616,42,False,False,22.1738,0.4300999999999999,-0.2086,
AUS,Australia,East Asia & Pacific,High income,1.5906,Q2,Adopción,anthropic_usage_pct,anthropic_usage_pct,observed_or_score,11.0,32.0,0.7619047619047619,42,False,False,high_performer,False,desempeño alto relativo,global_43,global,11.0,0.7619047619047619,42,False,False,20.646600000000003,-1.0971000000000002,1.3186,
ISR,Israel,"Middle East, North Africa, Afghanistan & Pakistan",High income,0.6871999999999999,Q2,Adopción,anthropic_usage_pct,anthropic_usage_pct,observed_or_score,17.0,26.0,0.6190476190476191,42,False,False,middle_performer,False,desempeño intermedio relativo,global_43,global,17.0,0.6190476190476191,42,False,False,21.55,-0.19369999999999998,0.4151999999999999,
BEL,Belgium,Europe & Central Asia,High income,0.4812,Q2,Adopción,anthropic_usage_pct,anthropic_usage_pct,observed_or_score,23.0,20.0,0.47619047619047616,42,False,False,middle_performer,False,desempeño intermedio relativo,global_43,global,23.0,0.47619047619047616,42,False,False,21.756,0.012299999999999922,0.2092,
CAN,Canada,North America,High income,2.5902,Q2,Adopción,anthropic_usage_pct,anthropic_usage_pct,observed_or_score,8.0,35.0,0.8333333333333334,42,False,False,high_performer,False,desempeño alto relativo,global_43,global,8.0,0.8333333333333334,42,False,False,19.647000000000002,-2.0967,2.3182,
CHE,Switzerland,Europe & Central Asia,High income,0.6287,Q2,Adopción,anthropic_usage_pct,anthropic_usage_pct,observed_or_score,18.0,25.0,0.5952380952380952,42,False,False,middle_performer,False,desempeño intermedio relativo,global_43,global,18.0,0.5952380952380952,42,False,False,21.608500000000003,-0.1352000000000001,0.3567,
SWE,Sweden,Europe & Central Asia,High income,0.4884999999999999,Q2,Adopción,anthropic_usage_pct,anthropic_usage_pct,observed_or_score,22.0,21.0,0.5,42,False,False,middle_performer,False,desempeño intermedio relativo,global_43,global,22.0,0.5,42,False,False,21.748700000000003,0.00500000000000006,0.21649999999999986,
AUT,Austria,Europe & Central Asia,High income,0.3455999999999999,Q2,Adopción,anthropic_usage_pct,anthropic_usage_pct,observed_or_score,26.0,17.0,0.40476190476190477,42,False,False,middle_performer,False,desempeño intermedio relativo,global_43,global,26.0,0.40476190476190477,42,False,False,21.8916,0.14790000000000003,0.07359999999999989,
KOR,South Korea,East Asia & Pacific,High income,2.9075,Q2,Adopción,anthropic_usage_pct,anthropic_usage_pct,observed_or_score,7.0,36.0,0.8571428571428571,42,False,False,high_performer,False,desempeño alto relativo,global_43,global,7.0,0.8571428571428571,42,False,False,19.329700000000003,-2.414,2.6355000000000004,
HUN,Hungary,Europe & Central Asia,High income,0.1647,Q2,Adopción,anthropic_usage_pct,anthropic_usage_pct,observed_or_score,36.0,7.0,0.16666666666666666,42,False,False,bottom_laggard,False,ubicado en el tramo inferior de la muestra,global_43,global,36.0,0.16666666666666666,42,False,False,22.0725,0.3287999999999999,-0.1073,
DNK,Denmark,Europe & Central Asia,High income,0.2537,Q2,Adopción,anthropic_usage_pct,anthropic_usage_pct,observed_or_score,33.0,10.0,0.23809523809523808,42,False,False,low_performer,False,desempeño bajo relativo,global_43,global,33.0,0.23809523809523808,42,False,False,21.983500000000003,0.23979999999999996,-0.01830000000000004,
