STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SIZE,Firm size,PROFIT_SCENARIO,Profit scenario,TIME_PERIOD,Time period,OBS_VALUE,Observation value,PRICE_BASE,Price base,BASE_PER,Base period,OBS_STATUS,Observation status,OBS_STATUS_2,Observation status 2,OBS_STATUS_3,Observation status 3,AUX_OBS_STATUS,Aux observation status,CONF_STATUS,Confidentiality status,UNIT_MULT,Unit multiplier,CURRENCY,Currency,DECIMALS,Decimals,AUX_OBS_STATUS_2,Aux observation status 2,AUX_OBS_STATUS_3,Aux observation status 3
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,THA,Thailand,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,LOSS_MAKING,Loss-making,2018,,0.29,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,THA,Thailand,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,LOSS_MAKING,Loss-making,2019,,0.29,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,THA,Thailand,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,LOSS_MAKING,Loss-making,2020,,0.14,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,THA,Thailand,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,LOSS_MAKING,Loss-making,2021,,0.14,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,THA,Thailand,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,LOSS_MAKING,Loss-making,2022,,0.14,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,THA,Thailand,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,LOSS_MAKING,Loss-making,2023,,0.14,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,THA,Thailand,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,LOSS_MAKING,Loss-making,2024,,0.14,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,AUS,Australia,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2000,,0.1,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,AUS,Australia,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2001,,0.08,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,AUS,Australia,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2002,,0.12,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,AUS,Australia,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2003,,0.12,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,AUS,Australia,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2004,,0.12,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,AUS,Australia,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2005,,0.12,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,AUS,Australia,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2006,,0.12,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,AUS,Australia,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2007,,0.12,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,AUS,Australia,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2008,,0.12,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,AUS,Australia,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2009,,0.12,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,AUS,Australia,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2010,,0.12,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,AUS,Australia,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2011,,0.12,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,AUS,Australia,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2012,,0.18,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,AUS,Australia,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2013,,0.18,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,AUS,Australia,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2014,,0.18,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,AUS,Australia,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2015,,0.18,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,AUS,Australia,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2016,,0.2,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,AUS,Australia,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2017,,0.19,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,AUS,Australia,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2018,,0.19,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,AUS,Australia,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2019,,0.19,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,AUS,Australia,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2020,,0.19,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,AUS,Australia,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2021,,0.21,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,AUS,Australia,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2022,,0.22,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,AUS,Australia,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2023,,0.22,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,AUS,Australia,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2024,,0.22,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,AUT,Austria,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2000,,0.1,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,AUT,Austria,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2001,,0.1,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,AUT,Austria,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2002,,0.03,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,AUT,Austria,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2003,,0.06,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,AUT,Austria,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2004,,0.1,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,AUT,Austria,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2005,,0.09,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,AUT,Austria,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2006,,0.09,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,AUT,Austria,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2007,,0.09,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,AUT,Austria,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2008,,0.09,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,AUT,Austria,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2009,,0.09,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,AUT,Austria,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2010,,0.09,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,AUT,Austria,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2011,,0.12,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,AUT,Austria,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2012,,0.12,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,AUT,Austria,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2013,,0.12,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,AUT,Austria,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2014,,0.12,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,AUT,Austria,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2015,,0.12,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,AUT,Austria,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2016,,0.15,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,AUT,Austria,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2017,,0.15,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,AUT,Austria,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2018,,0.17,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,AUT,Austria,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2019,,0.17,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,AUT,Austria,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2020,,0.17,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,AUT,Austria,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2021,,0.17,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,AUT,Austria,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2022,,0.17,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,AUT,Austria,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2023,,0.17,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,AUT,Austria,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2024,,0.17,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,BEL,Belgium,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2005,,0.1,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,BEL,Belgium,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2006,,0.09,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,BEL,Belgium,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2007,,0.1,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,BEL,Belgium,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2008,,0.13,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,BEL,Belgium,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2009,,0.15,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,BEL,Belgium,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2010,,0.15,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,BEL,Belgium,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2011,,0.15,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,BEL,Belgium,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2012,,0.15,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,BEL,Belgium,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2013,,0.16,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,BEL,Belgium,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2014,,0.16,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,BEL,Belgium,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2015,,0.16,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,BEL,Belgium,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2016,,0.16,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,BEL,Belgium,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2017,,0.16,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,BEL,Belgium,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2018,,0.16,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,BEL,Belgium,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2019,,0.16,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,BEL,Belgium,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2020,,0.16,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,BEL,Belgium,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2021,,0.16,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,BEL,Belgium,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2022,,0.16,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,BEL,Belgium,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2023,,0.16,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
DATAFLOW,OECD.STI.STP:DSD_RDTAX@DF_RDSUB(1.0),Implied tax subsidy rates on R&D expenditures,I,BEL,Belgium,A,Annual,RDSUB,Implied tax subsidy rates on R&D expenditures,IX,Index,SME,SME,PROFITABLE,Profitable,2024,,0.16,,_Z,Not applicable,,,,,,,,,,,,,0,Units,,,2,Two,,,,
