ISO3,ECONOMY_NAME,NUM,NAME,DATAYR,VALUE_SCREEN,SCORE,RANK,SW_OVERALL,SW_INCGRP,OUTDATED,DMC,YEAR,ARCHIVO
NPL,Nepal,IN.2,Human capital and research,,,11.5225168884825,123,W,W,,0,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.2.1,Education,,,31.33321915452601,116,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.2.1.1,"Expenditure on education, % GDP",2020,4.39,36.84889243333038,64,S,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.2.1.2,"Government funding/pupil, secondary, % GDP/cap",2015,9.19814,8.933781697515492,98,,,1,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.2.1.3,"School life expectancy, years",2020,12.88695,44.23989371797305,84,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.2.1.4,"PISA scales in reading, maths and science",,,,,,,,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.2.1.5,"Pupil-teacher ratio, secondary",2020,30.44813044936284,35.3103087692851,118,W,W,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.2.2,Tertiary education,,,3.234331510921487,124,W,W,,0,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.2.2.1,"Tertiary enrolment, % gross",2020,13.45774,6.468663021842974,107,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.2.2.2,"Graduates in science and engineering, %",,,,,,,,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.2.2.3,"Tertiary inbound mobility, %",2011,0.02776,0,112,W,W,1,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.2.3,Research and development (R&D),,,0,120,,,,1,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.2.3.1,"Researchers, FTE/mn pop.",,,,,,,,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.2.3.2,"Gross expenditure on R&D, % GDP",,,,,,,,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.2.3.3,"Global corporate R&D investors, top 3, mn USD",2021,0,0,38,W,W,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.2.3.4,"QS university ranking, top 3",2021,0,0,72,W,W,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.3,Infrastructure,,,28.88910415148523,108,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.3.1,Information and communication technologies (ICTs),,,42.78922710085152,117,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.3.1.1,ICT access,2020,6.302195897719255,63.02195897719255,112,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.3.1.2,ICT use,2020,3.123494942621354,31.23494942621354,111,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.3.1.3,Government's online service,2020,0.4,40,114,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.3.1.4,E-participation,2020,0.369,36.9,114,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.3.2,General infrastructure,,,29.55050724148965,64,S,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.3.2.1,"Electricity output, GWh/mn pop.",2019,216.0083886752884,0.930139736430863,117,,,1,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.3.2.2,Logistics performance,2018,2.51,21.3953488372093,105,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.3.2.3,"Gross capital formation, % GDP",2021,41.896,66.32603315082879,4,S,S,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.3.3,Ecological sustainability,,,14.32757811211454,127,W,W,,0,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.3.3.1,GDP/unit of energy use,2019,6.265768958185684,13.7965456461853,110,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.3.3.2,Environmental performance,2022,28.3,28.3,117,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.3.3.3,ISO 14001 environmental certificates/bn PPP$ GDP,2020,0.1712548700603674,0.8861886901583323,116,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.4,Market sophistication,,,34.24476678922898,59,S,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.4.1,Credit,,,65.02106288925879,4,S,S,,0,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.4.1.1,Finance for startups and scaleups,,,,,,,,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.4.1.2,"Domestic credit to private sector, % GDP",2020,87.8527116989727,32.52299818251915,35,S,S,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.4.1.3,"Loans from microfinance institutions, % GDP",2020,6.71142560831044,97.51912759599844,4,S,S,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.4.2,Investment,,,1.215447630956963,108,,,,1,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.4.2.1,"Market capitalization, % GDP",,,,,,,,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.4.2.2,"Venture capital investors, deals/bn PPP$ GDP",,,,,,,,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.4.2.3,"Venture capital recipients, deals/bn PPP$ GDP",2021,0.008340637024494774,2.170291980799411,88,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.4.2.4,"Venture capital received, value, % GDP",2021,2.200931368423244e-05,0.2606032811145151,94,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.4.3,"Trade, diversification, and market scale",,,36.49778984747119,108,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.4.3.1,"Applied tariff rate, weighted avg., %",2020,11.6,24.96765847347995,125,W,W,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.4.3.2,Domestic industry diversification,2018,0.1881248050001164,81.96486711189128,65,,,1,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.4.3.3,"Domestic market scale, bn PPP$",2021,123.175,2.560843957042338,81,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.5,Business sophistication,,,22.28494713079515,91,,,,1,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.5.1,Knowledge workers,,,20.89200241840721,93,,,,1,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.5.1.1,"Knowledge-intensive employment, %",2017,13.2333314002366,17.81518649212354,97,,,1,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.5.1.2,"Firms offering formal training, %",2013,31.9,35.47066848567531,52,S,,1,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.5.1.3,"GERD performed by business, % GDP",,,,,,,,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.5.1.4,"GERD financed by business, %",,,,,,,,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.5.1.5,"Females employed w/advanced degrees, %",2017,2.928980273743925,9.390152277422798,100,,,1,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.5.2,Innovation linkages,,,18.59893177729567,103,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.5.2.1,University-industry R&D collaboration,2021,2.8876838684082,31.46139780680333,113,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.5.2.2,State of cluster development and depth,2021,3.23928117752075,37.32135295867917,112,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.5.2.3,"GERD financed by abroad, % GDP",,,,,,,,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.5.2.4,Joint venture/strategic alliance deals/bn PPP$ GDP,2021,0.01626913640747905,4.96477069886021,84,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.5.2.5,Patent families/bn PPP$ GDP,2018,0.01842333130676689,0.6482056448399564,82,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.5.3,Knowledge absorption,,,27.36390719668256,79,,,,1,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.5.3.1,"Intellectual property payments, % total trade",,,,,,,,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.5.3.2,"High-tech imports, % total trade",2019,11.11245173634101,32.06785377222757,24,S,,1,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.5.3.3,"ICT services imports, % total trade",2020,0.2417118070528035,4.086169936769787,127,W,W,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.5.3.4,"FDI net inflows, % GDP",2020,0.375061026303169,45.93769788105032,116,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,IN.5.3.5,"Research talent, % in businesses",,,,,,,,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,OUT,Innovation outputs,,,7.635486413442876,111,,,,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,OUT.6,Knowledge and technology outputs,,,7.589107703317062,119,,,,1,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,OUT.6.1,Knowledge creation,,,9.949024087401058,74,,,,1,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,OUT.6.1.1,Patents by origin/bn PPP$ GDP,2017,0.2030127085955581,1.573411371591419,99,,,1,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,OUT.6.1.2,PCT patents by origin/bn PPP$ GDP,,,,,,,,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,OUT.6.1.3,Utility models by origin/bn PPP$ GDP,,,,,,,,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,OUT.6.1.4,Scientific and technical articles/bn PPP$ GDP,2021,14.97057032677085,20.72990711873487,64,S,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,OUT.6.1.5,Citable documents H-index,2021,175,7.543753771876887,85,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,OUT.6.2,Knowledge impact,,,4.078543940403509,125,W,W,,0,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,OUT.6.2.1,"Labor productivity growth, %",,,,,,,,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,OUT.6.2.2,New businesses/th pop. 15–64,2020,1.357824049548107,5.451074063678299,74,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,OUT.6.2.3,"Software spending, % GDP",2021,0.0229794903630321,1.591792210273708,116,W,W,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,OUT.6.2.4,ISO 9001 quality certificates/bn PPP$ GDP,2020,0.7877724022776897,1.674113585530039,112,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,OUT.6.2.5,"High-tech manufacturing, %",2018,6.801868590408147,7.597195902131988,96,,,1,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,OUT.6.3,Knowledge diffusion,,,8.739755082146619,107,,,,1,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,OUT.6.3.1,"Intellectual property receipts, % total trade",,,,,,,,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,OUT.6.3.2,Production and export complexity,,,,,,,,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,OUT.6.3.3,"High-tech exports, % total trade",2019,0.06435614816167798,1.409178694305957,124,W,,1,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,OUT.6.3.4,"ICT services exports, % total trade",2020,2.25822584824905,16.07033146998728,58,S,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,OUT.7,Creative outputs,,,7.68186512356869,101,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,OUT.7.1,Intangible assets,,,9.964238945044965,100,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,OUT.7.1.1,"Intangible asset intensity, top 15, %",,,,,,,,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,OUT.7.1.2,Trademarks by origin/bn PPP$ GDP,2017,40.6532948962605,28.97135758043046,62,S,,1,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,OUT.7.1.3,"Global brand value, top 5,000, % GDP",2021,0,0,77,W,W,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,OUT.7.1.4,Industrial designs by origin/bn PPP$ GDP,2017,0.1522595314466686,0.921359254704442,110,,,1,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,OUT.7.2,Creative goods and services,,,7.710024202320884,89,,,,1,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,OUT.7.2.1,"Cultural and creative services exports, % total trade",,,,,,,,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,OUT.7.2.2,National feature films/mn pop. 15–69,2019,2.611780005382356,11.72448860314244,41,,S,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,OUT.7.2.3,Entertainment and media market/th pop. 15–69,,,,,,,,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,OUT.7.2.4,"Printing and other media, % manufacturing",2011,0.4345870768456253,8.353032138183252,88,,,1,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,OUT.7.2.5,"Creative goods exports, % total trade",2019,0.2567918476068708,3.052551865636967,71,,,1,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,OUT.7.3,Online creativity,,,3.088958401863944,71,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,OUT.7.3.1,Generic top-level domains (TLDs)/th pop. 15–69,2021,1.545033428290774,0.4933842660267026,106,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,OUT.7.3.2,Country-code TLDs/th pop. 15–69,2021,4.213427102058573,1.201818899793806,80,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,OUT.7.3.3,GitHub commit pushes received/mn pop. 15–69,2021,92895.40615946685,2.261946048848217,81,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NPL,Nepal,OUT.7.3.4,Mobile app creation/bn PPP$ GDP,2021,0.4497376235522683,8.39868439278705,44,S,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,,Global Innovation Index,,,58.03506535862454,5,S,,,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN,Innovation inputs,,,62.37981315651322,10,,,,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.1,Institutions,,,86.91851599872646,4,S,S,,0,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.1.1,Political environment,,,86.62813176176309,10,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.1.1.1,Political and operational stability,2021,1.3,83.63636363636364,16,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.1.1.2,Government effectiveness,2020,1.853356,89.61989988716253,6,S,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.1.2,Regulatory environment,,,87.32970212109248,15,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.1.2.1,Regulatory quality,2020,1.753378,88.70983848764477,8,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.1.2.2,Rule of law,2020,1.759825,91.72448101956611,11,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.1.2.3,Cost of redundancy dismissal,2020,15.856667,84.44224448857953,65,W,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.1.3,Business environment,,,86.79771411332382,3,S,S,,0,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.1.3.1,Policies for doing business,2021,5.5783576965332,76.30596160888666,9,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.1.3.2,Entrepreneurship policies and culture,2021,6.213485837741271,97.289466617761,4,,S,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.2,Human capital and research,,,57.38238180094155,14,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.2.1,Education,,,63.79731360617041,17,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.2.1.1,"Expenditure on education, % GDP",2018,5.35765,48.48745480378425,32,,,1,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.2.1.2,"Government funding/pupil, secondary, % GDP/cap",2018,22.89276,39.96149239839643,33,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.2.1.3,"School life expectancy, years",2018,18.55993,82.96906980014775,10,,,1,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.2.1.4,"PISA scales in reading, maths and science",2018,502.4661759323773,68.73884439307396,15,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.2.1.5,"Pupil-teacher ratio, secondary",2019,14.15782367881898,78.82970663544967,64,W,W,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.2.2,Tertiary education,,,40.07573771192473,35,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.2.2.1,"Tertiary enrolment, % gross",2018,87.09785,57.46072512625953,13,,,1,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.2.2.2,"Graduates in science and engineering, %",2020,18.83322725937531,31.5948525755576,79,W,W,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.2.2.3,"Tertiary inbound mobility, %",2018,11.69357,31.17163543395706,19,,,1,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.2.3,Research and development (R&D),,,68.27409408472953,10,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.2.3.1,"Researchers, FTE/mn pop.",2020,5911.687,67.79076923333177,8,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.2.3.2,"Gross expenditure on R&D, % GDP",2020,2.29422756047719,42.09691428379543,15,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.2.3.3,"Global corporate R&D investors, top 3, mn USD",2021,3386.204193333333,81.74510716229165,9,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.2.3.4,"QS university ranking, top 3",2021,68.13333333333333,68.13333333333333,13,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.3,Infrastructure,,,60.14996743718018,14,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.3.1,Information and communication technologies (ICTs),,,90.7017454223981,9,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.3.1.1,ICT access,2020,9.37684805675907,93.7684805675907,17,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.3.1.2,ICT use,2020,8.201850112200171,82.01850112200171,17,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.3.1.3,Government's online service,2020,0.9059,90.59,12,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.3.1.4,E-participation,2020,0.9643,96.43,9,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.3.2,General infrastructure,,,51.97334335283186,22,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.3.2.1,"Electricity output, GWh/mn pop.",2020,7022.935779816513,34.35699970366698,27,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.3.2.2,Logistics performance,2018,4.02,91.62790697674416,6,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.3.2.3,"Gross capital formation, % GDP",2021,22.488,29.93512337808446,74,W,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.3.3,Ecological sustainability,,,37.77481353631059,36,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.3.3.1,GDP/unit of energy use,2020,12.95879556259905,35.4969251468081,38,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.3.3.2,Environmental performance,2022,62.6,62.6,11,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.3.3.3,ISO 14001 environmental certificates/bn PPP$ GDP,2020,2.48452650045377,15.22751546212367,35,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.4,Market sophistication,,,50.6722810760506,18,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.4.1,Credit,,,48.97964351349029,22,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.4.1.1,Finance for startups and scaleups,2021,6.425296111100001,60.28106790111111,3,S,S,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.4.1.2,"Domestic credit to private sector, % GDP",2020,100.88476993357,37.67821912586948,28,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.4.1.3,"Loans from microfinance institutions, % GDP",,,,,,,,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.4.2,Investment,,,33.88574608925967,23,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.4.2.1,"Market capitalization, % GDP",2017,109.9488099677461,41.2057051258631,12,,,1,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.4.2.2,"Venture capital investors, deals/bn PPP$ GDP",2021,0.2726787493183291,32.98688036682307,16,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.4.2.3,"Venture capital recipients, deals/bn PPP$ GDP",2021,0.081708584712868,26.80766954841675,27,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.4.2.4,"Venture capital received, value, % GDP",2021,0.002917314631544818,34.54272931593576,21,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.4.3,"Trade, diversification, and market scale",,,69.15145362540183,20,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.4.3.1,"Applied tariff rate, weighted avg., %",2020,1.48,90.42690815006468,20,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.4.3.2,Domestic industry diversification,2020,0.1229291557231499,92.92538400118194,36,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.4.3.3,"Domestic market scale, bn PPP$",2021,1079.164,24.10206872495888,26,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.5,Business sophistication,,,56.7759194696673,10,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.5.1,Knowledge workers,,,64.71230386655256,14,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.5.1.1,"Knowledge-intensive employment, %",2021,52.37790506823664,81.67995342584162,5,S,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.5.1.2,"Firms offering formal training, %",2020,54.1,65.75716234652114,15,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.5.1.3,"GERD performed by business, % GDP",2020,1.54419162724427,31.45843818703299,16,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.5.1.4,"GERD financed by business, %",2019,57.5957207207207,71.24690571951139,16,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.5.1.5,"Females employed w/advanced degrees, %",2021,22.23741110349735,73.41905965385567,26,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.5.2,Innovation linkages,,,53.70529829724855,11,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.5.2.1,University-industry R&D collaboration,2021,5.20740222930908,70.12337048848467,4,S,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.5.2.2,State of cluster development and depth,2021,5.10985088348389,68.4975147247315,8,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.5.2.3,"GERD financed by abroad, % GDP",2019,0.227172823486726,39.20706335056659,16,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.5.2.4,Joint venture/strategic alliance deals/bn PPP$ GDP,2021,0.09084109911379641,28.42676921569632,23,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.5.2.5,Patent families/bn PPP$ GDP,2018,4.407533864048713,62.27177370676369,9,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.5.3,Knowledge absorption,,,51.91015624520081,12,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.5.3.1,"Intellectual property payments, % total trade",2020,7.898228728926037,100,1,S,S,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.5.3.2,"High-tech imports, % total trade",2020,13.57228633052965,40.32183004270505,18,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.5.3.3,"ICT services imports, % total trade",2020,1.824903588339864,33.12356301201822,44,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.5.3.4,"FDI net inflows, % GDP",2020,-24.2173758799393,0,132,W,W,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,IN.5.3.5,"Research talent, % in businesses",2020,70.5003159058601,86.10538817128077,6,,S,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,OUT,Innovation outputs,,,53.69031756073585,6,S,,,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,OUT.6,Knowledge and technology outputs,,,57.93685543374936,5,S,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,OUT.6.1,Knowledge creation,,,68.63920647006123,6,S,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,OUT.6.1.1,Patents by origin/bn PPP$ GDP,2020,8.541431521608109,66.19873986579401,12,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,OUT.6.1.2,PCT patents by origin/bn PPP$ GDP,2021,3.820549981281807,75.94414354168404,9,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,OUT.6.1.3,Utility models by origin/bn PPP$ GDP,,,,,,,,,2022,wipo-pub-2000-2022-tech1.xlsx
NLD,Netherlands,OUT.6.1.4,Scientific and technical articles/bn PPP$ GDP,2021,44.23238729238559,62.64930759044942,16,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
