ISO3,ECONOMY_NAME,NUM,NAME,DATAYR,VALUE_SCREEN,SCORE,RANK,SW_OVERALL,SW_INCGRP,OUTDATED,DMC,YEAR,ARCHIVO
ECU,Ecuador,IN.2.2.2,"Graduates in science and engineering, %",2020,19.6787109375,31.0866910301592,72,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.2.2.3,"Tertiary inbound mobility, %",2020,0.999769985675811,2.41322010233602,89,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.2.3,Research and development (R&D),,,5.31468392600698,74,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.2.3.1,"Researchers, FTE/mn pop.",2014,399.48996,4.00538897977106,74,,,1,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.2.3.2,"Gross expenditure on R&D, % GDP",2014,0.44266,7.79708194884315,65,,,1,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.2.3.3,"Global corporate R&D investors, top 3, mn US$",2022,0,0,40,W,W,0,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.2.3.4,"QS university ranking, top 3",2022,9.33333333333333,9.45626477541371,68,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.3,Infrastructure,,,36.7732171803205,78,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.3.1,Information and communication technologies (ICTs),,,65.3209883582182,76,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.3.1.1,ICT access,2021,7.27149747134564,58.8620897190051,99,,W,0,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.3.1.2,ICT use,2021,5.40673684659682,58.6197676721833,95,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.3.1.3,Government's online service,2022,0.7651,74.0384615384615,50,S,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.3.1.4,E-participation,2022,0.7045,69.7636345032231,41,S,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.3.2,General infrastructure,,,16.9950694917966,102,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.3.2.1,"Electricity output, GWh/mn pop.",2021,1807.91592128801,9.10122831248295,86,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.3.2.2,Logistics performance,,,,,,,,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.3.2.3,"Gross capital formation, % GDP",2022,27.085,24.8889106711102,37,S,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.3.3,Ecological sustainability,,,28.0035936909468,57,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.3.3.1,GDP/unit of energy use,2020,12.474,30.1664862334318,40,S,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.3.3.2,Environmental performance,2022,46.5,46.7796610169491,52,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.3.3.3,ISO 14001 environment/bn PPP$ GDP,2021,0.95876817464921,7.06463382245957,65,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.4,Market sophistication,,,23.3157559017754,103,,W,,0,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.4.1,Credit,,,22.4514217648793,85,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.4.1.1,Finance for startups and scaleups,2019,3.69260416666666,31.2848039069712,68,,,1,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.4.1.2,"Domestic credit to private sector, % GDP",2020,47.3632302664939,16.5478577133667,75,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.4.1.3,"Loans from microfinance institutions, % GDP",2019,1.6683882780507,19.5216036743001,19,S,,1,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.4.2,Investment,,,2.70892889596557,96,,,,1,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.4.2.1,"Market capitalization, % GDP",,,,,,,,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.4.2.2,"Venture capital (VC) investors, deals/bn PPP$ GDP",,,,,,,,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.4.2.3,"VC recipients, deals/bn PPP$ GDP",2021,0.0049991760718076,0.891767665343267,96,W,,1,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.4.2.4,"VC received, value, % GDP",2021,0.000405026091215643,4.52609012658788,66,,,1,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.4.3,"Trade, diversification, and market scale",,,44.7869170444812,97,,W,,0,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.4.3.1,"Applied tariff rate, weighted avg., %",2020,6.21,59.8318240620957,98,,W,0,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.4.3.2,Domestic industry diversification,2020,0.297715199,69.6850215562687,95,,W,0,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.4.3.3,"Domestic market scale, bn PPP$",2022,229.815,4.84390551507939,65,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.5,Business sophistication,,,23.1732797545182,90,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.5.1,Knowledge workers,,,29.4597457809315,72,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.5.1.1,"Knowledge-intensive employment, %",2022,12.4772453966747,15.8477914573852,100,,W,0,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.5.1.2,"Firms offering formal training, %",2017,73.7,100,1,S,S,1,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.5.1.3,"GERD performed by business, % GDP",2014,0.187247145155455,3.68539780243083,56,,,1,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.5.1.4,"GERD financed by business, %",2014,0.2,0.247403469660479,97,,,1,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.5.1.5,"Females employed w/advanced degrees, %",2022,8.581845222393,27.5181361751812,81,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.5.2,Innovation linkages,,,11.3218752371795,114,,W,,0,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.5.2.1,University-industry R&D collaboration,2022,3.29435678947368,30.9312717562339,96,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.5.2.2,State of cluster development,2022,3.32200812280702,21.2060116803176,112,,W,0,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.5.2.3,"GERD financed by abroad, % GDP",2014,0.0189017803738485,3.1002535128255,64,,,1,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.5.2.4,Joint venture/strategic alliance deals/bn PPP$ GDP,2022,0.00318527911232931,0.985639165751343,124,W,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.5.2.5,Patent families/bn PPP$ GDP,2019,0.0194281329078572,0.386200070769468,80,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.5.3,Knowledge absorption,,,28.7382182454435,85,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.5.3.1,"Intellectual property payments, % total trade",2021,0.622067474278416,15.502185234769,61,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.5.3.2,"High-tech imports, % total trade",2021,9.66534748460947,26.8854697860924,42,S,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.5.3.3,"ICT services imports, % total trade",2021,0.570243636078628,11.3614895003389,106,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.5.3.4,"FDI net inflows, % GDP",2021,0.871302963590533,61.2037284605735,101,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,IN.5.3.5,"Research talent, % in businesses",,,,,,,,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,OUT,Innovation outputs,,,13.142958144605,99,,W,,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,OUT.6,Knowledge and technology outputs,,,13.4164685517986,102,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,OUT.6.1,Knowledge creation,,,6.93564504616437,99,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,OUT.6.1.1,Patents by origin/bn PPP$ GDP,2021,0.167784430563611,3.55870316334225,104,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,OUT.6.1.2,PCT patents by origin/bn PPP$ GDP,2022,0.0261079563997128,0.65811786735615,83,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,OUT.6.1.3,Utility models by origin/bn PPP$ GDP,2021,0.100670658338167,2.54134194269555,56,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,OUT.6.1.4,Scientific and technical articles/bn PPP$ GDP,2022,9.84705088875835,18.4598507938775,75,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,OUT.6.1.5,Citable documents H-index,2022,213,9.46021146355036,83,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,OUT.6.2,Knowledge impact,,,22.4629344986111,91,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,OUT.6.2.1,"Labor productivity growth, %",2022,-0.831537399077331,37.023936053018,115,W,W,0,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,OUT.6.2.2,"Unicorn valuation, % GDP",2023,1.24696571675589,21.8387707558666,32,S,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,OUT.6.2.3,"Software spending, % GDP",2022,0.213675757313574,19.934837376576,69,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,OUT.6.2.4,"High-tech manufacturing, %",2020,10.32361357,11.0541938089838,89,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,OUT.6.3,Knowledge diffusion,,,10.8508261106202,104,,W,,0,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,OUT.6.3.1,"Intellectual property receipts, % total trade",2021,0.0141229759742643,0.387689284330796,91,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,OUT.6.3.2,Production and export complexity,2020,-1.097123,29.5237719947649,113,W,W,0,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,OUT.6.3.3,"High-tech exports, % total trade",2021,0.268660532662532,5.95500779790889,102,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,OUT.6.3.4,"ICT services exports, % total trade",2021,0.332324868284194,2.46476013580195,108,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,OUT.6.3.5,ISO 9001 quality/bn PPP$ GDP,2021,6.03544565941678,15.9229013402947,47,S,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,OUT.7,Creative outputs,,,12.8694477374114,99,,W,,0,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,OUT.7.1,Intangible assets,,,17.6907904676453,90,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,OUT.7.1.1,"Intangible asset intensity, top 15, %",,,,,,,,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,OUT.7.1.2,Trademarks by origin/bn PPP$ GDP,2021,66.8788740226557,44.1826010986742,28,S,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,OUT.7.1.3,"Global brand value, top 5,000, % GDP",2023,0,0,74,W,W,0,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,OUT.7.1.4,Industrial designs by origin/bn PPP$ GDP,2021,0.373919588113192,8.88977030426182,90,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,OUT.7.2,Creative goods and services,,,0.306003091805966,127,,,,1,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,OUT.7.2.1,"Cultural and creative services exports, % total trade",2021,0.013231000421218,0.265085221896232,101,W,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,OUT.7.2.2,National feature films/mn pop. 15-69,,,,,,,,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,OUT.7.2.3,Entertainment and media market/th pop. 15-69,,,,,,,,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,OUT.7.2.4,"Creative goods exports, % total trade",2021,0.0313996777509407,0.3469209617157,115,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,OUT.7.3,Online creativity,,,15.7902069225491,92,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,OUT.7.3.1,Generic top-level domains (TLDs)/th pop. 15-69,2022,5.64143835748259,2.13885054096479,80,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,OUT.7.3.2,Country-code TLDs/th pop. 15-69,2022,3.9566249972735,1.16103682028269,85,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,OUT.7.3.3,GitHub commits/mn pop. 15-69,2022,229577.592190805,3.89239655907004,80,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
ECU,Ecuador,OUT.7.3.4,Mobile app creation/bn PPP$ GDP,2022,25959.5684585572,55.968543769879,93,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,,Global Innovation Index,,,24.2140804860647,86,,,,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN,Innovation inputs,,,27.887978423562,99,,,,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.1,Institutions,,,36.6253127537293,103,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.1.1,Institutional environment,,,31.852455263921,98,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.1.1.1,Operational stability for businesses,2022,2.6,38.8888888888888,96,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.1.1.2,Government effectiveness,2021,-0.43211091,24.8160216389531,97,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.1.2,Regulatory environment,,,36.8277428034067,124,W,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.1.2.1,Regulatory quality,2021,-0.50658381,28.9538277512768,99,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.1.2.2,Rule of law,2021,-0.24483043,32.5485426192965,76,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.1.2.3,Cost of redundancy dismissal,2020,36.83333,42.9043004215267,125,W,W,0,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.1.3,Business environment,,,41.1957401938601,81,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.1.3.1,Policies for doing business,2022,4.2202705,53.7256754059466,53,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.1.3.2,Entrepreneurship policies and culture,2022,4.22025264550264,28.6658049817736,62,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.2,Human capital and research,,,21.8903657459938,95,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.2.1,Education,,,42.1145920945807,91,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.2.1.1,"Expenditure on education, % GDP",2015,3.93084823437948,28.7970917196399,75,,,1,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.2.1.2,"Government funding/pupil, secondary, % GDP/cap",2019,12.4546298980712,15.4318424446616,86,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.2.1.3,"School life expectancy, years",2018,13.605299949646,49.144034554842,75,,,1,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.2.1.4,"PISA scales in reading, maths and science",,,,,,,,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.2.1.5,"Pupil-teacher ratio, secondary",2019,15.8469442550648,75.0853996591794,81,,,1,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.2.2,Tertiary education,,,11.714978203542,109,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.2.2.1,"Tertiary enrolment, % gross",2020,42.7211608886718,26.1754467354328,76,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.2.2.2,"Graduates in science and engineering, %",2016,11.241189956665,6.70395655689756,107,W,W,1,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.2.2.3,"Tertiary inbound mobility, %",2020,0.944429993629455,2.26553131829582,90,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.2.3,Research and development (R&D),,,11.8415269398585,55,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.2.3.1,"Researchers, FTE/mn pop.",2021,854.2802,8.72982845976823,55,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.2.3.2,"Gross expenditure on R&D, % GDP",2021,0.95807,17.0895045614018,42,S,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.2.3.3,"Global corporate R&D investors, top 3, mn US$",2022,0,0,40,W,W,0,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.2.3.4,"QS university ranking, top 3",2022,21.2666666666666,21.546774738264,49,S,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.3,Infrastructure,,,31.8986832864558,90,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.3.1,Information and communication technologies (ICTs),,,53.7363753157528,92,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.3.1.1,ICT access,2021,8.22078354734645,73.2637703514246,83,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.3.1.2,ICT use,2021,5.11481403023181,55.1489102413466,99,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.3.1.3,Government's online service,2022,0.573,52.8072502210433,87,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.3.1.4,E-participation,2022,0.3523,33.7255704491967,97,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.3.2,General infrastructure,,,18.3000594838945,98,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.3.2.1,"Electricity output, GWh/mn pop.",2020,1875.32980241171,9.44563299713824,84,,,1,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.3.2.2,Logistics performance,2023,3.1,45.4545454545454,56,,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.3.2.3,"Gross capital formation, % GDP",2022,11.85,0,126,W,W,0,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.3.3,Ecological sustainability,,,23.6596150597202,66,,S,,0,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.3.3.1,GDP/unit of energy use,2020,15.179,38.0811656962284,24,S,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.3.3.2,Environmental performance,2022,35.5,28.1355932203389,91,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.3.3.3,ISO 14001 environment/bn PPP$ GDP,2021,0.667123324376521,4.76208626259335,76,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.4,Market sophistication,,,27.6350895591991,88,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.4.1,Credit,,,20.5641801220319,91,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.4.1.1,Finance for startups and scaleups,2022,4.47863888888889,48.1379351418957,50,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.4.1.2,"Domestic credit to private sector, % GDP",2020,27.1003107258753,8.5544691918117,104,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.4.1.3,"Loans from microfinance institutions, % GDP",2021,0.427330074120801,5.00013603238831,39,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.4.2,Investment,,,7.65888645667686,59,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.4.2.1,"Market capitalization, % GDP",2020,14.242100731173,5.2773122598237,66,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.4.2.2,"Venture capital (VC) investors, deals/bn PPP$ GDP",2022,0.0362090307847204,2.23586778271461,68,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.4.2.3,"VC recipients, deals/bn PPP$ GDP",2022,0.0451462038864292,11.9636206082574,45,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.4.2.4,"VC received, value, % GDP",2022,0.000998562294400913,11.1587451759116,50,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.4.3,"Trade, diversification, and market scale",,,54.6822020988885,76,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.4.3.1,"Applied tariff rate, weighted avg., %",2019,10.43,32.535575679172,120,W,,1,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.4.3.2,Domestic industry diversification,2017,0.109862827,95.8341396456272,25,S,S,1,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.4.3.3,"Domestic market scale, bn PPP$",2022,1661.96,35.6768909718662,18,S,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.5,Business sophistication,,,21.3904407724322,100,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.5.1,Knowledge workers,,,11.2948670653317,120,W,W,,0,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.5.1.1,"Knowledge-intensive employment, %",2021,22.7635521002735,32.60465358677,65,,,1,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.5.1.2,"Firms offering formal training, %",2020,7.9,0.303030303030303,95,W,W,0,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.5.1.3,"GERD performed by business, % GDP",2018,0.02815,0.537740259127925,77,,,1,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.5.1.4,"GERD financed by business, %",2018,3.93125,4.8630244505138,84,,W,1,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.5.1.5,"Females employed w/advanced degrees, %",2021,5.71627039368047,18.1658867272165,92,,,1,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.5.2,Innovation linkages,,,27.6010532549418,47,S,S,,0,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.5.2.1,University-industry R&D collaboration,2022,3.9622345,50.6709964378454,50,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.5.2.2,State of cluster development,2022,5.090338,83.4700068413734,7,S,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.5.2.3,"GERD financed by abroad, % GDP",2018,0.00355729481227746,0.583464389057105,85,,,1,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.5.2.4,Joint venture/strategic alliance deals/bn PPP$ GDP,2022,0.00938881433543709,3.17308966202256,99,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.5.2.5,Patent families/bn PPP$ GDP,2019,0.00541839281180528,0.107708944410694,90,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.5.3,Knowledge absorption,,,25.2754019970231,101,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.5.3.1,"Intellectual property payments, % total trade",2021,0.472447826213678,11.773600161661,73,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.5.3.2,"High-tech imports, % total trade",2021,7.44733832327584,19.4047230466312,75,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.5.3.3,"ICT services imports, % total trade",2021,1.23913686223616,25.0568124238149,72,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.5.3.4,"FDI net inflows, % GDP",2021,1.94746966798019,62.8568016800167,73,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,IN.5.3.5,"Research talent, % in businesses",2018,6.32054,7.28507267299162,66,,,1,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,OUT,Innovation outputs,,,20.5401825485674,74,,,,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,OUT.6,Knowledge and technology outputs,,,19.8702527782226,77,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,OUT.6.1,Knowledge creation,,,12.2487445628229,73,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,OUT.6.1.1,Patents by origin/bn PPP$ GDP,2021,0.605289030665,10.8782729571757,73,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,OUT.6.1.2,PCT patents by origin/bn PPP$ GDP,2022,0.0379071635513596,0.955547085034048,79,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,OUT.6.1.3,Utility models by origin/bn PPP$ GDP,2021,0.00480933395534052,0.12140739217261,74,W,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,OUT.6.1.4,Scientific and technical articles/bn PPP$ GDP,2022,15.6863452981578,30.0898309389976,47,S,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,OUT.6.1.5,Citable documents H-index,2022,388,19.1986644407345,47,S,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,OUT.6.2,Knowledge impact,,,31.1363083827394,53,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,OUT.6.2.1,"Labor productivity growth, %",2022,3.27764834285436,74.7871642380374,12,S,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,OUT.6.2.2,"Unicorn valuation, % GDP",2023,0.212150270279444,3.71549999825288,45,S,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,OUT.6.2.3,"Software spending, % GDP",2022,0.203274804549036,18.9367411988688,72,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
EGY,Egypt,OUT.6.2.4,"High-tech manufacturing, %",2017,22.63330648,27.1058280957984,57,,,1,,2023,wipo-pub-2000-2023-tech1.xlsx
