question,y_var,model,x_var,coefficient,std_error,p_value,ci95_lower,ci95_upper,p_value_bootstrap,n_effective,r2,ci_method,n_boot,seed,r2_adj,cv_r2_mean_5fold,cv_r2_std_5fold,loocv_r2,model_hyperparams_json,fdr_q_value,fdr_significant_05
Q1,wipo_c_vencapdeal_score,Lasso,wb_gdp_per_capita_ppp_z,-2.5026233699625435,,,,,,34,-1.0885371635102465,,,42,,-1.0885371635102465,3.5570662798558588,,"{""alpha"":0.1}",,
Q1,wipo_c_vencapdeal_score,Lasso,wb_internet_penetration_z,4.033595707054777,,,,,,34,-1.0885371635102465,,,42,,-1.0885371635102465,3.5570662798558588,,"{""alpha"":0.1}",,
Q1,wipo_c_vencapdeal_score,Lasso,wb_tertiary_education_enrollment_z,-3.041309051804303,,,,,,34,-1.0885371635102465,,,42,,-1.0885371635102465,3.5570662798558588,,"{""alpha"":0.1}",,
Q1,wipo_c_vencapdeal_score,Lasso,wb_rd_expenditure_pct_gdp_z,-7.113521532127226,,,,,,34,-1.0885371635102465,,,42,,-1.0885371635102465,3.5570662798558588,,"{""alpha"":0.1}",,
Q1,wipo_c_vencapdeal_score,Lasso,wb_researchers_rd_per_million_z,-4.2512051045904045,,,,,,34,-1.0885371635102465,,,42,,-1.0885371635102465,3.5570662798558588,,"{""alpha"":0.1}",,
Q1,wipo_c_vencapdeal_score,Lasso,wb_government_effectiveness_z,-46.20783300013849,,,,,,34,-1.0885371635102465,,,42,,-1.0885371635102465,3.5570662798558588,,"{""alpha"":0.1}",,
Q1,wipo_c_vencapdeal_score,Lasso,wb_rule_of_law_z,16.279652260020807,,,,,,34,-1.0885371635102465,,,42,,-1.0885371635102465,3.5570662798558588,,"{""alpha"":0.1}",,
Q1,wipo_c_vencapdeal_score,Lasso,wb_regulatory_quality_z,5.936371088411768,,,,,,34,-1.0885371635102465,,,42,,-1.0885371635102465,3.5570662798558588,,"{""alpha"":0.1}",,
Q1,wipo_c_vencapdeal_score,Lasso,wipo_in_score_z,37.30374316962802,,,,,,34,-1.0885371635102465,,,42,,-1.0885371635102465,3.5570662798558588,,"{""alpha"":0.1}",,
Q1,wipo_c_vencapdeal_score,Lasso,wb_mobile_subscriptions_per100_z,0.979381818562137,,,,,,34,-1.0885371635102465,,,42,,-1.0885371635102465,3.5570662798558588,,"{""alpha"":0.1}",,
Q1,wipo_c_vencapdeal_score,Lasso,wb_secure_servers_per_1m_z,2.9344556252800857,,,,,,34,-1.0885371635102465,,,42,,-1.0885371635102465,3.5570662798558588,,"{""alpha"":0.1}",,
Q1,wipo_c_vencapdeal_score,Lasso,wb_electric_consumption_kwh_pc_z,0.5755750067373113,,,,,,34,-1.0885371635102465,,,42,,-1.0885371635102465,3.5570662798558588,,"{""alpha"":0.1}",,
Q1,wb_fdi_net_inflows,OLS_full,n_binding,116048252172.26419,45680968568.31402,0.01996089413237786,-229775512756.34836,390301709867.5701,0.51,36,0.7211911295494813,bootstrap_2000,2000.0,42,,,,,,0.08245155920143062,False
Q1,wb_fdi_net_inflows,OLS_full,n_non_binding,-93267185185.72427,29120381770.736652,0.004684535460500949,-271364800124.80936,145160774970.75446,0.395,36,0.7211911295494813,bootstrap_2000,2000.0,42,,,,,,,
Q1,wb_fdi_net_inflows,OLS_full,n_hybrid,30874302948.547165,28581614438.72701,0.2935679550676814,-176580583964.2224,297254938621.1453,0.563,36,0.7211911295494813,bootstrap_2000,2000.0,42,,,,,,,
Q1,wb_fdi_net_inflows,OLS_full,regulatory_intensity,-1262436751080.0095,362973919538.519,0.002517716988631876,-3358105180509.5884,2127221874276.2354,0.39,36,0.7211911295494813,bootstrap_2000,2000.0,42,,,,,,,
Q1,wb_fdi_net_inflows,OLS_full,n_regulatory_mechanisms,53655369935.079926,13391887044.996403,0.0007548005146347655,-67579467252.82438,131416901364.52002,0.356,36,0.7211911295494813,bootstrap_2000,2000.0,42,,,,,,,
Q1,wb_fdi_net_inflows,OLS_full,wb_gdp_per_capita_ppp_z,-4950862089.716802,9151410524.76388,0.5947980849768564,-39921853991.00328,34478155472.29816,0.711,36,0.7211911295494813,bootstrap_2000,2000.0,42,,,,,,,
Q1,wb_fdi_net_inflows,OLS_full,wb_internet_penetration_z,-4186446188.728003,8558117501.667115,0.6303147653680186,-47973552769.69913,22297125309.175476,0.49,36,0.7211911295494813,bootstrap_2000,2000.0,42,,,,,,,
Q1,wb_fdi_net_inflows,OLS_full,wb_tertiary_education_enrollment_z,771378564.6522889,5128777907.725015,0.8820326597765228,-16509353370.948263,28092504631.6547,0.8,36,0.7211911295494813,bootstrap_2000,2000.0,42,,,,,,,
Q1,wb_fdi_net_inflows,OLS_full,wb_rd_expenditure_pct_gdp_z,-23052639735.590122,22664890001.231823,0.3218796806137622,-109877302517.10109,60178347968.51852,0.643,36,0.7211911295494813,bootstrap_2000,2000.0,42,,,,,,,
Q1,wb_fdi_net_inflows,OLS_full,wb_researchers_rd_per_million_z,13012913421.606281,19605071558.98183,0.5148229759026811,-61430144853.21289,108597063682.54274,0.669,36,0.7211911295494813,bootstrap_2000,2000.0,42,,,,,,,
Q1,wb_fdi_net_inflows,OLS_full,wb_government_effectiveness_z,-1625065650.1967697,37463108207.20512,0.9658530395335849,-106710396829.32693,164148590661.33636,0.627,36,0.7211911295494813,bootstrap_2000,2000.0,42,,,,,,,
Q1,wb_fdi_net_inflows,OLS_full,wb_rule_of_law_z,-13279439263.644688,27445773045.344666,0.634027073386268,-102437455781.71207,111801939648.37709,0.554,36,0.7211911295494813,bootstrap_2000,2000.0,42,,,,,,,
Q1,wb_fdi_net_inflows,OLS_full,wb_regulatory_quality_z,38891585739.49787,32984643297.48296,0.2529205165712969,-110885736247.65916,131904173042.20468,0.69,36,0.7211911295494813,bootstrap_2000,2000.0,42,,,,,,,
Q1,wb_fdi_net_inflows,OLS_full,wipo_in_score_z,-12812159718.956026,27717645447.940662,0.6491597204552694,-127990800271.28995,70797450137.2239,0.729,36,0.7211911295494813,bootstrap_2000,2000.0,42,,,,,,,
Q1,wb_fdi_net_inflows,OLS_full,wb_mobile_subscriptions_per100_z,-2664090286.253921,4854335901.986765,0.589530137683942,-21159958543.901188,24282997774.59267,0.998,36,0.7211911295494813,bootstrap_2000,2000.0,42,,,,,,,
Q1,wb_fdi_net_inflows,OLS_full,wb_secure_servers_per_1m_z,-1403789816.600339,6373832774.563239,0.8280313666946479,-25570413572.394855,20130085114.79779,0.673,36,0.7211911295494813,bootstrap_2000,2000.0,42,,,,,,,
Q1,wb_fdi_net_inflows,OLS_full,wb_electric_consumption_kwh_pc_z,2528311282.111416,4616481657.784943,0.5902945717672303,-17408328980.56511,26486008840.396263,0.883,36,0.7211911295494813,bootstrap_2000,2000.0,42,,,,,,,
Q1,wb_fdi_net_inflows,OLS_full,const,11200358023.469519,26701946074.143032,0.6795856390968622,-101819038749.09435,107995763428.39981,0.597,36,0.7211911295494813,bootstrap_2000,2000.0,42,,,,,,,
Q1,wb_fdi_net_inflows,OLS_only_X2,__model_metadata__,,,,,,,36,0.3469775823780067,,,42,0.006270234053488366,,,,,,
Q1,wb_fdi_net_inflows,Ridge,n_binding,2074820828.9223359,,,,,,36,-8.625180861209518,,,42,,-8.625180861209518,20.333520569343364,,"{""alpha"":1.0}",,
Q1,wb_fdi_net_inflows,Ridge,n_non_binding,-11172803687.806185,,,,,,36,-8.625180861209518,,,42,,-8.625180861209518,20.333520569343364,,"{""alpha"":1.0}",,
Q1,wb_fdi_net_inflows,Ridge,n_hybrid,18510114172.944477,,,,,,36,-8.625180861209518,,,42,,-8.625180861209518,20.333520569343364,,"{""alpha"":1.0}",,
Q1,wb_fdi_net_inflows,Ridge,regulatory_intensity,-17913198667.656433,,,,,,36,-8.625180861209518,,,42,,-8.625180861209518,20.333520569343364,,"{""alpha"":1.0}",,
Q1,wb_fdi_net_inflows,Ridge,n_regulatory_mechanisms,9412131314.057487,,,,,,36,-8.625180861209518,,,42,,-8.625180861209518,20.333520569343364,,"{""alpha"":1.0}",,
Q1,wb_fdi_net_inflows,Ridge,wb_gdp_per_capita_ppp_z,4712328500.738601,,,,,,36,-8.625180861209518,,,42,,-8.625180861209518,20.333520569343364,,"{""alpha"":1.0}",,
Q1,wb_fdi_net_inflows,Ridge,wb_internet_penetration_z,-8131663129.233307,,,,,,36,-8.625180861209518,,,42,,-8.625180861209518,20.333520569343364,,"{""alpha"":1.0}",,
Q1,wb_fdi_net_inflows,Ridge,wb_tertiary_education_enrollment_z,921827070.215231,,,,,,36,-8.625180861209518,,,42,,-8.625180861209518,20.333520569343364,,"{""alpha"":1.0}",,
Q1,wb_fdi_net_inflows,Ridge,wb_rd_expenditure_pct_gdp_z,9142460268.019836,,,,,,36,-8.625180861209518,,,42,,-8.625180861209518,20.333520569343364,,"{""alpha"":1.0}",,
Q1,wb_fdi_net_inflows,Ridge,wb_researchers_rd_per_million_z,-9466409239.028494,,,,,,36,-8.625180861209518,,,42,,-8.625180861209518,20.333520569343364,,"{""alpha"":1.0}",,
Q1,wb_fdi_net_inflows,Ridge,wb_government_effectiveness_z,-28130348340.359806,,,,,,36,-8.625180861209518,,,42,,-8.625180861209518,20.333520569343364,,"{""alpha"":1.0}",,
Q1,wb_fdi_net_inflows,Ridge,wb_rule_of_law_z,-3658844249.324741,,,,,,36,-8.625180861209518,,,42,,-8.625180861209518,20.333520569343364,,"{""alpha"":1.0}",,
Q1,wb_fdi_net_inflows,Ridge,wb_regulatory_quality_z,19678745964.108032,,,,,,36,-8.625180861209518,,,42,,-8.625180861209518,20.333520569343364,,"{""alpha"":1.0}",,
Q1,wb_fdi_net_inflows,Ridge,wipo_in_score_z,-5927884492.160534,,,,,,36,-8.625180861209518,,,42,,-8.625180861209518,20.333520569343364,,"{""alpha"":1.0}",,
Q1,wb_fdi_net_inflows,Ridge,wb_mobile_subscriptions_per100_z,-1631954068.037877,,,,,,36,-8.625180861209518,,,42,,-8.625180861209518,20.333520569343364,,"{""alpha"":1.0}",,
Q1,wb_fdi_net_inflows,Ridge,wb_secure_servers_per_1m_z,9565005348.815119,,,,,,36,-8.625180861209518,,,42,,-8.625180861209518,20.333520569343364,,"{""alpha"":1.0}",,
Q1,wb_fdi_net_inflows,Ridge,wb_electric_consumption_kwh_pc_z,7396606898.2233305,,,,,,36,-8.625180861209518,,,42,,-8.625180861209518,20.333520569343364,,"{""alpha"":1.0}",,
Q1,wb_fdi_net_inflows,Lasso,n_binding,131146297458.11003,,,,,,36,-12.611921826785315,,,42,,-12.611921826785315,30.72421734061033,,"{""alpha"":0.1}",,
Q1,wb_fdi_net_inflows,Lasso,n_non_binding,-78169139844.67676,,,,,,36,-12.611921826785315,,,42,,-12.611921826785315,30.72421734061033,,"{""alpha"":0.1}",,
Q1,wb_fdi_net_inflows,Lasso,n_hybrid,45972348265.78427,,,,,,36,-12.611921826785315,,,42,,-12.611921826785315,30.72421734061033,,"{""alpha"":0.1}",,
Q1,wb_fdi_net_inflows,Lasso,regulatory_intensity,-1262436750763.3118,,,,,,36,-12.611921826785315,,,42,,-12.611921826785315,30.72421734061033,,"{""alpha"":0.1}",,
Q1,wb_fdi_net_inflows,Lasso,n_regulatory_mechanisms,38557324605.22783,,,,,,36,-12.611921826785315,,,42,,-12.611921826785315,30.72421734061033,,"{""alpha"":0.1}",,
Q1,wb_fdi_net_inflows,Lasso,wb_gdp_per_capita_ppp_z,-4950862086.974876,,,,,,36,-12.611921826785315,,,42,,-12.611921826785315,30.72421734061033,,"{""alpha"":0.1}",,
Q1,wb_fdi_net_inflows,Lasso,wb_internet_penetration_z,-4186446189.3810554,,,,,,36,-12.611921826785315,,,42,,-12.611921826785315,30.72421734061033,,"{""alpha"":0.1}",,
Q1,wb_fdi_net_inflows,Lasso,wb_tertiary_education_enrollment_z,771378564.712508,,,,,,36,-12.611921826785315,,,42,,-12.611921826785315,30.72421734061033,,"{""alpha"":0.1}",,
Q1,wb_fdi_net_inflows,Lasso,wb_rd_expenditure_pct_gdp_z,-23052639725.412167,,,,,,36,-12.611921826785315,,,42,,-12.611921826785315,30.72421734061033,,"{""alpha"":0.1}",,
Q1,wb_fdi_net_inflows,Lasso,wb_researchers_rd_per_million_z,13012913413.964651,,,,,,36,-12.611921826785315,,,42,,-12.611921826785315,30.72421734061033,,"{""alpha"":0.1}",,
Q1,wb_fdi_net_inflows,Lasso,wb_government_effectiveness_z,-1625065661.7759244,,,,,,36,-12.611921826785315,,,42,,-12.611921826785315,30.72421734061033,,"{""alpha"":0.1}",,
Q1,wb_fdi_net_inflows,Lasso,wb_rule_of_law_z,-13279439259.186085,,,,,,36,-12.611921826785315,,,42,,-12.611921826785315,30.72421734061033,,"{""alpha"":0.1}",,
Q1,wb_fdi_net_inflows,Lasso,wb_regulatory_quality_z,38891585735.18437,,,,,,36,-12.611921826785315,,,42,,-12.611921826785315,30.72421734061033,,"{""alpha"":0.1}",,
Q1,wb_fdi_net_inflows,Lasso,wipo_in_score_z,-12812159715.946121,,,,,,36,-12.611921826785315,,,42,,-12.611921826785315,30.72421734061033,,"{""alpha"":0.1}",,
Q1,wb_fdi_net_inflows,Lasso,wb_mobile_subscriptions_per100_z,-2664090285.7055545,,,,,,36,-12.611921826785315,,,42,,-12.611921826785315,30.72421734061033,,"{""alpha"":0.1}",,
Q1,wb_fdi_net_inflows,Lasso,wb_secure_servers_per_1m_z,-1403789813.837436,,,,,,36,-12.611921826785315,,,42,,-12.611921826785315,30.72421734061033,,"{""alpha"":0.1}",,
Q1,wb_fdi_net_inflows,Lasso,wb_electric_consumption_kwh_pc_z,2528311283.404098,,,,,,36,-12.611921826785315,,,42,,-12.611921826785315,30.72421734061033,,"{""alpha"":0.1}",,
