question,tier,y_var,model,x_var,coefficient_or_importance,n_effective,cv_r2_mean_5fold,cv_r2_std_5fold,loocv_r2,model_hyperparams_json,seed,std_error,p_value,ci95_lower,ci95_upper,p_value_bootstrap,r2,ci_method,n_boot,fdr_q_value,fdr_significant_05
Q3,primary,wb_patent_applications_residents,GBR,n_binding,0.0013093220574703775,35,-67943.0804268418,270808.5714690261,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,primary,wb_patent_applications_residents,GBR,n_non_binding,0.0021113262244837052,35,-67943.0804268418,270808.5714690261,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,primary,wb_patent_applications_residents,GBR,n_hybrid,0.059634850563539656,35,-67943.0804268418,270808.5714690261,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,primary,wb_patent_applications_residents,GBR,regulatory_intensity,0.11888374475574232,35,-67943.0804268418,270808.5714690261,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,primary,wb_patent_applications_residents,GBR,n_regulatory_mechanisms,0.04924066147682415,35,-67943.0804268418,270808.5714690261,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,primary,wb_patent_applications_residents,GBR,wb_gdp_per_capita_ppp_z,0.035763493718215904,35,-67943.0804268418,270808.5714690261,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,primary,wb_patent_applications_residents,GBR,wb_internet_penetration_z,0.04513777138153209,35,-67943.0804268418,270808.5714690261,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,primary,wb_patent_applications_residents,GBR,wb_tertiary_education_enrollment_z,0.04355733637687308,35,-67943.0804268418,270808.5714690261,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,primary,wb_patent_applications_residents,GBR,wb_rd_expenditure_pct_gdp_z,0.004635957463973522,35,-67943.0804268418,270808.5714690261,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,primary,wb_patent_applications_residents,GBR,wb_researchers_rd_per_million_z,0.03126614659919647,35,-67943.0804268418,270808.5714690261,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,primary,wb_patent_applications_residents,GBR,wb_government_effectiveness_z,0.04552842624636062,35,-67943.0804268418,270808.5714690261,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,primary,wb_patent_applications_residents,GBR,wb_rule_of_law_z,0.43874917048702333,35,-67943.0804268418,270808.5714690261,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,primary,wb_patent_applications_residents,GBR,wb_regulatory_quality_z,0.02980970429687865,35,-67943.0804268418,270808.5714690261,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,primary,wb_patent_applications_residents,GBR,wipo_in_score_z,0.03947996440642764,35,-67943.0804268418,270808.5714690261,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,primary,wb_patent_applications_residents,GBR,wb_mobile_subscriptions_per100_z,0.034072990770655044,35,-67943.0804268418,270808.5714690261,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,primary,wb_patent_applications_residents,GBR,wb_secure_servers_per_1m_z,0.004603275485740033,35,-67943.0804268418,270808.5714690261,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,primary,wb_patent_applications_residents,GBR,wb_electric_consumption_kwh_pc_z,0.016215857689063383,35,-67943.0804268418,270808.5714690261,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,primary,wb_patent_applications_residents,OLS_full,n_binding,146171.62316518393,35,,,,,42,194159.56618986925,0.46127781945494206,-697214.7260495868,2047643.3271865917,0.385,0.7046134721235955,bootstrap_2000,2000.0,0.7567772776335652,False
Q3,primary,wb_patent_applications_residents,OLS_full,n_non_binding,-86421.8788273563,35,,,,,42,124956.72918616474,0.49800393788845787,-1405290.328103193,532444.9736542094,0.502,0.7046134721235955,bootstrap_2000,2000.0,,
Q3,primary,wb_patent_applications_residents,OLS_full,n_hybrid,-4001.212061646385,35,,,,,42,122705.36984427572,0.9743458249904586,-1133406.5005783846,737850.707502073,0.952,0.7046134721235955,bootstrap_2000,2000.0,,
Q3,primary,wb_patent_applications_residents,OLS_full,regulatory_intensity,-2095480.983019078,35,,,,,42,1583043.8308474245,0.20216796117164754,-21628649.833800707,3794506.829362944,0.278,0.7046134721235955,bootstrap_2000,2000.0,,
Q3,primary,wb_patent_applications_residents,OLS_full,n_regulatory_mechanisms,55748.532276179205,35,,,,,42,58338.89106258864,0.35193424136827656,-229886.0941864733,785570.0993510623,0.399,0.7046134721235955,bootstrap_2000,2000.0,,
Q3,primary,wb_patent_applications_residents,OLS_full,wb_gdp_per_capita_ppp_z,-49054.76128395867,35,,,,,42,39284.71807553652,0.2277725789106712,-245274.254922926,46008.85618000447,0.557,0.7046134721235955,bootstrap_2000,2000.0,,
Q3,primary,wb_patent_applications_residents,OLS_full,wb_internet_penetration_z,36830.45559986309,35,,,,,42,36860.61394666063,0.3309502884745691,-52267.505993992665,196472.85735877982,0.712,0.7046134721235955,bootstrap_2000,2000.0,,
Q3,primary,wb_patent_applications_residents,OLS_full,wb_tertiary_education_enrollment_z,27217.4604708291,35,,,,,42,21767.632191656903,0.22717791644260166,-34665.5021973353,116000.38834362607,0.656,0.7046134721235955,bootstrap_2000,2000.0,,
Q3,primary,wb_patent_applications_residents,OLS_full,wb_rd_expenditure_pct_gdp_z,35824.147582618345,35,,,,,42,96227.76043360266,0.7140276668487859,-155971.76364296404,362859.1800139118,0.493,0.7046134721235955,bootstrap_2000,2000.0,,
Q3,primary,wb_patent_applications_residents,OLS_full,wb_researchers_rd_per_million_z,-97173.86682163975,35,,,,,42,83594.80060101369,0.2602381969036406,-443614.83849011955,81291.84390907071,0.502,0.7046134721235955,bootstrap_2000,2000.0,,
Q3,primary,wb_patent_applications_residents,OLS_full,wb_government_effectiveness_z,291042.8093146237,35,,,,,42,158921.70821761974,0.08365040433448333,-266064.97226701863,962890.8992831863,0.496,0.7046134721235955,bootstrap_2000,2000.0,,
Q3,primary,wb_patent_applications_residents,OLS_full,wb_rule_of_law_z,-207733.81240553557,35,,,,,42,118309.16165784183,0.09611472158401041,-795086.2600050651,94176.26956810403,0.563,0.7046134721235955,bootstrap_2000,2000.0,,
Q3,primary,wb_patent_applications_residents,OLS_full,wb_regulatory_quality_z,-84322.32627407984,35,,,,,42,139904.9095425841,0.5542187809479535,-460090.46656024497,583320.609721729,0.957,0.7046134721235955,bootstrap_2000,2000.0,,
Q3,primary,wb_patent_applications_residents,OLS_full,wipo_in_score_z,123332.7634001354,35,,,,,42,117571.33146802592,0.3080578422329857,-244592.43215738126,437502.66945025884,0.9,0.7046134721235955,bootstrap_2000,2000.0,,
Q3,primary,wb_patent_applications_residents,OLS_full,wb_mobile_subscriptions_per100_z,-17548.30473769986,35,,,,,42,21057.603768259,0.4155703771140672,-120865.44406753591,60049.51602225078,0.687,0.7046134721235955,bootstrap_2000,2000.0,,
Q3,primary,wb_patent_applications_residents,OLS_full,wb_secure_servers_per_1m_z,-6604.377541459578,35,,,,,42,27229.289059290866,0.811098656879708,-83126.81332747133,68575.69299809706,0.97,0.7046134721235955,bootstrap_2000,2000.0,,
Q3,primary,wb_patent_applications_residents,OLS_full,wb_electric_consumption_kwh_pc_z,-11126.677452410051,35,,,,,42,19625.03570538311,0.577741592280749,-110996.53876908886,73236.73682083027,0.88,0.7046134721235955,bootstrap_2000,2000.0,,
Q3,primary,wb_patent_applications_residents,OLS_full,const,160269.5396551161,35,,,,,42,114008.904548961,0.17682128735448943,-174345.95013034463,531821.1798126273,0.683,0.7046134721235955,bootstrap_2000,2000.0,,
Q3,primary,wb_patent_applications_residents,Ridge,n_binding,-44327.64327292912,35,-42281.19609807951,128478.62998187625,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,wb_patent_applications_residents,Ridge,n_non_binding,48434.55737142493,35,-42281.19609807951,128478.62998187625,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,wb_patent_applications_residents,Ridge,n_hybrid,-15783.661010609892,35,-42281.19609807951,128478.62998187625,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,wb_patent_applications_residents,Ridge,regulatory_intensity,-36404.064348064305,35,-42281.19609807951,128478.62998187625,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,wb_patent_applications_residents,Ridge,n_regulatory_mechanisms,-11676.746912111104,35,-42281.19609807951,128478.62998187625,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,wb_patent_applications_residents,Ridge,wb_gdp_per_capita_ppp_z,-26317.414859234006,35,-42281.19609807951,128478.62998187625,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,wb_patent_applications_residents,Ridge,wb_internet_penetration_z,32251.24690195423,35,-42281.19609807951,128478.62998187625,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,wb_patent_applications_residents,Ridge,wb_tertiary_education_enrollment_z,18017.44891583756,35,-42281.19609807951,128478.62998187625,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,wb_patent_applications_residents,Ridge,wb_rd_expenditure_pct_gdp_z,86146.9807677575,35,-42281.19609807951,128478.62998187625,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,wb_patent_applications_residents,Ridge,wb_researchers_rd_per_million_z,-106690.13342929102,35,-42281.19609807951,128478.62998187625,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,wb_patent_applications_residents,Ridge,wb_government_effectiveness_z,135737.0636203604,35,-42281.19609807951,128478.62998187625,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,wb_patent_applications_residents,Ridge,wb_rule_of_law_z,-146508.0554933578,35,-42281.19609807951,128478.62998187625,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,wb_patent_applications_residents,Ridge,wb_regulatory_quality_z,-91365.017014607,35,-42281.19609807951,128478.62998187625,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,wb_patent_applications_residents,Ridge,wipo_in_score_z,138188.752864824,35,-42281.19609807951,128478.62998187625,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,wb_patent_applications_residents,Ridge,wb_mobile_subscriptions_per100_z,-13161.37007043037,35,-42281.19609807951,128478.62998187625,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,wb_patent_applications_residents,Ridge,wb_secure_servers_per_1m_z,8003.780017848952,35,-42281.19609807951,128478.62998187625,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,wb_patent_applications_residents,Ridge,wb_electric_consumption_kwh_pc_z,-3007.419380698792,35,-42281.19609807951,128478.62998187625,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,GBR,n_binding,0.5587249565236375,21,-25.489262744468157,56.06368340932054,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,GBR,n_non_binding,2.663727233546614e-05,21,-25.489262744468157,56.06368340932054,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,GBR,n_hybrid,3.5174387035595e-07,21,-25.489262744468157,56.06368340932054,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,GBR,regulatory_intensity,5.794849954852706e-06,21,-25.489262744468157,56.06368340932054,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,GBR,n_regulatory_mechanisms,0.2908313260554471,21,-25.489262744468157,56.06368340932054,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,GBR,wb_gdp_per_capita_ppp_z,0.0029892157445157524,21,-25.489262744468157,56.06368340932054,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,GBR,wb_internet_penetration_z,0.012520117843100666,21,-25.489262744468157,56.06368340932054,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,GBR,wb_tertiary_education_enrollment_z,0.08445954674184632,21,-25.489262744468157,56.06368340932054,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,GBR,wb_rd_expenditure_pct_gdp_z,1.6194064881951043e-05,21,-25.489262744468157,56.06368340932054,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,GBR,wb_researchers_rd_per_million_z,0.0005978414519234291,21,-25.489262744468157,56.06368340932054,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,GBR,wb_government_effectiveness_z,0.000271533795169369,21,-25.489262744468157,56.06368340932054,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,GBR,wb_rule_of_law_z,6.940344031551588e-06,21,-25.489262744468157,56.06368340932054,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,GBR,wb_regulatory_quality_z,0.005590139657359195,21,-25.489262744468157,56.06368340932054,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,GBR,wipo_in_score_z,0.007739138808571171,21,-25.489262744468157,56.06368340932054,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,GBR,wb_mobile_subscriptions_per100_z,6.902021387815795e-05,21,-25.489262744468157,56.06368340932054,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,GBR,wb_secure_servers_per_1m_z,0.0013489295574789944,21,-25.489262744468157,56.06368340932054,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,GBR,wb_electric_consumption_kwh_pc_z,0.03480231533199813,21,-25.489262744468157,56.06368340932054,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,OLS_full,n_binding,5.823950826402349,21,,,,,42,17.76906185054822,0.759532240379254,-65.02680952121723,61.465619349401926,0.921,0.8966181181045014,bootstrap_2000,2000.0,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,OLS_full,n_non_binding,-15.121645848031376,21,,,,,42,14.545719301290722,0.35723685020380513,-62.019496781507215,47.807395334349074,0.769,0.8966181181045014,bootstrap_2000,2000.0,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,OLS_full,n_hybrid,17.777732390296375,21,,,,,42,26.816587993397967,0.5436217273133732,-94.74469323908578,105.84270690648339,0.746,0.8966181181045014,bootstrap_2000,2000.0,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,OLS_full,regulatory_intensity,-124.60791119440401,21,,,,,42,140.5823164652151,0.4254935863127163,-95.82077566060723,72.61710771176556,0.768,0.8966181181045014,bootstrap_2000,2000.0,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,OLS_full,n_regulatory_mechanisms,8.480037368668299,21,,,,,42,5.956950556769411,0.2276716013415098,-17.732387764214888,22.01637734704259,0.64,0.8966181181045014,bootstrap_2000,2000.0,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,OLS_full,wb_gdp_per_capita_ppp_z,-4.594510198330984,21,,,,,42,6.714754152282357,0.5314081222334649,-26.0777136312866,27.64947706295334,0.895,0.8966181181045014,bootstrap_2000,2000.0,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,OLS_full,wb_internet_penetration_z,7.420214157104016,21,,,,,42,5.768822238185805,0.2677546447211077,-40.76379999823109,26.75071486763053,0.874,0.8966181181045014,bootstrap_2000,2000.0,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,OLS_full,wb_tertiary_education_enrollment_z,-4.041602333144155,21,,,,,42,4.398105884656055,0.4101256922405192,-25.260049512119696,30.450099393155778,0.73,0.8966181181045014,bootstrap_2000,2000.0,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,OLS_full,wb_rd_expenditure_pct_gdp_z,1.8168829086582667,21,,,,,42,9.866308204184287,0.8628544671882933,-18.8876947237282,47.28708133218453,0.485,0.8966181181045014,bootstrap_2000,2000.0,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,OLS_full,wb_researchers_rd_per_million_z,-11.419865795773902,21,,,,,42,11.664788099195459,0.3830102803451307,-62.75460023094407,33.945819405457755,0.475,0.8966181181045014,bootstrap_2000,2000.0,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,OLS_full,wb_government_effectiveness_z,-12.663329147953865,21,,,,,42,33.34838731097636,0.7234473064285869,-87.50117159102344,100.85866371672368,0.847,0.8966181181045014,bootstrap_2000,2000.0,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,OLS_full,wb_rule_of_law_z,5.577722792170183,21,,,,,42,21.705475616273482,0.8098764791521793,-64.2779190482304,67.30562298759646,0.849,0.8966181181045014,bootstrap_2000,2000.0,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,OLS_full,wb_regulatory_quality_z,13.087223667780695,21,,,,,42,21.32141495548915,0.5725329932558026,-72.53684915108306,72.01877405427813,0.968,0.8966181181045014,bootstrap_2000,2000.0,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,OLS_full,wipo_in_score_z,-0.03328969465778661,21,,,,,42,19.939052050784227,0.9987478212890624,-67.85591008515892,44.5139496107674,0.785,0.8966181181045014,bootstrap_2000,2000.0,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,OLS_full,wb_mobile_subscriptions_per100_z,0.708660830447321,21,,,,,42,3.5049170291682987,0.8496349588634722,-16.21228878708046,15.373136746977279,0.864,0.8966181181045014,bootstrap_2000,2000.0,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,OLS_full,wb_secure_servers_per_1m_z,0.30856808774381933,21,,,,,42,2.74885867585632,0.916030409308753,-7.543530927333764,13.986183597732495,0.512,0.8966181181045014,bootstrap_2000,2000.0,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,OLS_full,wb_electric_consumption_kwh_pc_z,1.3209065585817525,21,,,,,42,2.2347931542574386,0.5862605614408514,-12.238924976269798,18.941611659700907,0.569,0.8966181181045014,bootstrap_2000,2000.0,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,OLS_full,const,7.270282201188795,21,,,,,42,11.131203870235584,0.5493024636375752,-62.08934046300403,35.457982586850974,0.918,0.8966181181045014,bootstrap_2000,2000.0,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,Ridge,n_binding,2.9160359012432204,21,-95.88328592025762,158.19623853053403,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,Ridge,n_non_binding,-3.218607314825334,21,-95.88328592025762,158.19623853053403,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,Ridge,n_hybrid,2.1243651248827344,21,-95.88328592025762,158.19623853053403,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,Ridge,regulatory_intensity,-0.8688197492576761,21,-95.88328592025762,158.19623853053403,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,Ridge,n_regulatory_mechanisms,1.8217937113010079,21,-95.88328592025762,158.19623853053403,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,Ridge,wb_gdp_per_capita_ppp_z,-0.12564579974780674,21,-95.88328592025762,158.19623853053403,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,Ridge,wb_internet_penetration_z,3.928133979422313,21,-95.88328592025762,158.19623853053403,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,Ridge,wb_tertiary_education_enrollment_z,-2.9026384679612054,21,-95.88328592025762,158.19623853053403,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,Ridge,wb_rd_expenditure_pct_gdp_z,5.311133468088196,21,-95.88328592025762,158.19623853053403,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,Ridge,wb_researchers_rd_per_million_z,-7.872251527099085,21,-95.88328592025762,158.19623853053403,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,Ridge,wb_government_effectiveness_z,-6.614047286419383,21,-95.88328592025762,158.19623853053403,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,Ridge,wb_rule_of_law_z,1.8372009077419706,21,-95.88328592025762,158.19623853053403,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,Ridge,wb_regulatory_quality_z,2.7074780856398784,21,-95.88328592025762,158.19623853053403,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,Ridge,wipo_in_score_z,-3.1907251016644556,21,-95.88328592025762,158.19623853053403,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,Ridge,wb_mobile_subscriptions_per100_z,-0.33808783396891945,21,-95.88328592025762,158.19623853053403,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,Ridge,wb_secure_servers_per_1m_z,2.771539974560558,21,-95.88328592025762,158.19623853053403,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,auxiliary_low_n,stanford_fig_6_3_5_fig_6_3_5_volume_of_publications,Ridge,wb_electric_consumption_kwh_pc_z,2.3073724391588106,21,-95.88328592025762,158.19623853053403,,"{""alpha"":1.0}",42,,,,,,,,,,
