iso3_a,iso3_b,distance,distance_metric,scope
BEL,CHN,7.782264470619598,euclidean_standardized,n43_mixed
BEL,IND,5.321012187454668,euclidean_standardized,n43_mixed
BEL,JPN,9.152335997861927,euclidean_standardized,n43_mixed
BEL,EST,0.0,euclidean_standardized,n43_mixed
BEL,ARG,5.262308165828635,euclidean_standardized,n43_mixed
BEL,BRA,5.2622483752431455,euclidean_standardized,n43_mixed
BEL,COL,5.262308165828635,euclidean_standardized,n43_mixed
BEL,MEX,0.0,euclidean_standardized,n43_mixed
BEL,PER,7.404838361648638,euclidean_standardized,n43_mixed
BEL,URY,0.0,euclidean_standardized,n43_mixed
BEL,GRC,0.0,euclidean_standardized,n43_mixed
BEL,ROU,0.0,euclidean_standardized,n43_mixed
BEL,HRV,0.0,euclidean_standardized,n43_mixed
CAN,CHE,5.922890237522131,euclidean_standardized,n43_mixed
CAN,SWE,5.922890237522131,euclidean_standardized,n43_mixed
CAN,AUT,5.922890237522131,euclidean_standardized,n43_mixed
CAN,KOR,7.4621324755872065,euclidean_standardized,n43_mixed
CAN,HUN,5.922890237522131,euclidean_standardized,n43_mixed
CAN,DNK,5.922890237522131,euclidean_standardized,n43_mixed
CAN,DEU,5.922890237522131,euclidean_standardized,n43_mixed
CAN,POL,5.922890237522131,euclidean_standardized,n43_mixed
CAN,TWN,4.786547253690577,euclidean_standardized,n43_mixed
CAN,CZE,5.922890237522131,euclidean_standardized,n43_mixed
CAN,ITA,5.922890237522131,euclidean_standardized,n43_mixed
CAN,BGR,5.922890237522131,euclidean_standardized,n43_mixed
CAN,FIN,5.922890237522131,euclidean_standardized,n43_mixed
CAN,CRI,5.922890237522131,euclidean_standardized,n43_mixed
CAN,CHL,4.394063233928146,euclidean_standardized,n43_mixed
CAN,USA,7.453784459485747,euclidean_standardized,n43_mixed
CAN,CHN,7.298440756003913,euclidean_standardized,n43_mixed
CAN,IND,4.274808677544401,euclidean_standardized,n43_mixed
CAN,JPN,8.635854565624962,euclidean_standardized,n43_mixed
CAN,EST,5.922890237522131,euclidean_standardized,n43_mixed
CAN,ARG,4.394063233928146,euclidean_standardized,n43_mixed
CAN,BRA,4.559286840708086,euclidean_standardized,n43_mixed
CAN,COL,4.394063233928146,euclidean_standardized,n43_mixed
CAN,MEX,5.922890237522131,euclidean_standardized,n43_mixed
CAN,PER,7.6482546015279675,euclidean_standardized,n43_mixed
CAN,URY,5.922890237522131,euclidean_standardized,n43_mixed
CAN,GRC,5.922890237522131,euclidean_standardized,n43_mixed
CAN,ROU,5.922890237522131,euclidean_standardized,n43_mixed
CAN,HRV,5.922890237522131,euclidean_standardized,n43_mixed
CHE,SWE,0.0,euclidean_standardized,n43_mixed
CHE,AUT,0.0,euclidean_standardized,n43_mixed
CHE,KOR,7.603303375663196,euclidean_standardized,n43_mixed
CHE,HUN,0.0,euclidean_standardized,n43_mixed
CHE,DNK,0.0,euclidean_standardized,n43_mixed
CHE,DEU,0.0,euclidean_standardized,n43_mixed
CHE,POL,0.0,euclidean_standardized,n43_mixed
CHE,TWN,5.347708839918613,euclidean_standardized,n43_mixed
CHE,CZE,0.0,euclidean_standardized,n43_mixed
CHE,ITA,0.0,euclidean_standardized,n43_mixed
CHE,BGR,0.0,euclidean_standardized,n43_mixed
CHE,FIN,0.0,euclidean_standardized,n43_mixed
CHE,CRI,0.0,euclidean_standardized,n43_mixed
CHE,CHL,5.262308165828635,euclidean_standardized,n43_mixed
CHE,USA,8.403087460460188,euclidean_standardized,n43_mixed
CHE,CHN,7.782264470619598,euclidean_standardized,n43_mixed
CHE,IND,5.321012187454668,euclidean_standardized,n43_mixed
CHE,JPN,9.152335997861927,euclidean_standardized,n43_mixed
CHE,EST,0.0,euclidean_standardized,n43_mixed
CHE,ARG,5.262308165828635,euclidean_standardized,n43_mixed
CHE,BRA,5.2622483752431455,euclidean_standardized,n43_mixed
CHE,COL,5.262308165828635,euclidean_standardized,n43_mixed
CHE,MEX,0.0,euclidean_standardized,n43_mixed
CHE,PER,7.404838361648638,euclidean_standardized,n43_mixed
CHE,URY,0.0,euclidean_standardized,n43_mixed
CHE,GRC,0.0,euclidean_standardized,n43_mixed
CHE,ROU,0.0,euclidean_standardized,n43_mixed
CHE,HRV,0.0,euclidean_standardized,n43_mixed
SWE,AUT,0.0,euclidean_standardized,n43_mixed
SWE,KOR,7.603303375663196,euclidean_standardized,n43_mixed
SWE,HUN,0.0,euclidean_standardized,n43_mixed
SWE,DNK,0.0,euclidean_standardized,n43_mixed
SWE,DEU,0.0,euclidean_standardized,n43_mixed
SWE,POL,0.0,euclidean_standardized,n43_mixed
SWE,TWN,5.347708839918613,euclidean_standardized,n43_mixed
SWE,CZE,0.0,euclidean_standardized,n43_mixed
SWE,ITA,0.0,euclidean_standardized,n43_mixed
SWE,BGR,0.0,euclidean_standardized,n43_mixed
SWE,FIN,0.0,euclidean_standardized,n43_mixed
SWE,CRI,0.0,euclidean_standardized,n43_mixed
SWE,CHL,5.262308165828635,euclidean_standardized,n43_mixed
SWE,USA,8.403087460460188,euclidean_standardized,n43_mixed
SWE,CHN,7.782264470619598,euclidean_standardized,n43_mixed
SWE,IND,5.321012187454668,euclidean_standardized,n43_mixed
SWE,JPN,9.152335997861927,euclidean_standardized,n43_mixed
SWE,EST,0.0,euclidean_standardized,n43_mixed
SWE,ARG,5.262308165828635,euclidean_standardized,n43_mixed
SWE,BRA,5.2622483752431455,euclidean_standardized,n43_mixed
SWE,COL,5.262308165828635,euclidean_standardized,n43_mixed
SWE,MEX,0.0,euclidean_standardized,n43_mixed
SWE,PER,7.404838361648638,euclidean_standardized,n43_mixed
SWE,URY,0.0,euclidean_standardized,n43_mixed
SWE,GRC,0.0,euclidean_standardized,n43_mixed
SWE,ROU,0.0,euclidean_standardized,n43_mixed
SWE,HRV,0.0,euclidean_standardized,n43_mixed
AUT,KOR,7.603303375663196,euclidean_standardized,n43_mixed
AUT,HUN,0.0,euclidean_standardized,n43_mixed
AUT,DNK,0.0,euclidean_standardized,n43_mixed
AUT,DEU,0.0,euclidean_standardized,n43_mixed
AUT,POL,0.0,euclidean_standardized,n43_mixed
AUT,TWN,5.347708839918613,euclidean_standardized,n43_mixed
AUT,CZE,0.0,euclidean_standardized,n43_mixed
AUT,ITA,0.0,euclidean_standardized,n43_mixed
AUT,BGR,0.0,euclidean_standardized,n43_mixed
AUT,FIN,0.0,euclidean_standardized,n43_mixed
AUT,CRI,0.0,euclidean_standardized,n43_mixed
AUT,CHL,5.262308165828635,euclidean_standardized,n43_mixed
AUT,USA,8.403087460460188,euclidean_standardized,n43_mixed
AUT,CHN,7.782264470619598,euclidean_standardized,n43_mixed
AUT,IND,5.321012187454668,euclidean_standardized,n43_mixed
AUT,JPN,9.152335997861927,euclidean_standardized,n43_mixed
AUT,EST,0.0,euclidean_standardized,n43_mixed
AUT,ARG,5.262308165828635,euclidean_standardized,n43_mixed
AUT,BRA,5.2622483752431455,euclidean_standardized,n43_mixed
AUT,COL,5.262308165828635,euclidean_standardized,n43_mixed
AUT,MEX,0.0,euclidean_standardized,n43_mixed
AUT,PER,7.404838361648638,euclidean_standardized,n43_mixed
AUT,URY,0.0,euclidean_standardized,n43_mixed
AUT,GRC,0.0,euclidean_standardized,n43_mixed
AUT,ROU,0.0,euclidean_standardized,n43_mixed
AUT,HRV,0.0,euclidean_standardized,n43_mixed
KOR,HUN,7.603303375663196,euclidean_standardized,n43_mixed
KOR,DNK,7.603303375663196,euclidean_standardized,n43_mixed
KOR,DEU,7.603303375663196,euclidean_standardized,n43_mixed
KOR,POL,7.603303375663196,euclidean_standardized,n43_mixed
KOR,TWN,7.159118432466059,euclidean_standardized,n43_mixed
KOR,CZE,7.603303375663196,euclidean_standardized,n43_mixed
KOR,ITA,7.603303375663196,euclidean_standardized,n43_mixed
KOR,BGR,7.603303375663196,euclidean_standardized,n43_mixed
KOR,FIN,7.603303375663196,euclidean_standardized,n43_mixed
KOR,CRI,7.603303375663196,euclidean_standardized,n43_mixed
KOR,CHL,7.124088937134831,euclidean_standardized,n43_mixed
KOR,USA,8.869303279819693,euclidean_standardized,n43_mixed
KOR,CHN,8.790806018229626,euclidean_standardized,n43_mixed
KOR,IND,7.143661121704965,euclidean_standardized,n43_mixed
KOR,JPN,8.300723967822853,euclidean_standardized,n43_mixed
KOR,EST,7.603303375663196,euclidean_standardized,n43_mixed
KOR,ARG,7.124088937134831,euclidean_standardized,n43_mixed
KOR,BRA,7.126195704928947,euclidean_standardized,n43_mixed
KOR,COL,7.124088937134831,euclidean_standardized,n43_mixed
KOR,MEX,7.603303375663196,euclidean_standardized,n43_mixed
KOR,PER,1.0864791911578153,euclidean_standardized,n43_mixed
KOR,URY,7.603303375663196,euclidean_standardized,n43_mixed
KOR,GRC,7.603303375663196,euclidean_standardized,n43_mixed
KOR,ROU,7.603303375663196,euclidean_standardized,n43_mixed
KOR,HRV,7.603303375663196,euclidean_standardized,n43_mixed
HUN,DNK,0.0,euclidean_standardized,n43_mixed
HUN,DEU,0.0,euclidean_standardized,n43_mixed
HUN,POL,0.0,euclidean_standardized,n43_mixed
HUN,TWN,5.347708839918613,euclidean_standardized,n43_mixed
HUN,CZE,0.0,euclidean_standardized,n43_mixed
HUN,ITA,0.0,euclidean_standardized,n43_mixed
HUN,BGR,0.0,euclidean_standardized,n43_mixed
HUN,FIN,0.0,euclidean_standardized,n43_mixed
HUN,CRI,0.0,euclidean_standardized,n43_mixed
HUN,CHL,5.262308165828635,euclidean_standardized,n43_mixed
HUN,USA,8.403087460460188,euclidean_standardized,n43_mixed
HUN,CHN,7.782264470619598,euclidean_standardized,n43_mixed
HUN,IND,5.321012187454668,euclidean_standardized,n43_mixed
HUN,JPN,9.152335997861927,euclidean_standardized,n43_mixed
HUN,EST,0.0,euclidean_standardized,n43_mixed
HUN,ARG,5.262308165828635,euclidean_standardized,n43_mixed
HUN,BRA,5.2622483752431455,euclidean_standardized,n43_mixed
HUN,COL,5.262308165828635,euclidean_standardized,n43_mixed
HUN,MEX,0.0,euclidean_standardized,n43_mixed
HUN,PER,7.404838361648638,euclidean_standardized,n43_mixed
HUN,URY,0.0,euclidean_standardized,n43_mixed
HUN,GRC,0.0,euclidean_standardized,n43_mixed
HUN,ROU,0.0,euclidean_standardized,n43_mixed
HUN,HRV,0.0,euclidean_standardized,n43_mixed
DNK,DEU,0.0,euclidean_standardized,n43_mixed
DNK,POL,0.0,euclidean_standardized,n43_mixed
DNK,TWN,5.347708839918613,euclidean_standardized,n43_mixed
DNK,CZE,0.0,euclidean_standardized,n43_mixed
DNK,ITA,0.0,euclidean_standardized,n43_mixed
DNK,BGR,0.0,euclidean_standardized,n43_mixed
DNK,FIN,0.0,euclidean_standardized,n43_mixed
DNK,CRI,0.0,euclidean_standardized,n43_mixed
DNK,CHL,5.262308165828635,euclidean_standardized,n43_mixed
DNK,USA,8.403087460460188,euclidean_standardized,n43_mixed
DNK,CHN,7.782264470619598,euclidean_standardized,n43_mixed
DNK,IND,5.321012187454668,euclidean_standardized,n43_mixed
DNK,JPN,9.152335997861927,euclidean_standardized,n43_mixed
DNK,EST,0.0,euclidean_standardized,n43_mixed
DNK,ARG,5.262308165828635,euclidean_standardized,n43_mixed
DNK,BRA,5.2622483752431455,euclidean_standardized,n43_mixed
DNK,COL,5.262308165828635,euclidean_standardized,n43_mixed
DNK,MEX,0.0,euclidean_standardized,n43_mixed
DNK,PER,7.404838361648638,euclidean_standardized,n43_mixed
DNK,URY,0.0,euclidean_standardized,n43_mixed
DNK,GRC,0.0,euclidean_standardized,n43_mixed
DNK,ROU,0.0,euclidean_standardized,n43_mixed
DNK,HRV,0.0,euclidean_standardized,n43_mixed
DEU,POL,0.0,euclidean_standardized,n43_mixed
DEU,TWN,5.347708839918613,euclidean_standardized,n43_mixed
DEU,CZE,0.0,euclidean_standardized,n43_mixed
DEU,ITA,0.0,euclidean_standardized,n43_mixed
DEU,BGR,0.0,euclidean_standardized,n43_mixed
DEU,FIN,0.0,euclidean_standardized,n43_mixed
DEU,CRI,0.0,euclidean_standardized,n43_mixed
DEU,CHL,5.262308165828635,euclidean_standardized,n43_mixed
DEU,USA,8.403087460460188,euclidean_standardized,n43_mixed
DEU,CHN,7.782264470619598,euclidean_standardized,n43_mixed
DEU,IND,5.321012187454668,euclidean_standardized,n43_mixed
DEU,JPN,9.152335997861927,euclidean_standardized,n43_mixed
DEU,EST,0.0,euclidean_standardized,n43_mixed
DEU,ARG,5.262308165828635,euclidean_standardized,n43_mixed
DEU,BRA,5.2622483752431455,euclidean_standardized,n43_mixed
DEU,COL,5.262308165828635,euclidean_standardized,n43_mixed
DEU,MEX,0.0,euclidean_standardized,n43_mixed
DEU,PER,7.404838361648638,euclidean_standardized,n43_mixed
DEU,URY,0.0,euclidean_standardized,n43_mixed
DEU,GRC,0.0,euclidean_standardized,n43_mixed
DEU,ROU,0.0,euclidean_standardized,n43_mixed
DEU,HRV,0.0,euclidean_standardized,n43_mixed
POL,TWN,5.347708839918613,euclidean_standardized,n43_mixed
POL,CZE,0.0,euclidean_standardized,n43_mixed
POL,ITA,0.0,euclidean_standardized,n43_mixed
POL,BGR,0.0,euclidean_standardized,n43_mixed
POL,FIN,0.0,euclidean_standardized,n43_mixed
POL,CRI,0.0,euclidean_standardized,n43_mixed
POL,CHL,5.262308165828635,euclidean_standardized,n43_mixed
POL,USA,8.403087460460188,euclidean_standardized,n43_mixed
POL,CHN,7.782264470619598,euclidean_standardized,n43_mixed
POL,IND,5.321012187454668,euclidean_standardized,n43_mixed
POL,JPN,9.152335997861927,euclidean_standardized,n43_mixed
POL,EST,0.0,euclidean_standardized,n43_mixed
POL,ARG,5.262308165828635,euclidean_standardized,n43_mixed
POL,BRA,5.2622483752431455,euclidean_standardized,n43_mixed
POL,COL,5.262308165828635,euclidean_standardized,n43_mixed
POL,MEX,0.0,euclidean_standardized,n43_mixed
POL,PER,7.404838361648638,euclidean_standardized,n43_mixed
POL,URY,0.0,euclidean_standardized,n43_mixed
POL,GRC,0.0,euclidean_standardized,n43_mixed
POL,ROU,0.0,euclidean_standardized,n43_mixed
POL,HRV,0.0,euclidean_standardized,n43_mixed
TWN,CZE,5.347708839918613,euclidean_standardized,n43_mixed
TWN,ITA,5.347708839918613,euclidean_standardized,n43_mixed
TWN,BGR,5.347708839918613,euclidean_standardized,n43_mixed
TWN,FIN,5.347708839918613,euclidean_standardized,n43_mixed
TWN,CRI,5.347708839918613,euclidean_standardized,n43_mixed
TWN,CHL,0.9510825700960107,euclidean_standardized,n43_mixed
TWN,USA,7.526724325050279,euclidean_standardized,n43_mixed
TWN,CHN,7.380691250379355,euclidean_standardized,n43_mixed
TWN,IND,1.3483843196104006,euclidean_standardized,n43_mixed
TWN,JPN,8.803235385880221,euclidean_standardized,n43_mixed
TWN,EST,5.347708839918613,euclidean_standardized,n43_mixed
TWN,ARG,0.9510825700960107,euclidean_standardized,n43_mixed
TWN,BRA,0.5112008170007833,euclidean_standardized,n43_mixed
TWN,COL,0.9510825700960107,euclidean_standardized,n43_mixed
TWN,MEX,5.347708839918613,euclidean_standardized,n43_mixed
TWN,PER,7.182876869787811,euclidean_standardized,n43_mixed
TWN,URY,5.347708839918613,euclidean_standardized,n43_mixed
TWN,GRC,5.347708839918613,euclidean_standardized,n43_mixed
TWN,ROU,5.347708839918613,euclidean_standardized,n43_mixed
TWN,HRV,5.347708839918613,euclidean_standardized,n43_mixed
CZE,ITA,0.0,euclidean_standardized,n43_mixed
CZE,BGR,0.0,euclidean_standardized,n43_mixed
CZE,FIN,0.0,euclidean_standardized,n43_mixed
CZE,CRI,0.0,euclidean_standardized,n43_mixed
CZE,CHL,5.262308165828635,euclidean_standardized,n43_mixed
CZE,USA,8.403087460460188,euclidean_standardized,n43_mixed
CZE,CHN,7.782264470619598,euclidean_standardized,n43_mixed
CZE,IND,5.321012187454668,euclidean_standardized,n43_mixed
CZE,JPN,9.152335997861927,euclidean_standardized,n43_mixed
CZE,EST,0.0,euclidean_standardized,n43_mixed
CZE,ARG,5.262308165828635,euclidean_standardized,n43_mixed
CZE,BRA,5.2622483752431455,euclidean_standardized,n43_mixed
CZE,COL,5.262308165828635,euclidean_standardized,n43_mixed
CZE,MEX,0.0,euclidean_standardized,n43_mixed
CZE,PER,7.404838361648638,euclidean_standardized,n43_mixed
CZE,URY,0.0,euclidean_standardized,n43_mixed
CZE,GRC,0.0,euclidean_standardized,n43_mixed
CZE,ROU,0.0,euclidean_standardized,n43_mixed
CZE,HRV,0.0,euclidean_standardized,n43_mixed
ITA,BGR,0.0,euclidean_standardized,n43_mixed
ITA,FIN,0.0,euclidean_standardized,n43_mixed
ITA,CRI,0.0,euclidean_standardized,n43_mixed
ITA,CHL,5.262308165828635,euclidean_standardized,n43_mixed
ITA,USA,8.403087460460188,euclidean_standardized,n43_mixed
ITA,CHN,7.782264470619598,euclidean_standardized,n43_mixed
ITA,IND,5.321012187454668,euclidean_standardized,n43_mixed
ITA,JPN,9.152335997861927,euclidean_standardized,n43_mixed
ITA,EST,0.0,euclidean_standardized,n43_mixed
ITA,ARG,5.262308165828635,euclidean_standardized,n43_mixed
ITA,BRA,5.2622483752431455,euclidean_standardized,n43_mixed
ITA,COL,5.262308165828635,euclidean_standardized,n43_mixed
ITA,MEX,0.0,euclidean_standardized,n43_mixed
ITA,PER,7.404838361648638,euclidean_standardized,n43_mixed
ITA,URY,0.0,euclidean_standardized,n43_mixed
ITA,GRC,0.0,euclidean_standardized,n43_mixed
ITA,ROU,0.0,euclidean_standardized,n43_mixed
ITA,HRV,0.0,euclidean_standardized,n43_mixed
BGR,FIN,0.0,euclidean_standardized,n43_mixed
BGR,CRI,0.0,euclidean_standardized,n43_mixed
BGR,CHL,5.262308165828635,euclidean_standardized,n43_mixed
BGR,USA,8.403087460460188,euclidean_standardized,n43_mixed
BGR,CHN,7.782264470619598,euclidean_standardized,n43_mixed
BGR,IND,5.321012187454668,euclidean_standardized,n43_mixed
BGR,JPN,9.152335997861927,euclidean_standardized,n43_mixed
BGR,EST,0.0,euclidean_standardized,n43_mixed
BGR,ARG,5.262308165828635,euclidean_standardized,n43_mixed
BGR,BRA,5.2622483752431455,euclidean_standardized,n43_mixed
BGR,COL,5.262308165828635,euclidean_standardized,n43_mixed
BGR,MEX,0.0,euclidean_standardized,n43_mixed
BGR,PER,7.404838361648638,euclidean_standardized,n43_mixed
BGR,URY,0.0,euclidean_standardized,n43_mixed
BGR,GRC,0.0,euclidean_standardized,n43_mixed
BGR,ROU,0.0,euclidean_standardized,n43_mixed
BGR,HRV,0.0,euclidean_standardized,n43_mixed
FIN,CRI,0.0,euclidean_standardized,n43_mixed
FIN,CHL,5.262308165828635,euclidean_standardized,n43_mixed
FIN,USA,8.403087460460188,euclidean_standardized,n43_mixed
FIN,CHN,7.782264470619598,euclidean_standardized,n43_mixed
FIN,IND,5.321012187454668,euclidean_standardized,n43_mixed
FIN,JPN,9.152335997861927,euclidean_standardized,n43_mixed
FIN,EST,0.0,euclidean_standardized,n43_mixed
FIN,ARG,5.262308165828635,euclidean_standardized,n43_mixed
FIN,BRA,5.2622483752431455,euclidean_standardized,n43_mixed
FIN,COL,5.262308165828635,euclidean_standardized,n43_mixed
FIN,MEX,0.0,euclidean_standardized,n43_mixed
FIN,PER,7.404838361648638,euclidean_standardized,n43_mixed
FIN,URY,0.0,euclidean_standardized,n43_mixed
FIN,GRC,0.0,euclidean_standardized,n43_mixed
FIN,ROU,0.0,euclidean_standardized,n43_mixed
FIN,HRV,0.0,euclidean_standardized,n43_mixed
CRI,CHL,5.262308165828635,euclidean_standardized,n43_mixed
CRI,USA,8.403087460460188,euclidean_standardized,n43_mixed
CRI,CHN,7.782264470619598,euclidean_standardized,n43_mixed
CRI,IND,5.321012187454668,euclidean_standardized,n43_mixed
CRI,JPN,9.152335997861927,euclidean_standardized,n43_mixed
CRI,EST,0.0,euclidean_standardized,n43_mixed
CRI,ARG,5.262308165828635,euclidean_standardized,n43_mixed
CRI,BRA,5.2622483752431455,euclidean_standardized,n43_mixed
CRI,COL,5.262308165828635,euclidean_standardized,n43_mixed
CRI,MEX,0.0,euclidean_standardized,n43_mixed
CRI,PER,7.404838361648638,euclidean_standardized,n43_mixed
CRI,URY,0.0,euclidean_standardized,n43_mixed
CRI,GRC,0.0,euclidean_standardized,n43_mixed
CRI,ROU,0.0,euclidean_standardized,n43_mixed
CRI,HRV,0.0,euclidean_standardized,n43_mixed
CHL,USA,7.359585374927442,euclidean_standardized,n43_mixed
CHL,CHN,7.198787483715546,euclidean_standardized,n43_mixed
CHL,IND,0.40284247256019423,euclidean_standardized,n43_mixed
CHL,JPN,8.614608620774053,euclidean_standardized,n43_mixed
CHL,EST,5.262308165828635,euclidean_standardized,n43_mixed
CHL,ARG,0.0,euclidean_standardized,n43_mixed
CHL,BRA,0.44231699093550114,euclidean_standardized,n43_mixed
CHL,COL,0.0,euclidean_standardized,n43_mixed
CHL,MEX,5.262308165828635,euclidean_standardized,n43_mixed
CHL,PER,7.214810725885813,euclidean_standardized,n43_mixed
CHL,URY,5.262308165828635,euclidean_standardized,n43_mixed
CHL,GRC,5.262308165828635,euclidean_standardized,n43_mixed
CHL,ROU,5.262308165828635,euclidean_standardized,n43_mixed
CHL,HRV,5.262308165828635,euclidean_standardized,n43_mixed
USA,CHN,1.18393340775657,euclidean_standardized,n43_mixed
USA,IND,7.315888723871466,euclidean_standardized,n43_mixed
USA,JPN,9.944458093166517,euclidean_standardized,n43_mixed
USA,EST,8.403087460460188,euclidean_standardized,n43_mixed
USA,ARG,7.359585374927442,euclidean_standardized,n43_mixed
USA,BRA,7.42670557710744,euclidean_standardized,n43_mixed
USA,COL,7.359585374927442,euclidean_standardized,n43_mixed
USA,MEX,8.403087460460188,euclidean_standardized,n43_mixed
USA,PER,9.103728832063505,euclidean_standardized,n43_mixed
USA,URY,8.403087460460188,euclidean_standardized,n43_mixed
USA,GRC,8.403087460460188,euclidean_standardized,n43_mixed
USA,ROU,8.403087460460188,euclidean_standardized,n43_mixed
USA,HRV,8.403087460460188,euclidean_standardized,n43_mixed
CHN,IND,7.152772695743533,euclidean_standardized,n43_mixed
CHN,JPN,9.875211336235848,euclidean_standardized,n43_mixed
CHN,EST,7.782264470619598,euclidean_standardized,n43_mixed
CHN,ARG,7.198787483715546,euclidean_standardized,n43_mixed
CHN,BRA,7.271178968538664,euclidean_standardized,n43_mixed
CHN,COL,7.198787483715546,euclidean_standardized,n43_mixed
CHN,MEX,7.782264470619598,euclidean_standardized,n43_mixed
CHN,PER,8.92463527106134,euclidean_standardized,n43_mixed
CHN,URY,7.782264470619598,euclidean_standardized,n43_mixed
CHN,GRC,7.782264470619598,euclidean_standardized,n43_mixed
CHN,ROU,7.782264470619598,euclidean_standardized,n43_mixed
CHN,HRV,7.782264470619598,euclidean_standardized,n43_mixed
IND,JPN,8.559546160343185,euclidean_standardized,n43_mixed
IND,EST,5.321012187454668,euclidean_standardized,n43_mixed
IND,ARG,0.40284247256019423,euclidean_standardized,n43_mixed
IND,BRA,0.843612750905779,euclidean_standardized,n43_mixed
IND,COL,0.40284247256019423,euclidean_standardized,n43_mixed
IND,MEX,5.321012187454668,euclidean_standardized,n43_mixed
IND,PER,7.262553534599909,euclidean_standardized,n43_mixed
IND,URY,5.321012187454668,euclidean_standardized,n43_mixed
IND,GRC,5.321012187454668,euclidean_standardized,n43_mixed
IND,ROU,5.321012187454668,euclidean_standardized,n43_mixed
IND,HRV,5.321012187454668,euclidean_standardized,n43_mixed
JPN,EST,9.152335997861927,euclidean_standardized,n43_mixed
JPN,ARG,8.614608620774053,euclidean_standardized,n43_mixed
JPN,BRA,8.692652964464655,euclidean_standardized,n43_mixed
JPN,COL,8.614608620774053,euclidean_standardized,n43_mixed
JPN,MEX,9.152335997861927,euclidean_standardized,n43_mixed
JPN,PER,8.463592960140197,euclidean_standardized,n43_mixed
JPN,URY,9.152335997861927,euclidean_standardized,n43_mixed
JPN,GRC,9.152335997861927,euclidean_standardized,n43_mixed
JPN,ROU,9.152335997861927,euclidean_standardized,n43_mixed
JPN,HRV,9.152335997861927,euclidean_standardized,n43_mixed
EST,ARG,5.262308165828635,euclidean_standardized,n43_mixed
EST,BRA,5.2622483752431455,euclidean_standardized,n43_mixed
EST,COL,5.262308165828635,euclidean_standardized,n43_mixed
EST,MEX,0.0,euclidean_standardized,n43_mixed
EST,PER,7.404838361648638,euclidean_standardized,n43_mixed
EST,URY,0.0,euclidean_standardized,n43_mixed
EST,GRC,0.0,euclidean_standardized,n43_mixed
EST,ROU,0.0,euclidean_standardized,n43_mixed
EST,HRV,0.0,euclidean_standardized,n43_mixed
ARG,BRA,0.44231699093550114,euclidean_standardized,n43_mixed
ARG,COL,0.0,euclidean_standardized,n43_mixed
ARG,MEX,5.262308165828635,euclidean_standardized,n43_mixed
ARG,PER,7.214810725885813,euclidean_standardized,n43_mixed
ARG,URY,5.262308165828635,euclidean_standardized,n43_mixed
ARG,GRC,5.262308165828635,euclidean_standardized,n43_mixed
ARG,ROU,5.262308165828635,euclidean_standardized,n43_mixed
ARG,HRV,5.262308165828635,euclidean_standardized,n43_mixed
BRA,COL,0.44231699093550114,euclidean_standardized,n43_mixed
BRA,MEX,5.2622483752431455,euclidean_standardized,n43_mixed
BRA,PER,7.185586560342649,euclidean_standardized,n43_mixed
BRA,URY,5.2622483752431455,euclidean_standardized,n43_mixed
BRA,GRC,5.2622483752431455,euclidean_standardized,n43_mixed
BRA,ROU,5.2622483752431455,euclidean_standardized,n43_mixed
BRA,HRV,5.2622483752431455,euclidean_standardized,n43_mixed
COL,MEX,5.262308165828635,euclidean_standardized,n43_mixed
COL,PER,7.214810725885813,euclidean_standardized,n43_mixed
COL,URY,5.262308165828635,euclidean_standardized,n43_mixed
COL,GRC,5.262308165828635,euclidean_standardized,n43_mixed
COL,ROU,5.262308165828635,euclidean_standardized,n43_mixed
COL,HRV,5.262308165828635,euclidean_standardized,n43_mixed
MEX,PER,7.404838361648638,euclidean_standardized,n43_mixed
MEX,URY,0.0,euclidean_standardized,n43_mixed
MEX,GRC,0.0,euclidean_standardized,n43_mixed
MEX,ROU,0.0,euclidean_standardized,n43_mixed
MEX,HRV,0.0,euclidean_standardized,n43_mixed
PER,URY,7.404838361648638,euclidean_standardized,n43_mixed
PER,GRC,7.404838361648638,euclidean_standardized,n43_mixed
PER,ROU,7.404838361648638,euclidean_standardized,n43_mixed
PER,HRV,7.404838361648638,euclidean_standardized,n43_mixed
URY,GRC,0.0,euclidean_standardized,n43_mixed
URY,ROU,0.0,euclidean_standardized,n43_mixed
URY,HRV,0.0,euclidean_standardized,n43_mixed
GRC,ROU,0.0,euclidean_standardized,n43_mixed
GRC,HRV,0.0,euclidean_standardized,n43_mixed
ROU,HRV,0.0,euclidean_standardized,n43_mixed
