fig_id,entity_type,entity_name,year,variable,value
fig_6.4.5,category,Latin America,2023,fig_6.4.5_num_pubs,0
fig_6.4.5,category,Latin America,2024,fig_6.4.5_num_pubs,0
fig_6.4.5,category,Latin America,2025,fig_6.4.5_num_pubs,3
fig_6.4.5,category,Oceania,2021,fig_6.4.5_num_pubs,0
fig_6.4.5,category,Oceania,2022,fig_6.4.5_num_pubs,0
fig_6.4.5,category,Oceania,2023,fig_6.4.5_num_pubs,0
fig_6.4.5,category,Oceania,2024,fig_6.4.5_num_pubs,0
fig_6.4.5,category,Oceania,2025,fig_6.4.5_num_pubs,3
fig_6.4.6,category,Algorithmic,2021,fig_6.4.6_num_pubs,4
fig_6.4.6,category,Governance,2021,fig_6.4.6_num_pubs,2
fig_6.4.6,category,Societal,2021,fig_6.4.6_num_pubs,5
fig_6.4.6,category,Algorithmic,2022,fig_6.4.6_num_pubs,1
fig_6.4.6,category,Governance,2022,fig_6.4.6_num_pubs,1
fig_6.4.6,category,Societal,2022,fig_6.4.6_num_pubs,2
fig_6.4.6,category,Algorithmic,2023,fig_6.4.6_num_pubs,2
fig_6.4.6,category,Governance,2023,fig_6.4.6_num_pubs,4
fig_6.4.6,category,Societal,2023,fig_6.4.6_num_pubs,4
fig_6.4.6,category,Algorithmic,2024,fig_6.4.6_num_pubs,14
fig_6.4.6,category,Governance,2024,fig_6.4.6_num_pubs,12
fig_6.4.6,category,Societal,2024,fig_6.4.6_num_pubs,13
fig_6.4.6,category,Algorithmic,2025,fig_6.4.6_num_pubs,29
fig_6.4.6,category,Governance,2025,fig_6.4.6_num_pubs,43
fig_6.4.6,category,Societal,2025,fig_6.4.6_num_pubs,54
